Radio Frequency,Azimuth,Angle Of Elevation
5410,1.888839498,1.769986514
5410,1.619408883,1.969016302
5409.887649,2,1.813631379
5405.142493,0.047114279,0.21098653
5400,1.700140879,1.736539717
5400,1.835801231,2
5400,2,1.874997018
5400.718766,0.127481129,0.01362129
5400,1.810950728,1.800285136
5404.288416,0.834878694,0.724985632
5401.670598,1.561402033,0.382807049
5400,1.85215275,2
5400,2,1.933920018
5407.332461,1.714254294,1.754050326
5400,0.502009925,0.183845742
5400,1.768932774,1.651076456
5400,1.566948462,1.768993725
5405.401617,0.447261144,0.250485547
5407.335068,1.472448997,1.856219142
5401.593922,0.139950902,0.063208214
5403.13958,1.782800087,2
5400,1.453370648,1.736891235
5400,1.561967665,2
5400,0.391417268,0.202247032
5400,0.375200303,0
5402.604496,1.487924079,1.765091628
5400,1.564524807,1.665513144
5402.881478,0.504424505,0.068364074
5400,0.299091599,0.017211818
5400,1.945791932,2
5400,1.710221763,2
5400,1.362466802,2
5400,1.8266989,1.675252546
5406.444833,1.84606716,1.696341729
5400,1.811302114,1.588112596
5400,1.631245056,1.81414528
5402.680533,0.113901685,0.007184149
5407.462021,0.592238524,0
5400,1.787108239,1.863578307
5400,0.427952918,0.448640926
5400,0.037934495,0.157960013
5400,1.626191846,1.647253805
5400.037581,0.449232815,0.021817342
5400,1.801980418,2
5403.101895,1.740286623,1.858925559
5400,2,1.845790308
5400,1.706857955,2
5400,1.869269094,1.532504335
5405.008548,0.67857782,1.188974549
5405.971935,0.963953002,1.42093461
5400.274416,1.909373812,1.977617745
5407.757006,0.840256331,0.172637448
5405.79597,2,1.637693568
5409.032142,1.716265785,1.981906049
5400,0.086736207,0.060762833
5400,1.951119277,1.421443624
5400,2,1.695179084
5400,2,2
5400,1.53171601,1.560327016
5400,1.597413033,1.771665133
5400,1.664755444,1.494876799
5399.72801,0.035398279,0.181558949
5409.869074,0.265647528,0.244032034
5404.481673,1.117687279,1.809956214
5410,1.958136924,1.799169137
5408.446037,1.279388826,1.958888605
5400,2,1.825059018
5400,0.50605609,0
5410,1.588554223,1.585758546
5410,1.733041125,1.809024231
5406.714637,0.027484094,0.359572728
5407.246904,1.67962788,1.169899043
5400,1.62580912,1.584024725
5409.850368,1.853518022,1.989962065
5405.277694,1.637162707,1.993732843
5400,0.510797983,0
5406.580041,1.687178876,1.784145227
5400.461091,1.305376338,0.907132786
5404.81023,1.960809848,1.788969572
5400,1.915085249,1.565459463
5400,1.68395587,1.797353808
5401.718743,1.857814974,1.851211674
5400,1.668732927,1.534320853
5410,0.17818464,0.315697258
5408.797412,1.929650247,1.519158911
5400,0.559711451,0
5400,1.74466883,1.817234567
5410,1.80694822,1.709476969
5400.978254,0.43207775,1.783790041
5410,2,2
5402.437153,1.783081547,1.68573897
5400.287619,0.033641134,0.596996699
5409.702764,0.075612461,0
5400,1.94127994,1.583586771
5401.902795,1.653407466,1.501508218
5405.0973,1.048812816,0.277978126
5401.996765,1.76441951,1.721269002
5400,1.910629827,1.577450577
5410,1.815207238,1.685315712
5400,1.918646148,2
5405.104338,1.95423972,1.625669118
5410,2,1.559785017
5410,0.15744412,0
5410,0.516825861,0.037591703
5400,0.791753879,0
5406.684629,0,0
5400,2,2
5400,2,1.912906221
5400,1.839354214,2
5400,1.63765047,1.981820517
5410,0.333312239,0
5400,2,1.813209071
5403.781972,1.28784,1.817463294
5400,0.205486907,0.084590698
5405.616876,1.737256614,1.88678914
5405.262105,1.364896581,0.693588594
5400,0.511735723,0
5410,0.012115339,0
5400,1.997210765,1.933923337
5406.024811,1.692773848,0.102254986
5400,1.595116823,1.615347496
5400,2,2
5408.304914,1.738381708,1.392479521
5409.292344,1.571476024,1.526198571
5400,1.830048836,1.690541498
5400.484576,0.955486724,0.463159501
5410,1.906214537,1.456423209
5404.27078,1.631397367,1.449015568
5410,0.360219811,0.383955219
5402.57865,0.480927529,0
5400.095393,1.705262611,1.683976331
5402.694355,0.591868623,1.318306563
5400,0.320139857,0
5403.749987,2,1.823327424
5401.063926,1.377888863,1.600214245
5410,1.872280904,1.852409708
5408.33598,1.646624268,1.745678704
5407.821269,1.579359628,1.086488749
5404.122638,1.646008789,1.713148499
5407.145867,1.614132206,1.753852701
5400,0.576940233,0
5402.505527,1.837235239,1.844564864
5400,0,0
5403.647325,2,1.787925306
5410,1.438633335,1.797174671
5404.851777,0.151495643,0.092701657
5409.794359,1.713918163,1.955473753
5400,1.548827691,1.897714966
5402.447392,0.919598044,0.867484358
5400,1.577173754,2
5400,1.536984891,1.613132384
5400,1.84070422,2
5400,1.617591893,1.499195727
5400,1.942074274,1.37976062
5410,0.514793095,0.212215025
5410,1.87375724,1.970045129
5410,1.634281509,1.702187531
5400,0.346381773,0.046617319
5400,0.605634556,0
5400,1.582886486,1.807415955
5410,1.792001629,1.760600824
5402.457006,1.759196745,1.847938887
5400,2,1.748116313
5400,0.356156178,0.066857383
5410,2,1.545262571
5404.601789,1.811471718,1.930741739
5400,1.615717611,1.818412666
5410,1.81676299,1.790784221
5410,1.852674591,1.581024872
5403.130244,1.606050298,1.664203715
5400,1.565220749,1.363749662
5410,1.674968825,1.617331577
5404.194277,2,1.987358857
5410,2,1.922354066
5400,0.40536497,0
5400,2,1.584141837
5400,1.832815256,1.784344983
5400,1.768188442,1.595807252
5400,1.983903561,1.694417623
5402.743888,0.202721243,0
5410,1.859734841,1.803470081
5400,1.737477373,2
5400,1.518322037,1.723775561
5400,1.428386504,1.942671737
5410,2,1.875528211
5400,1.622583751,1.695808118
5400,1.49373287,1.804505372
5403.914033,0.532604681,0
5408.677185,2,1.801220986
5410,1.517502196,1.369494098
5408.951212,1.82915822,1.440092992
5410,1.560508556,1.626005658
5405.968137,0.579779413,0.156730672
5400,1.882135141,1.961981151
5400,1.708730607,1.646838929
5399.477125,1.552809636,1.641975628
5400,2,2
5400,1.966382567,1.527361291
5405.49705,1.306157985,1.151714429
5408.754377,1.827490894,1.598071952
5400,0,0.068406232
5400,1.698100108,1.845997852
5400,0.664094074,0.273856138
5410,2,1.889439729
5406.894879,1.78852181,1.565181844
5400,0.294599601,0.150254367
5408.097387,1.668693518,1.771309995
5410,1.887032607,1.895610636
5400,1.871720869,2
5405.013654,2,2
5405.726264,1.39242698,1.868930798
5406.823564,0.183134254,0.293506088
5400.348686,1.6910514,1.844879341
5403.329442,1.749490963,1.869227733
5407.151183,0.810109599,1.174269479
5400,1.667511575,1.650011907
5408.241744,1.714146176,1.560812138
5401.77509,2,2
5401.173865,1.790943579,1.43748859
5400,0.626882276,0.410093082
5402.317428,1.746516191,1.794441682
5409.972392,2,2
5400,2,1.476433903
5400,0.487892447,0.266066725
5400,1.715163837,1.829679936
5401.561107,0.282914415,0.126751788
5409.709682,0.564271982,0.091719684
5403.906972,0.110938451,0
5400,2,1.873030989
5400,1.472946709,2
5404.011135,0.455074121,0
5400,1.856667279,1.707111847
5410,1.77991934,1.649618651
5400,0.446259018,0.052940787
5410,1.840407755,1.475255412
5406.022359,1.43904694,1.6855447
5408.698642,0.696157478,0.932805524
5410,1.758293517,2
5404.959349,0.923238464,1.717822365
5400,1.850726399,1.895839231
5410,0.243598043,0
5411.42087,1.742652344,1.861882008
5409.433109,1.897129106,1.590154503
5400,0.418727338,0
5409.055035,1.571060732,1.400861033
5400,1.79542801,1.95113844
5401.36512,1.333869447,0.984563691
5400.621658,1.526327151,2
5403.939196,1.893019336,1.813468705
5403.120641,1.803512142,0.569117113
5410,1.779413674,2
5404.660015,1.43705022,1.712950339
5404.395363,0.546005741,0
5406.54729,1.991082839,1.835672302
5400,1.436909298,1.364250196
5410,1.907445032,1.467349181
5400,0.217070161,0.433915499
5405.702058,0.259419844,0
5405.587736,1.852699016,2
5410,1.778243751,1.787814128
5404.370105,1.784077877,1.83077163
5400,1.813435233,1.808997901
5400,1.879236848,1.550273458
5409.556965,1.788902531,1.969381492
5400.653146,1.688650496,1.756021965
5400,2,2
5400,1.84506511,1.797661051
5400,1.669832365,1.539492766
5400,0.204492316,0.147516803
5409.437058,0.328691913,0.972612148
5400,1.572069394,1.803665539
5400.34537,1.908434523,2
5405.247348,1.877902322,0.978324378
5410,1.547181329,1.529626401
5404.320754,1.328552864,1.744089309
5400,1.83748247,1.837168293
5405.475252,0.473249868,0.00828689
5403.891113,1.48266029,1.83557062
5400,1.829835381,1.546262919
5410,0.164295543,0.038174844
5400,0.390498286,0.048157624
5403.956642,0.776033187,1.820876749
5401.925301,0.420771983,0.77719392
5400.399758,0.641061359,1.678359922
5410,2,1.953209165
5400,1.686033521,1.576765243
5399.709341,2.041990736,1.340753463
5410,1.506589752,1.716046367
5402.553923,1.998939713,1.96632951
5400,0.412955664,0
5400,1.816102988,1.703609667
5400,1.732178491,1.714162848
5406.492363,2,2
5400,0.358164948,0
5404.677284,0.627365285,0.321100087
5407.809768,0.284699385,0
5405.507663,1.781998038,1.639863183
5410,1.665977851,1.752634691
5400,0.46337552,0.138551988
5400,1.4977636,2
5409.663098,1.355989713,1.151435159
5400,1.622088078,1.994194137
5405.816704,1.696816864,1.733763438
5406.556322,0.286968583,0.019007586
5410,0,0.373715022
5400,1.590673932,2
5410,0.288729618,0.298023296
5400,1.981820103,1.788020959
5400,2,1.679992527
5408.208905,1.719916126,1.829263355
5401.48872,1.834314634,1.843550599
5400,0.495861702,0
5400,0.758685273,0
5400,1.823685777,1.687092659
5400,1.859942738,1.711748675
5400,1.993197283,1.964371406
5404.235477,2,1.644957543
5400,1.813658913,1.728244928
5402.268873,1.917765577,1.593549656
5400,1.695757556,1.697775609
5400,1.32373672,1.942867813
5400,2,1.948530151
5401.680339,1.969338485,1.849137564
5410,2,1.941007594
5400,1.656250039,1.910569494
5400,0.176363952,0.190608659
5400.288471,2.16176239,1.522700611
5400,1.799257313,1.858470156
5400,0.226448723,0
5400.51154,0.252119868,-0.028912678
5400,0.270649867,0.19910882
5400,1.497744273,1.707021737
5405.383308,1.613410672,1.948115958
5410,2,1.561491388
5410,1.328066997,1.826811804
5400,1.627479065,1.883008931
5400,1.853610044,1.40728906
5400,1.916069174,1.633922096
5400,1.896228889,2
5410,0.534551897,0
5400,0.537591704,0.072538631
5400,2,2
5405.305906,2,1.816904507
5400.635184,1.637576702,1.660999394
5410,1.775972308,1.669271495
5410,1.910990668,1.973828465
5404.932431,1.690000335,1.898085305
5400,1.761125295,2
5410,1.863924072,1.784162151
5400,1.657414293,1.858443505
5410.906927,0.004849825,0.018178059
5400,0.208682165,0.01689824
5400,1.821861345,1.662043477
5400,1.720327073,1.706203942
5409.811235,1.866162107,1.85852267
5401.320678,1.551803796,0.824296914
5406.410928,1.834493306,1.795702977
5400,1.665078912,1.598863737
5410,1.545600727,1.655733569
5400.536599,0.144356349,0.137715483
5400,1.634885881,1.639044266
5408.598298,1.868525784,1.893023425
5410,1.581238375,1.950489281
5403.939291,0.192879168,0.454948018
5401.416733,1.534376031,1.847158907
5400,1.791430315,1.816506162
5406.223272,2,1.526621403
5408.475646,1.338051975,1.737175964
5403.866169,0.366272033,0
5400,0.180039126,0
5402.738999,1.676300208,1.788746914
5401.754139,0.645723738,0
5400,1.866088054,1.490741991
5400,2,1.516090485
5407.197451,1.817360531,2
5407.874112,1.700942615,1.687826402
5400,1.573689371,2
5400,0.578177204,0.169722944
5405.001619,1.659256819,1.622204105
5410,1.928126157,1.562422627
5402.095209,1.67852211,1.870089041
5400,2,1.665644208
5400,1.676403803,1.770403936
5400,1.763342801,1.970641741
5410,1.64450211,1.915818074
5400,1.626744085,2
5400,1.791083666,1.625112773
5407.754964,1.648280767,1.601194557
5406.528601,1.627513599,0.65384529
5407.430268,2,1.734752675
5410,0.401038568,0.348570897
5403.842007,0.308514411,0.205775577
5400,1.630915851,1.876286871
5408.881537,1.2998505,0.674083536
5400,1.520662507,1.782423764
5410,0.367258578,0
5400,1.882824454,1.79435235
5402.514416,0.132931675,0.439468839
5400,1.76376095,1.678626275
5400,1.775010466,1.893861726
5400,1.8873228,1.891581273
5400,1.73971182,1.53634669
5410,2,1.941858758
5406.900041,0.975056659,1.363071116
5399.914525,1.905264418,1.613685281
5400,0,0
5407.183092,0.061663814,0.083416362
5400,1.553916486,1.897141259
5410,0.433190377,0.299338808
5400,0.387797787,0
5398.599964,0.462049308,-0.194016177
5408.687705,1.662611276,1.936441247
5400,2,1.989147284
5400,1.916089453,2
5400,0.382211359,0.008883982
5400.980643,0.884773152,1.231189484
5400,0.495022507,0
5400,2,1.871112356
5403.336026,1.676244374,1.574534128
5405.130518,1.804984395,1.775616993
5410,1.867221524,1.67754838
5400,0.661310525,0
5406.504519,1.721697616,2
5406.618269,1.774003186,2
5400.505606,2,1.904151528
5407.623241,1.639519769,1.804235402
5405.299635,2,1.638507493
5400,1.628175762,1.620072739
5408.038824,0.695532197,0.574384379
5400,1.875958641,2
5400,1.841173237,2
5400,2,1.481563606
5403.053971,1.97329335,1.622877785
5407.364332,1.940141267,1.510927454
5407.669349,0.478821113,0.813026893
5403.450382,0.845972342,0.974671451
5410,1.533940021,1.547469898
5409.814509,0.099009891,0.825172468
5410,1.727548915,1.66420017
5410,0.379041984,0.027986387
5405.394079,1.86591554,0.735469094
5410,1.852088819,1.644695022
5410,1.810745289,1.665033189
5400,1.985653327,1.983660883
5399.570094,1.843328991,1.92203932
5407.68326,0.129792365,0.205800812
5400,1.442776295,1.71090421
5402.566005,1.938518626,2
5400,0.338833942,0.06899037
5400,1.879604348,1.644611056
5410,1.238383225,1.783511346
5400,1.886691468,1.389354792
5400,1.545626902,2
5400,1.648667478,1.572719808
5400,1.878577742,1.929811734
5408.150147,1.691853953,0.540304076
5400,0.661142865,0
5400,1.82942584,1.793743894
5408.452292,1.881530291,0.558781022
5400.658158,1.839045206,1.887944745
5400,1.941858738,2
5400,1.811578235,1.650231951
5400.312239,1.094953414,0.759212088
5403.787768,0.694893721,0.722377157
5404.119421,1.892275359,1.991166531
5400,0.118344977,0.095238246
5410,0.270064168,0
5400,1.753644219,1.833861804
5400,1.572972694,1.804012211
5400,1.636888037,1.367483285
5400,1.710340846,1.561267618
5410,1.754801382,1.916120196
5410,0.527264964,0
5405.675624,0.331565229,0.190656611
5400,1.774558328,1.858746258
5400,1.862019454,1.8918001
5410,1.724497324,1.740059192
5410,1.969273268,1.719618029
5400,0.190688336,0.296359361
5410,1.658918244,1.79176462
5403.553438,0.522351524,1.641426607
5410,1.945279285,1.503562976
5400,1.623289261,1.967072771
5410,0,0.142986977
5410,0,0.218568788
5400,0.386735916,0.107076161
5405.854899,1.970646088,1.464387446
5400,1.529329947,1.780827896
5400,1.713412348,2
5406.420334,1.581094201,1.680923949
5400,1.585175644,1.874730368
5402.903256,1.799711111,1.478384474
5406.866771,0.318963676,0.347709013
5408.943169,2,1.737270595
5409.871831,1.428409759,1.888593003
5404.371659,1.963638499,1.673787179
5407.147206,1.94681501,2
5400,1.910303984,2
5409.540257,1.899231556,1.774375245
5402.237872,0.97355763,1.608032895
5410,1.969825932,1.840127948
5400.397745,0.367429324,0
5407.231226,0.321900869,0.060695332
5400,1.844490023,2
5400,1.94144249,1.779603937
5404.451235,1.884871021,1.372026797
5405.535896,0.326796515,0
5410,1.582679338,2
5406.899577,1.970494664,1.904464173
5400,2,2
5410,1.541874295,1.895345328
5406.35708,0.527429603,0
5409.660575,1.874564457,0.058409362
5403.867792,0.363916005,0.591916372
5410,1.847882014,1.626829034
5409.324316,1.809003421,2
5405.967819,1.931705407,1.88557931
5400,1.663616254,2
5410,1.867835812,2
5405.016064,1.746013092,1.851903953
5400,1.740581833,1.631602671
5402.373261,1.648913579,1.776606142
5409.759906,0.496725979,0.201632015
5400,1.956239105,1.485399554
5400,0.152584215,0
5400,2,1.821988261
5400,0.666637025,0
5410,0.193568838,0
5400,1.387545222,1.449178064
5404.970871,2,1.528389887
5401.423174,1.854279354,1.772576562
5400,1.675161947,1.81183612
5400,1.794541554,1.499653039
5410,1.815303184,2
5410,1.424374504,2
5405.172294,1.583122134,1.822034293
5408.186185,1.615845961,1.852368449
5400,1.673391558,2
5400,2,1.874450107
5401.428657,1.041791147,0.311582894
5400,1.818445385,1.775437432
5410,0.314508001,0
5400,1.624909547,1.697120996
5408.623709,0.493402721,0.216975396
5400,0.234845836,0
5400,0.156707381,0.078186046
5407.750774,1.872213549,1.564027245
5402.617915,0.057471475,1.275469248
5399.242625,1.829692298,1.773724515
5405.238939,1.254682071,1.295324778
5400,0.313593478,0
5410,1.975022902,2
5406.996797,1.664185214,1.903157903
5402.771846,1.771792473,1.773140975
5405.18161,1.814361646,1.868864474
5404.463893,0.633528029,0
5410,1.787178107,1.861952937
5400,1.983298327,1.642871947
5403.471156,1.283348121,1.280096537
5400,1.9298681,1.928140782
5410,0.16091844,0
5400,1.70236017,1.765839687
5400,2,1.755761031
5400.918122,2,1.909574372
5402.569926,2,1.949169578
5404.949833,2,1.685766852
5410,0.032598084,0.059159021
5400,1.736114574,1.60237367
5410,1.936307949,1.549824888
5400,1.729041554,1.4199784
5403.717143,1.809063599,2
5401.258453,0.90115861,0.569689228
5400.325723,1.104024078,1.192954002
5408.757846,0.194675715,0
5400,0,0.011032475
5402.083256,1.868522924,1.93368465
5409.984929,1.604641495,1.762749414
5400,2,1.739439443
5403.078259,0.145434976,0.163854557
5410,1.491230234,1.93968224
5400,0.56592461,0
5400,0.532765349,0.447295582
5400,1.975065147,1.922694052
5401.894393,1.551166974,0.497119478
5405.988598,1.407833479,1.917926196
5400,1.695316449,1.562965183
5401.205667,1.689919155,1.709356176
5407.74072,0.226324509,1.716034669
5400,1.853105483,1.910390836
5400,1.830742625,1.993523234
5408.204667,1.689605505,1.632618763
5400,0.42228487,0
5402.39711,0,0.129881268
5402.896491,0.455398314,0
5410,1.625682117,1.728665726
5400,1.940173148,1.927185905
5400,0.328183356,0.117726255
5400,2,1.680208738
5400,1.452887669,1.762973995
5400.902814,2.048199922,1.776844072
5400,1.958908679,1.547102551
5400,0.288307078,0.111166679
5400.032972,1.81688104,1.743941872
5400,1.889288421,2
5407.186935,1.773796804,1.331136007
5410,1.546823518,1.668563149
5410,1.717006986,1.450253996
5409.471056,0.37869949,1.569724346
5403.408072,1.749647667,1.38445497
5400,1.437316205,1.787078225
5407.161933,0.133633005,0.209490883
5405.631428,1.745011029,2
5400,1.899304894,2
5400,1.628109716,1.919821121
5400,0.570089804,0
5410,1.837885445,1.919053305
5400,1.615051912,1.822831878
5410,1.67946052,1.90469039
5400,1.552867336,1.875966923
5410,2,1.8050501
5402.927063,1.462473679,2
5400,1.563672254,1.694444682
5409.016327,1.9511357,1.42189709
5400,1.828015057,1.820514947
5401.923653,0.479170771,0.751885936
5400,1.713249727,1.72764081
5403.608183,1.698234239,1.890903483
5400,0,0.061958671
5401.561505,1.317945405,1.381987189
5409.160144,0.233047818,1.905250206
5407.377849,0.977184324,1.270409532
5402.229147,2,1.714061608
5403.894051,1.950611764,1.848775116
5404.289763,1.543835214,1.830532099
5400,1.563674794,2
5404.796431,1.884773821,1.947497638
5410,0.431254983,0.109126571
5400,1.479488466,2
5410,1.827736931,1.680258859
5407.308873,0.362719863,0.06604163
5403.365279,0.588856862,1.833333255
5409.640508,0.372419482,0.114676428
5409.935113,1.982896871,1.588050098
5400,1.853398134,1.720888489
5400,1.378320258,1.454226321
5404.70029,1.804118511,2
5407.925144,1.830527984,1.504348933
5400,1.696104776,1.937445974
5401.613236,0.59295839,0.253413649
5401.290135,1.674302523,1.796739294
5406.195721,0.60026734,1.894705426
5410,0.339158455,0
5409.366032,0.167230295,0.234249932
5400,1.932956091,1.254850434
5400,1.818624545,2
5407.723726,1.888175055,1.994386663
5400,0.344984458,0
5405.433837,1.635140747,1.522496069
5402.240851,0.482414774,0.883103092
5410,0.122519465,0.085321063
5410,1.455884412,2
5403.26078,1.688663686,1.878910731
5404.457937,0.56875186,0.099250948
5406.755164,1.16401507,1.421738044
5410,2,1.493310203
5400,0.818869291,0.188130931
5410,0.302341067,0
5400,1.625157192,1.977426306
5399.231216,0.208514793,0.102749511
5400.735143,1.110667891,1.086403525
5404.818651,1.897719749,1.684025138
5410,0.369158872,0
5400,1.972431575,1.605348635
5410,1.805670261,1.803232748
5405.919676,1.884426498,1.722262078
5400.126277,1.903585094,2
5405.341959,1.905231515,1.255976909
5410,0.226847471,0.259195128
5400,0.41276129,0.55705093
5406.50953,1.360416377,1.92771381
5408.8693,1.897975029,1.766528033
5408.29777,2,1.613103438
5406.747229,1.865006427,1.998937298
5400,1.745277927,1.733566004
5402.187463,1.593811553,1.679950939
5407.268387,1.964353556,1.978904188
5401.900226,1.402740588,1.245290066
5400,1.850651759,1.831743056
5400.972066,0.86941231,0.907601781
5403.446586,1.46342379,1.893520542
5400,1.94060226,1.861671203
5410,0.285394952,0
5400,2,1.83654169
5400,1.876937473,2
5409.88807,0.039324629,0
5400,1.645660447,1.736383662
5400,1.609667625,2
5407.275757,1.208868518,1.030502667
5400,0.202272389,0
5405.592535,1.995310831,2
5398.43038,1.5937449,1.698832758
5403.075508,0.038448473,1.744385501
5410,2,1.859995876
5405.549844,1.72186118,1.534203947
5400,0.35456464,0
5400,2,1.696612385
5400,2,1.883543496
5400,1.563112102,1.611586723
5400,0.662231954,0
5401.591061,0.265143157,1.00646418
5407.788123,1.369203797,1.940580611
5400,0.354179411,0
5400,1.808283221,1.828410789
5407.09254,1.260910512,1.388319271
5404.590802,0.42331121,0.304677903
5400,1.99226675,1.462817957
5401.171317,1.895089901,1.570629695
5400,0.638033645,0
5410,0.497234565,0
5403.244304,0.884115548,0
5410,1.90734446,1.707699965
5410,0.603118992,0.031885677
5410,1.932342222,1.92104578
5410,1.599754713,1.602067741
5410,1.500713346,1.560774151
5410,1.780055169,1.69203935
5408.867747,0.827782819,0.986130418
5400,1.885758075,1.694015496
5400,0.552282407,0.007813769
5400,0.278393632,0.129994869
5405.776338,1.922208552,1.904320176
5410.353486,-0.083396012,0.270205778
5400,1.694089881,1.668361784
5400,0.074635855,0
5409.349725,1.843504082,2
5405.587347,0.514134948,0.088222098
5410,0.484835524,0
5410,1.936030562,1.930811339
5400,1.356873123,1.892789485
5406.032049,0.724284027,0.737315851
5400,1.782981355,1.808238287
5405.998978,0.114909665,0
5410,2,1.782075755
5401.135497,1.599420044,1.777987122
5410,1.677703162,1.901616674
5400,0.127431271,0.401152753
5401.809582,0.623063058,1.347635218
5410,2,1.839166503
5400.815126,0.293678058,0.036244973
5406.271651,2.040398205,1.594396738
5400,0.339243583,0
5400,2,1.742292389
5408.550218,0.596112507,0.254775487
5400,2,1.881795934
5407.24277,1.78227068,1.673483895
5405.780575,1.843689017,0.755465694
5402.008611,2,1.522295706
5398.692054,1.776677984,1.878868282
5403.266186,0.072204658,0.296881763
5403.74092,1.513191211,1.50607889
5400.804497,0.383332895,0.032963121
5400,1.895175355,1.62763518
5410,0,0.044795053
5400,1.854541155,1.937400173
5400,0.212728048,0.381326105
5400,0.40416273,0.163867257
5409.181983,0.019370759,0.095346662
5400,0.056720675,0.027467039
5400.929748,0.339396877,0.079217269
5402.208786,1.912493785,1.889018014
5400,1.675441562,1.980029751
5407.366998,1.678873129,2
5400,1.808342971,1.904250689
5403.858443,1.742584149,1.875204524
5400,0.200977612,0
5406.775199,1.214208706,0.517756616
5404.555604,1.452464368,0.714657145
5408.063299,2,1.708770469
5403.738422,0.43247213,0
5402.787081,1.861493376,1.28145334
5401.602754,2,1.700289009
5410,0.495264359,0.064710204
5400.697136,1.354364391,2
5404.238928,1.757328442,1.062793296
5400.033538,1.997767533,1.630619276
5400,1.857017976,1.640046797
5405.185534,0.012607322,1.044574788
5403.204697,0.698633025,0.548670949
5400,2,1.929479506
5408.367316,0.231467084,0.242095851
5408.217769,1.657799191,1.645030115
5410,0.019362284,0.029023199
5400,1.804024981,1.736431068
5407.789609,1.979808704,1.898724587
5410,1.57047732,1.438872713
5410,1.728994995,1.99470414
5405.812223,0.938754096,0.711416091
5400,0.287112145,0.178499382
5407.491671,1.797768512,1.769792996
5410,2,1.990118877
5406.96429,1.840516764,1.697940846
5400,1.679636958,1.719779783
5410,1.609813075,1.507620679
5410,1.688314813,1.641357529
5405.937581,1.805772109,1.324389469
5400,1.94345179,1.85379827
5403.415045,1.817222064,1.900568608
5400,2,1.83766299
5410,1.982238998,1.601271047
5406.196751,1.780440998,1.881394399
5400,1.777419376,2
5410,1.360861727,1.523702107
5400,1.834966574,1.773254543
5400,1.922467418,1.747478341
5410,1.74988973,2
5400,1.850906176,1.883991353
5405.647293,1.840882902,1.887593617
5410,1.907273908,1.494550354
5409.615907,1.72349786,2
5408.058878,1.58028002,1.758860215
5403.003337,1.946089282,1.948645523
5400,2,1.637112683
5401.902492,0.147910245,0
5400,1.715379297,1.540382254
5405.806743,1.944967478,1.821151634
5402.778918,1.805613005,1.851119439
5408.47819,1.202158403,1.22230536
5401.520574,1.431282052,1.972058848
5400.745623,0.79495752,1.683457689
5400,1.59815846,1.837413835
5400,0.139108393,0.096303586
5404.210518,1.784553672,1.621710471
5410,1.619729967,1.449917784
5407.078672,1.38927793,0.680312685
5400,0.274893762,0
5410,1.759047427,1.677464388
5400,2,2
5404.566044,0.384481622,0.185602586
5407.745608,0.393902213,0.310786623
5400,1.618946975,1.895548009
5400,1.531403308,1.815388743
5410,1.681876026,1.851537343
5400,0.456934332,0.088530397
5406.24063,1.86192726,1.718606373
5400,1.938634268,1.908381533
5404.461342,0.82419777,0.31722822
5408.876309,0.357673113,-0.082691967
5400,1.922944663,1.97562245
5401.355412,0.361198586,0
5400,0.216277611,0.124982855
5410,0.440569618,0.443302643
5410,2,1.863715424
5410,0.285549142,0.587210231
5400,0.384693249,0.316239644
5400,1.888750194,1.955740623
5407.50646,1.540322765,1.770357021
5400,1.67066374,1.606835807
5406.048005,2,2
5409.724962,1.302691046,1.425471849
5400,1.468581944,1.358394315
5402.74049,1.916096443,0.893712761
5400,0.305470385,0.049842003
5405.628079,0.611634868,0.270404461
5400,2,2
5400,1.81897107,2
5400,1.760445842,1.546211546
5408.324658,0.184479295,0.222663749
5400,0.347003416,0
5410,1.999037733,1.849292873
5400,0.158168145,0
5400,1.917105827,1.673417813
5405.026929,1.448773349,1.452437362
5404.628476,1.714227356,2.029162673
5400,1.798137951,1.676585767
5400,2,1.943721625
5400,1.972132722,1.495144259
5406.830817,1.851899819,1.358809857
5400,1.998631715,1.553019952
5405.658591,0.356328857,0.773767296
5400,1.793097654,1.90991053
5410,0.557550787,0.083118687
5400.478888,1.599982764,1.765905269
5400.097399,1.753588875,1.343426207
5410,1.71033838,1.709969272
5406.047782,1.724956006,1.650961764
5410,2,1.588557013
5407.534464,0.164786332,0.226810313
5400,1.632116427,1.963763777
5407.067516,0.562100688,0.745567256
5410,1.726379975,1.593968435
5406.620895,1.907353675,1.542950491
5402.719839,1.839396246,1.654084384
5400.208159,0.418745599,0.236706936
5403.199909,2,2
5404.280193,0.533768616,0.14580135
5400,0.014332114,0.235036382
5400.633408,0,0
5404.822291,1.890218703,1.695737732
5400,1.886962393,1.739705654
5400,1.525133622,1.796953342
5400,1.768793057,1.739104393
5410,1.824831614,1.913970108
5400,1.621508289,1.797128773
5400,2,1.670284513
5400,1.56319885,1.658882391
5400,1.697093428,2
5410,0.615960395,0.164599321
5401.725892,0.722126698,0.721232925
5400,1.823875699,1.712764015
5400,1.621755371,1.744592408
5403.1859,1.911023284,1.691325645
5400,2,2
5400,1.839588052,1.780893575
5402.004146,1.87675853,1.997600203
5409.528537,1.905044741,1.781025712
5400,1.727029472,1.839568975
5404.974159,1.510227741,0.663688366
5400,2,2
5408.344389,1.688362974,1.943518038
5400,1.613174498,1.972398286
5410,0.414386432,0
5410,1.409845736,1.914173853
5410,1.581471165,1.564276896
5410,2,1.602974506
