Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5407.543094,133.3193378,1.635784472,2,Emitter_2,Emitter_2
5400,142.516012,1.471330784,1.090982735,Emitter_2,Emitter_2
5406.439496,141.3668495,1.34962718,0.803917149,Emitter_2,Emitter_2
5400,182.1981529,0.979379041,0.917365756,Emitter_2,Emitter_2
5400,1037.805558,0.02307137,0.069918933,Emitter_1,Emitter_1
5400,157.8918459,1.797616143,1.243741525,Emitter_2,Emitter_2
5400,147.0283916,1.663565591,1.061210107,Emitter_2,Emitter_2
5400,108.6224565,1.851062953,2,Emitter_2,Emitter_2
5410,140.1594099,1.744070112,1.58952501,Emitter_2,Emitter_2
5400,123.998058,1.769171714,1.889412616,Emitter_2,Emitter_2
5401.868896,155.2257532,1.576960014,0.845309429,Emitter_2,Emitter_2
5406.757935,176.9835411,1.428256781,0.91250972,Emitter_2,Emitter_2
5409.30119,148.5159173,1.842853675,0.69279838,Emitter_2,Emitter_2
5398.506725,157.3608689,1.623056944,0.900588601,Emitter_2,Emitter_2
5408.485293,126.1629812,1.520738054,2,Emitter_2,Emitter_2
5400,1087.57135,0.073578721,0,Emitter_1,Emitter_1
5403.974873,134.1475238,1.735391897,1.632692219,Emitter_2,Emitter_2
5400,150.1482965,1.48110603,1.044957143,Emitter_2,Emitter_2
5410,115.660565,1.727877226,1.660138856,Emitter_2,Emitter_2
5400,1039.804721,0.242876764,0.297329871,Emitter_1,Emitter_1
5400,1014.435816,0.227643201,0.104191532,Emitter_1,Emitter_1
5400,141.2841245,1.504248169,0.737713973,Emitter_2,Emitter_2
5407.080812,128.8731932,1.61414547,1.322363542,Emitter_2,Emitter_2
5400,160.3068448,1.838608293,1.874045982,Emitter_2,Emitter_2
5405.885156,132.4503159,1.728335776,0.87514367,Emitter_2,Emitter_2
5408.120189,116.9460356,1.158762801,1.36061789,Emitter_2,Emitter_2
5399.13347,1047.835004,0.521057682,0.009876794,Emitter_1,Emitter_1
5408.794595,1041.616851,0.499413044,0,Emitter_1,Emitter_1
5400,1010.960747,0.481347587,0,Emitter_1,Emitter_1
5410,128.9099826,1.273980351,1.103175723,Emitter_2,Emitter_2
5409.993291,160.1700165,1.632379279,0.774020132,Emitter_2,Emitter_2
5400,113.4324833,1.59225426,0.745219783,Emitter_2,Emitter_2
5410,1042.210886,0.324433897,0,Emitter_1,Emitter_1
5400,124.7213244,2,1.798123072,Emitter_2,Emitter_2
5409.335444,1027.98609,0.549188264,0.12782082,Emitter_1,Emitter_1
5400,157.8029061,1.825236644,1.134747837,Emitter_2,Emitter_2
5410,134.479285,1.721532434,1.880022992,Emitter_2,Emitter_2
5400,154.3072907,1.684552159,2,Emitter_2,Emitter_2
5400,178.1023369,1.927737759,2,Emitter_2,Emitter_2
5403.91814,151.3342448,1.68061034,1.058951911,Emitter_2,Emitter_2
5400.426324,164.7973719,1.353148226,0.817836792,Emitter_2,Emitter_2
5410,100,1.473373149,1.112707614,Emitter_2,Emitter_2
5400,115.7775837,1.512558552,1.096565835,Emitter_2,Emitter_2
5400.601749,1031.941295,0.567847791,0.024734298,Emitter_1,Emitter_1
5410,135.9392238,1.507544996,1.280132191,Emitter_2,Emitter_2
5405.65636,138.4043153,1.812029961,1.778918693,Emitter_2,Emitter_2
5400,155.4379767,1.918757601,1.533032559,Emitter_2,Emitter_2
5402.059925,149.0264136,1.330066097,0.657791571,Emitter_2,Emitter_2
5409.072381,1027.490293,0.233686065,0.132720688,Emitter_1,Emitter_1
5405.339643,135.6997438,1.573882986,1.028668406,Emitter_2,Emitter_2
5401.776797,162.2290584,1.555192044,0.973266036,Emitter_2,Emitter_2
5404.778369,1029.653184,0.177379854,0.091694589,Emitter_1,Emitter_1
5403.145352,140.5918961,1.310792756,1.144246745,Emitter_2,Emitter_2
5410,141.6385722,1.235261252,0.736140498,Emitter_2,Emitter_2
5403.413326,190.2965312,1.264787504,0.763706047,Emitter_2,Emitter_2
5401.925803,844.1562843,1.342178253,0.413943921,Noise,Noise
5400,146.77128,1.990433939,1.431901112,Emitter_2,Emitter_2
5406.773467,138.9546084,1.598640112,0.947071925,Emitter_2,Emitter_2
5405.543859,108.3176517,1.371690801,0.986729037,Emitter_2,Emitter_2
5402.791088,447.7072806,0.251104437,1.652840624,Noise,Emitter_2
5405.095615,1017.255009,0.601304071,0.183040371,Emitter_1,Emitter_1
5401.235361,134.2332883,1.654938449,0.895259194,Emitter_2,Emitter_2
5400,1029.608166,0.30790483,0.092352874,Emitter_1,Emitter_1
5409.760033,161.7808428,1.681596021,1.106441536,Emitter_2,Emitter_2
5408.858471,1000.510776,0.083769077,0.23125945,Noise,Emitter_1
5410,157.8020852,1.933552401,1.525543674,Emitter_2,Emitter_2
5400,161.4592715,1.800352477,2,Emitter_2,Emitter_2
5400,126.7299828,1.422040772,1.023294084,Emitter_2,Emitter_2
5400,1047.636157,0.055347888,0.102593962,Emitter_1,Emitter_1
5406.154578,147.6083395,2,1.887332287,Emitter_2,Emitter_2
5400.435151,133.9784251,2.031319692,1.845876831,Emitter_2,Emitter_2
5405.755499,380.5895096,1.659465324,1.502486438,Noise,Noise
5410,154.919652,2,1.87752517,Emitter_2,Emitter_2
5402.544911,156.3294451,1.605024509,0.644842784,Emitter_2,Emitter_2
5410,169.7287276,1.516727883,1.845826438,Emitter_2,Emitter_2
5411.728118,149.5939504,1.74381207,1.891534201,Emitter_2,Emitter_2
5400,1003.494744,0.16783415,0,Emitter_1,Emitter_1
5400,111.2426818,1.474306011,1.04423617,Emitter_2,Emitter_2
5401.259553,143.8419904,1.600602839,0.743794552,Emitter_2,Emitter_2
5410,149.6721453,1.873296037,2,Emitter_2,Emitter_2
5403.94346,1051.699535,0.297030508,0.107725002,Emitter_1,Emitter_1
5400,119.4036175,1.843924372,1.482461426,Emitter_2,Emitter_2
5407.899894,1051.75718,0.229167629,0,Emitter_1,Emitter_1
5407.302136,331.6800291,0.930794684,1.401475542,Noise,Noise
5400,1042.338008,0.403260664,0.259462282,Emitter_1,Emitter_1
5400,1049.508972,0.248446475,0,Emitter_1,Emitter_1
5402.936443,134.2011736,1.40797599,0.887490804,Emitter_2,Emitter_2
5400,130.6770691,1.597636216,1.108548591,Emitter_2,Emitter_2
5406.773997,661.4788882,0.810832384,0.636126009,Noise,Noise
5400,140.8235591,1.501652168,1.419327551,Emitter_2,Emitter_2
5410,170.9616904,1.797142152,1.620956152,Emitter_2,Emitter_2
5408.42067,144.7246585,1.942130318,1.834265943,Emitter_2,Emitter_2
5402.959969,1040.099535,0.298606221,0,Emitter_1,Emitter_1
5400,154.3649484,1.600452219,1.214443237,Emitter_2,Emitter_2
5400,148.2273374,1.733197765,2,Emitter_2,Emitter_2
5410,155.4457677,1.502916288,1.106142286,Emitter_2,Emitter_2
5400,146.9125901,1.749014285,1.107674696,Emitter_2,Emitter_2
5405.749876,140.7202049,1.397580819,0.854662056,Emitter_2,Emitter_2
5410,161.6890986,1.929037622,1.874677751,Emitter_2,Emitter_2
5408.179477,860.1240298,1.899566374,0.747546664,Noise,Noise
5410,1028.258129,0.424015766,0,Emitter_1,Emitter_1
5410,126.826802,1.781229293,1.570362481,Emitter_2,Emitter_2
5408.022671,101.9550682,1.766823435,0.702147364,Emitter_2,Emitter_2
5400.325127,949.6059511,1.176664499,0.9059993,Noise,Noise
5400,132.3146698,1.904292214,1.622316792,Emitter_2,Emitter_2
5410,1047.77698,0.187482753,0.207573257,Emitter_1,Emitter_1
5410,166.7085765,1.316283679,1.024945293,Emitter_2,Emitter_2
5407.030804,152.0203828,1.777494654,1.861420723,Emitter_2,Emitter_2
5401.068567,146.1218365,1.639311631,0.84813091,Emitter_2,Emitter_2
5411.485011,147.6213035,1.72097565,0.966661247,Emitter_2,Emitter_2
5400,140.3951977,1.967355653,1.988161638,Emitter_2,Emitter_2
5399.702817,126.9443474,1.61971972,1.006462925,Emitter_2,Emitter_2
5401.56164,141.3081104,1.809630465,1.16755625,Emitter_2,Emitter_2
5400,174.3626223,1.098613479,0.977176367,Emitter_2,Emitter_2
5408.06092,356.3207436,0.971017588,0.497115661,Noise,Emitter_2
5410,125.9116318,1.49866979,0.969564316,Emitter_2,Emitter_2
5410,139.8193714,1.531682049,1.80029825,Emitter_2,Emitter_2
5406.35352,121.0927037,1.902350146,2,Emitter_2,Emitter_2
5401.03379,134.4879103,1.952986884,1.476697838,Emitter_2,Emitter_2
5405.816107,184.1733857,1.503344988,1.862363521,Emitter_2,Emitter_2
5400,121.5572012,1.498824678,1.186387947,Emitter_2,Emitter_2
5400,131.3666887,1.405540318,1.308126461,Emitter_2,Emitter_2
5406.51174,559.740119,1.506294846,0.581045987,Noise,Emitter_2
5410,128.7190721,1.821014509,1.706942029,Emitter_2,Emitter_2
5410,131.8291535,1.740016857,0.91371094,Emitter_2,Emitter_2
5400,100,1.897891379,1.670937339,Emitter_2,Emitter_2
5400.433259,508.6480906,0.605354252,0.486003616,Noise,Noise
5400,126.5636969,1.705353805,0.993650729,Emitter_2,Emitter_2
5407.829909,936.6181632,0.818442762,0.508068317,Noise,Noise
5406.319378,151.1393845,1.855765747,1.688476512,Emitter_2,Emitter_2
5408.310783,143.8676928,1.13166118,1.073506076,Emitter_2,Emitter_2
5400,1020.343239,0.153580936,0.022860917,Emitter_1,Emitter_1
5405.900306,351.6867943,1.020253969,1.839410499,Noise,Emitter_2
5400,145.3854835,1.927774596,1.565295764,Emitter_2,Emitter_2
5400.222384,1053.972315,0.14792095,-0.055726912,Emitter_1,Emitter_1
5408.448335,631.408838,1.024165352,0.99347525,Noise,Emitter_2
5400,1036.768623,0.253414161,0,Emitter_1,Emitter_1
5401.565478,184.8998725,1.764666271,1.757400216,Emitter_2,Emitter_2
5406.463051,329.0360986,1.710228764,1.085855261,Noise,Noise
5410,1019.322761,0.42849355,0.076696199,Emitter_1,Emitter_1
5402.111411,321.7242379,1.743026547,0.848033477,Noise,Noise
5404.050154,1094.361393,0.578200608,0,Emitter_1,Emitter_1
5405.850875,146.0964743,1.430784241,0.659366181,Emitter_2,Emitter_2
5411.114373,1066.436045,0.166583408,-0.146531351,Emitter_1,Emitter_1
5404.591167,150.5542297,1.679030338,0.761077336,Emitter_2,Emitter_2
5400,140.5980751,1.141618567,0.886601688,Emitter_2,Emitter_2
5400,152.6420892,1.850230842,1.866577016,Emitter_2,Emitter_2
5400.709209,1066.180156,0.243274718,0,Emitter_1,Emitter_1
5408.883581,313.0282091,0.105523337,1.42697287,Noise,Noise
5406.480842,191.4942894,1.155361412,1.000600447,Emitter_2,Emitter_2
5410,1072.457545,0.124270154,0.075729164,Emitter_1,Emitter_1
5410,135.7191579,1.998167205,1.871604267,Emitter_2,Emitter_2
5400,144.6749643,1.352331507,1.113130597,Emitter_2,Emitter_2
5404.478278,1008.342008,0.342849457,0,Emitter_1,Emitter_1
5401.714142,130.5195689,1.929392078,1.861880298,Emitter_2,Emitter_2
5401.663725,196.1616885,0.672098192,1.595745061,Noise,Noise
5400,1044.231033,0.315578606,0.059203208,Emitter_1,Emitter_1
5400,1031.948501,0.601595286,0.220790816,Emitter_1,Emitter_1
5401.237919,158.552034,1.623826976,0.950504805,Emitter_2,Emitter_2
5405.384286,134.208423,1.480105566,1.041604303,Emitter_2,Emitter_2
5401.552608,149.171955,2,1.766587943,Emitter_2,Emitter_2
5400,144.7651469,1.628886258,1.093387955,Emitter_2,Emitter_2
5410,119.1305749,1.405595971,0.878932947,Emitter_2,Emitter_2
5400,153.8439045,1.134018863,1.164125353,Emitter_2,Emitter_2
5406.68646,570.5024208,1.792562125,1.706557358,Noise,Noise
5403.869355,143.8460453,1.668629229,1.003666236,Emitter_2,Emitter_2
5400.845919,134.3546206,1.557047624,1.913961951,Emitter_2,Emitter_2
5402.322592,156.8332196,1.544731933,0.726925834,Emitter_2,Emitter_2
5400,153.0293344,1.428660828,1.052364447,Emitter_2,Emitter_2
5400,1067.064458,0.4174765,0.149461652,Emitter_1,Emitter_1
5407.764225,1088.459017,1.03461126,1.713723541,Noise,Emitter_1
5405.812877,1045.097552,0.159313481,0,Emitter_1,Emitter_1
5400,144.8697468,1.686440122,0.946751141,Emitter_2,Emitter_2
5409.403596,210.5269576,0.030895885,1.860941535,Noise,Noise
5410,1050.859598,0.340580463,0.014200869,Emitter_1,Emitter_1
5409.8319,686.6882993,0.156682668,0.971007746,Noise,Emitter_1
5400,1025.426905,0.281856493,0,Emitter_1,Emitter_1
5400,166.7316701,2,1.557272891,Emitter_2,Emitter_2
5400,1039.522947,0,0,Emitter_1,Emitter_1
5403.495454,122.3281754,1.299266873,1.011971624,Emitter_2,Emitter_2
5400.78012,119.1075112,1.994728332,1.865224105,Emitter_2,Emitter_2
5400,132.7526708,1.798293282,2,Emitter_2,Emitter_2
5403.66762,141.4434499,1.290015161,0.888652148,Emitter_2,Emitter_2
5410,167.6429664,1.680853745,1.290877507,Emitter_2,Emitter_2
5409.089241,153.7856875,1.595033734,2,Emitter_2,Emitter_2
5400,108.789864,1.801989534,1.106153184,Emitter_2,Emitter_2
5410,1040.170845,0.325350864,0,Emitter_1,Emitter_1
5400.644281,169.1389107,2,1.558940905,Emitter_2,Emitter_2
5410,112.251469,1.254190899,0.859373761,Emitter_2,Emitter_2
5404.815511,1041.188876,0.409753654,0,Emitter_1,Emitter_1
5400.686073,133.9384368,1.596209862,2,Emitter_2,Emitter_2
5400,102.6009207,1.397079174,0.825300105,Emitter_2,Emitter_2
5400,1040.633919,0.403802411,0,Emitter_1,Emitter_1
5403.035207,151.0939868,1.668691729,1.676758967,Emitter_2,Emitter_2
5407.466181,1040.733675,0.071441317,0.192359775,Emitter_1,Emitter_1
5400,139.6822951,1.58379336,0.680719495,Emitter_2,Emitter_2
5400,121.5501243,1.767424968,0.935425132,Emitter_2,Emitter_2
5400,1059.774516,0.216807674,0,Emitter_1,Emitter_1
5410,163.238198,1.69107027,1.336593718,Emitter_2,Emitter_2
5404.928878,493.9970833,0.120600235,0.16566285,Noise,Noise
5400.968598,122.4540603,1.475159441,1.195942391,Emitter_2,Emitter_2
5403.619827,149.3807827,2,1.696511595,Emitter_2,Emitter_2
5402.460891,162.8427809,1.590798844,1.888572177,Emitter_2,Emitter_2
5405.426334,149.8699059,1.655693631,1.093709288,Emitter_2,Emitter_2
5410,150.3343199,1.545816874,0.832179626,Emitter_2,Emitter_2
5400,1006.385864,0.160187437,0.167457894,Emitter_1,Emitter_1
5400,142.3752539,1.581830752,1.036730221,Emitter_2,Emitter_2
5400,176.4725603,1.651789387,0.950991966,Emitter_2,Emitter_2
5400.451068,141.3677954,1.111626827,1.000308696,Emitter_2,Emitter_2
5400,1066.650438,0.259713313,0.353686585,Emitter_1,Emitter_1
5409.439622,120.543733,1.934919447,1.645106579,Emitter_2,Emitter_2
5406.226,132.2816012,2,1.672628433,Emitter_2,Emitter_2
5409.438146,155.584726,1.528211044,0.852760176,Emitter_2,Emitter_2
5406.006787,149.6191319,1.8461555,1.186194814,Emitter_2,Emitter_2
5402.390554,480.8647486,1.130661962,0.210894197,Noise,Noise
5407.285863,173.4724018,1.587502917,0.923874459,Emitter_2,Emitter_2
5400,149.9780386,1.456150196,1.871569481,Emitter_2,Emitter_2
5400,174.6514423,1.171812791,0.835045507,Emitter_2,Emitter_2
5410,175.3925666,1.462941841,1.041397099,Emitter_2,Emitter_2
5400,1043.21545,0.2123957,0.06116314,Emitter_1,Emitter_1
5400.713794,145.9118963,1.665854527,1.789293588,Emitter_2,Emitter_2
5402.690744,465.2149743,1.541547178,1.45192838,Noise,Emitter_2
5409.36745,958.5212953,0.294607663,0.99663872,Noise,Emitter_1
5400,135.4166913,1.352364828,1.04404866,Emitter_2,Emitter_2
5399.319997,1057.950799,0.127102935,-0.033329019,Emitter_1,Emitter_1
5408.67675,142.758669,1.596772947,1.030157806,Emitter_2,Emitter_2
5404.088821,143.8020621,1.919375108,1.020365337,Emitter_2,Emitter_2
5410,1062.410332,0.204751613,0.305504137,Emitter_1,Emitter_1
5400,131.6675681,2,1.639072114,Emitter_2,Emitter_2
5405.588842,1063.162327,0.270582669,0.256481648,Emitter_1,Emitter_1
5400,1063.497846,0.180944912,0.062128644,Emitter_1,Emitter_1
5408.999839,747.5086216,1.336483121,1.095851643,Noise,Noise
5402.327686,152.6895827,1.581057681,1.145156806,Emitter_2,Emitter_2
5403.374325,134.2354921,2,1.752842492,Emitter_2,Emitter_2
5404.319345,150.3263465,1.835086048,1.76989832,Emitter_2,Emitter_2
5400,145.6606718,1.536766187,1.933387706,Emitter_2,Emitter_2
5404.71275,1033.731296,0.495151845,0.069288123,Emitter_1,Emitter_1
5410,127.1782035,1.202345515,1.616238882,Emitter_2,Emitter_2
5406.449614,153.0041767,1.226601948,0.95507348,Emitter_2,Emitter_2
5409.773151,121.7416076,1.722931275,1.786119327,Emitter_2,Emitter_2
5405.257993,151.7397114,1.772107572,1.824931951,Emitter_2,Emitter_2
5400,148.4638384,1.853388662,1.827601512,Emitter_2,Emitter_2
5408.650579,137.0466268,1.666484226,0.961832022,Emitter_2,Emitter_2
5400,118.4138057,1.843172387,1.926667315,Emitter_2,Emitter_2
5400,1062.414961,0.396735903,0,Emitter_1,Emitter_1
5400,146.4117001,1.489144783,0.695593674,Emitter_2,Emitter_2
5400.320953,129.0418797,1.741085405,1.678902201,Emitter_2,Emitter_2
5400.271435,137.5429859,1.646750532,1.031124363,Emitter_2,Emitter_2
5408.552162,691.8070162,1.790784712,0.380144615,Noise,Noise
5401.203587,133.2110756,2,1.729332477,Emitter_2,Emitter_2
5400.295579,287.331261,0.23843523,0.939498531,Noise,Noise
5406.312874,107.4713015,1.437728483,1.162370309,Emitter_2,Emitter_2
5408.448019,866.7501489,0.154984707,1.346012835,Noise,Noise
5400,1028.142056,0.413044602,0.148666851,Emitter_1,Emitter_1
5410,162.0485693,2,1.868270281,Emitter_2,Emitter_2
5400.297098,145.0647565,1.591700009,1.909399521,Emitter_2,Emitter_2
5406.420149,149.6368235,2,1.604079991,Emitter_2,Emitter_2
5407.300924,140.1186185,1.870160392,0.556345714,Emitter_2,Emitter_2
5402.974413,1028.360625,0.101291291,0.099182256,Emitter_1,Emitter_1
5410,127.4510623,1.879823241,1.622176863,Emitter_2,Emitter_2
5402.689414,1019.455514,0.088616607,0.000342287,Emitter_1,Emitter_1
5400,1041.233473,0.425783446,0.077941803,Emitter_1,Emitter_1
5410,161.1813359,1.584205373,1.097404524,Emitter_2,Emitter_2
5404.778284,606.3216296,1.824839894,0.767533563,Noise,Noise
5403.467013,147.1423044,1.656297614,2,Emitter_2,Emitter_2
5410,149.6858907,1.731904685,2,Emitter_2,Emitter_2
5409.354954,163.1025989,1.714377888,2,Emitter_2,Emitter_2
5404.354935,207.0198601,1.110919899,0.693221682,Noise,Noise
5410,144.1022142,1.517295985,1.051637092,Emitter_2,Emitter_2
5400.832975,1054.366947,0.342959814,-0.053200831,Emitter_1,Emitter_1
5410,138.8855701,1.72346717,1.844038466,Emitter_2,Emitter_2
5405.973272,132.0151623,1.542472286,1.921856938,Emitter_2,Emitter_2
5400.86705,125.1471231,1.540448612,1.079081908,Emitter_2,Emitter_2
5402.946909,144.1920373,1.687480207,0.997525368,Emitter_2,Emitter_2
5408.640309,167.6530235,1.903201052,1.87321966,Emitter_2,Emitter_2
5400,124.4987964,1.781179712,1.183026583,Emitter_2,Emitter_2
5410,1060.10809,0.117535289,0.084090016,Emitter_1,Emitter_1
5410,125.8343671,2,1.848928104,Emitter_2,Emitter_2
5401.882124,1065.791886,0.500268282,0,Emitter_1,Emitter_1
5400.274768,149.6589265,1.293674425,0.914660301,Emitter_2,Emitter_2
5407.711094,330.2253876,1.069142264,1.917781204,Noise,Noise
5400.86813,137.0882707,1.325797251,1.314400097,Noise,Emitter_2
5407.796899,170.0091453,2,1.751441193,Emitter_2,Emitter_2
5403.37125,1056.332464,0.025442625,0,Emitter_1,Emitter_1
5400,1031.526479,0.112461831,0.381332793,Emitter_1,Emitter_1
5400,147.8537419,1.784872168,1.866157881,Emitter_2,Emitter_2
5403.072699,134.7743244,1.786033161,1.786514783,Emitter_2,Emitter_2
5400,129.445518,1.717909264,1.130466393,Emitter_2,Emitter_2
5410,128.5477709,2,0.857212037,Emitter_2,Emitter_2
5405.251695,146.6758196,1.140313092,0.737535339,Emitter_2,Emitter_2
5410,146.5314054,1.85110713,1.679072945,Emitter_2,Emitter_2
5408.147839,125.1409193,1.404133885,0.906426773,Emitter_2,Emitter_2
5400,138.6983699,1.678720887,0.6937999,Emitter_2,Emitter_2
5410,145.7936354,1.805547508,0.718848542,Emitter_2,Emitter_2
5410,121.2858796,1.945712024,1.960189021,Emitter_2,Emitter_2
5400,123.6789208,1.460638124,0.930687889,Emitter_2,Emitter_2
5407.780343,154.5583044,1.429110533,1.061130711,Emitter_2,Emitter_2
5400,156.1640697,1.556405598,1.084184397,Emitter_2,Emitter_2
5400,124.8095537,1.854361664,1.031410477,Emitter_2,Emitter_2
5400,131.3061001,1.153761283,0.989527079,Emitter_2,Emitter_2
5410,171.4570736,1.616477626,1.719453656,Emitter_2,Emitter_2
5408.866468,135.4382861,1.31917477,0.90634738,Emitter_2,Emitter_2
5400.469118,195.2603877,1.559540179,2,Emitter_2,Emitter_2
5410,129.2783399,1.526287416,1.296764618,Emitter_2,Emitter_2
5400,1051.380877,0.256999916,0,Emitter_1,Emitter_1
5410,178.9721981,1.832279868,2,Emitter_2,Emitter_2
5400.101384,145.6463497,1.666511257,1.169761973,Emitter_2,Emitter_2
5410,117.1923751,1.537423616,0.772166296,Emitter_2,Emitter_2
5402.942953,164.9764989,1.279684632,1.267314672,Emitter_2,Emitter_2
5410,164.7677238,1.784535117,1.585384352,Emitter_2,Emitter_2
5400,1019.157497,0.327167481,0.004337148,Emitter_1,Emitter_1
5408.403004,147.6362539,1.532274132,0.891282787,Emitter_2,Emitter_2
5410,143.0399023,1.319394124,1.233999166,Emitter_2,Emitter_2
5401.725956,1024.628024,0.415052247,0,Emitter_1,Emitter_1
5400.586515,1025.399358,0.063860759,0.018859458,Emitter_1,Emitter_1
5404.751476,131.6887518,1.424956958,0.870670129,Emitter_2,Emitter_2
5409.381976,100.8820141,1.878154008,2,Emitter_2,Emitter_2
5400,129.74159,2,2,Emitter_2,Emitter_2
5403.517283,343.4957176,0.029859481,0.736201006,Noise,Emitter_1
5400,167.0635153,1.662051575,0.98746796,Emitter_2,Emitter_2
5400,1023.47676,0.562218252,0,Emitter_1,Emitter_1
5405.729306,168.4365944,1.259377868,0.628258445,Emitter_2,Emitter_2
5407.740248,564.5008907,0.317810124,1.793101736,Noise,Noise
5410,1049.755301,0.525685358,0.123336885,Emitter_1,Emitter_1
5400.300256,148.6850443,1.229820202,1.208139183,Emitter_2,Emitter_2
5410,117.1181464,0.85707386,0.837177736,Emitter_2,Emitter_2
5400.366542,749.6426927,1.17531983,0.554102186,Noise,Noise
5400.029427,163.2055915,1.646963003,1.281497062,Emitter_2,Emitter_2
5402.362969,1061.2026,0.185052531,0,Emitter_1,Emitter_1
5400,1037.722547,0.324624636,0.2555294,Emitter_1,Emitter_1
5400,142.6983857,1.689404733,0.794876216,Emitter_2,Emitter_2
5400,155.7100399,1.764628158,1.816670511,Emitter_2,Emitter_2
5400,122.8970344,1.819550466,0.833368398,Emitter_2,Emitter_2
5400,153.2819181,1.624827437,1.090863671,Emitter_2,Emitter_2
5400,139.6710157,1.891807543,1.127938659,Emitter_2,Emitter_2
5403.70078,1021.916873,0.379510085,0.237774303,Emitter_1,Emitter_1
5401.04286,943.056814,1.416887545,1.473469467,Noise,Noise
5410,128.5159963,1.738410894,1.003283792,Emitter_2,Emitter_2
5406.995104,100,1.729489258,1.355086166,Emitter_2,Emitter_2
5408.166224,1045.074049,0.414006419,0,Emitter_1,Emitter_1
5400,152.7235524,1.58571998,1.477969548,Emitter_2,Emitter_2
5410,133.991098,1.691850086,0.812558893,Emitter_2,Emitter_2
5400,1035.573863,0.250553585,0,Emitter_1,Emitter_1
5400,128.2083786,1.542570403,1.139783452,Emitter_2,Emitter_2
5410,150.5693978,1.868263253,1.857309178,Emitter_2,Emitter_2
5410,1033.503724,0.494164234,0,Emitter_1,Emitter_1
5400,137.4010562,1.739661175,1.499752655,Emitter_2,Emitter_2
5400,103.8340611,1.982048373,1.834353274,Emitter_2,Emitter_2
5400,139.7081995,1.511116944,1.1282232,Emitter_2,Emitter_2
5401.322089,1068.429734,0.537695322,0.096223098,Emitter_1,Emitter_1
5400,1069.638723,0,0,Emitter_1,Emitter_1
5400,1046.15373,0.19455732,0,Emitter_1,Emitter_1
5400,139.1697594,1.606960346,2,Emitter_2,Emitter_2
5410,138.905287,1.361868756,0.695784517,Emitter_2,Emitter_2
5404.243281,1032.993196,0.108904475,0.158900732,Emitter_1,Emitter_1
5400,100,1.460279608,1.041407738,Emitter_2,Emitter_2
5400,1052.775551,0.136924143,0,Emitter_1,Emitter_1
5399.215176,146.8179785,1.965655796,1.988302736,Emitter_2,Emitter_2
5400,1063.297081,0.456684818,0.069643428,Emitter_1,Emitter_1
5407.070487,236.3694039,0.917092273,0.562500584,Noise,Noise
5400,118.6221602,1.877292156,1.911309782,Emitter_2,Emitter_2
5410,148.7444152,1.487753578,0.90378534,Emitter_2,Emitter_2
5400,161.5884727,1.78338532,0.869646922,Emitter_2,Emitter_2
5400.114566,821.0985565,0.712939724,0.111026852,Noise,Noise
5400,143.2439415,1.879703071,1.752057057,Emitter_2,Emitter_2
5410,133.7054799,1.850795262,0.751909558,Emitter_2,Emitter_2
5401.126368,136.6691889,1.887787141,1.777223963,Emitter_2,Emitter_2
5400.419048,119.1055937,1.439643259,1.853274358,Emitter_2,Emitter_2
5400,144.6027639,1.424637646,0.912637166,Emitter_2,Emitter_2
5408.032878,886.4153448,0.977497309,0.552120158,Noise,Noise
5407.902352,134.5360156,1.525202303,1.263758138,Emitter_2,Emitter_2
5400,171.5724183,1.760078153,1.100683177,Emitter_2,Emitter_2
5400,147.5046147,1.477062557,1.255050159,Emitter_2,Emitter_2
5410,1029.31454,0.59514836,0.285543568,Emitter_1,Emitter_1
5404.332056,1050.838194,0.056857288,0.339851089,Emitter_1,Emitter_1
5402.587877,175.4839255,1.73911336,0.60211758,Emitter_2,Emitter_2
5407.360841,145.8266189,1.754221662,2,Emitter_2,Emitter_2
5400,1051.481142,0.195774931,0,Emitter_1,Emitter_1
5405.18054,420.2428793,0.038712924,0.30811602,Noise,Emitter_1
5400,1038.572777,0,0.131589828,Emitter_1,Emitter_1
5404.786539,116.9148069,1.110488766,0.955818489,Emitter_2,Emitter_2
5400,118.5764261,1.867763314,1.59443875,Emitter_2,Emitter_2
5410,140.1559539,1.404744319,1.027451274,Emitter_2,Emitter_2
5400.213156,113.8606017,1.589624123,1.205610728,Emitter_2,Emitter_2
5410,1051.873153,0.123617907,0.233961293,Emitter_1,Emitter_1
5400.891134,1033.406502,0.189793324,0.059407165,Emitter_1,Emitter_1
5402.450848,148.04581,1.616761803,0.777420152,Emitter_2,Emitter_2
5400,131.7301921,1.741933255,1.525740295,Emitter_2,Emitter_2
5406.611564,1038.745687,0.54393923,0.165353162,Emitter_1,Emitter_1
5410,1048.057769,0.329003576,0.153158526,Emitter_1,Emitter_1
5409.680501,167.1829069,1.242544516,0.764654545,Emitter_2,Emitter_2
5400,126.3260349,1.845987641,1.815670391,Emitter_2,Emitter_2
5403.004696,131.1396836,1.370147317,0.895303795,Emitter_2,Emitter_2
5404.811041,100,1.931964183,1.976884289,Emitter_2,Emitter_2
5405.912891,815.0554571,0.409865677,0.370973374,Noise,Noise
5404.80111,153.1854857,1.51670274,0.607750279,Emitter_2,Emitter_2
5400,157.232657,1.97182201,1.895309967,Emitter_2,Emitter_2
