Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5400,1025.114747,0.509479979,0.500822007,Emitter_1,Emitter_3
5400,994.3195424,0.110492219,0,Emitter_3,Emitter_3
5407.646945,114.4871867,1.520246147,0.719828034,Noise,Noise
5400,161.1621124,1.809665349,1.99595149,Emitter_2,Emitter_2
5410,103.9079418,1.742187032,1.854836805,Emitter_2,Emitter_2
5404.90652,514.0341506,1.701820522,1.861462249,Noise,Noise
5400,136.5822748,1.972945484,1.693496596,Emitter_2,Emitter_2
5400,997.825934,0.558301057,0,Emitter_3,Emitter_3
5400,152.0023291,1.528821395,1.970991413,Emitter_2,Emitter_2
5410,1053.946825,0.177132069,0,Emitter_1,Emitter_3
5402.979108,142.8375609,1.809232474,1.606287522,Emitter_2,Emitter_2
5400,1028.726577,0.151055253,0.015004659,Emitter_3,Emitter_3
5404.891638,322.2608757,0.762937395,0.805833989,Noise,Noise
5400,1002.084104,0.489949565,0,Emitter_3,Emitter_3
5404.350544,112.139354,1.94237777,1.58562191,Emitter_2,Emitter_2
5400,147.9093888,1.874488143,1.762287538,Emitter_2,Emitter_2
5406.485008,729.8580764,0.332398183,1.620028272,Noise,Noise
5400,1030.186761,0.633876337,0,Emitter_3,Emitter_3
5400,1042.972342,0.272255129,0.378505659,Emitter_3,Emitter_3
5400,153.1020054,1.984247158,1.582155531,Emitter_2,Emitter_2
5400,1053.380887,0.245593652,0,Emitter_1,Emitter_3
5402.784551,679.6991734,0.014123185,0.341340339,Noise,Noise
5400,1040.902261,0.164319018,0.109395519,Emitter_3,Emitter_3
5410,1050.054714,0.459568187,0.066844773,Emitter_1,Emitter_3
5400,131.7096757,2,2,Emitter_2,Emitter_2
5408.536674,626.3758774,1.352528382,1.779836296,Noise,Noise
5400,1046.626151,0.294343514,0,Emitter_1,Emitter_3
5410,128.63061,1.898871896,1.723554023,Emitter_2,Emitter_2
5410,117.253196,1.727404584,1.866750811,Emitter_2,Emitter_2
5400,165.0229783,1.749111442,2,Emitter_2,Emitter_2
5410,1004.848092,0,0.054592878,Emitter_3,Emitter_3
5410,1013.905491,0.189389758,0,Emitter_3,Emitter_3
5400,1021.203494,0.392207898,0,Emitter_1,Emitter_3
5402.994348,924.3748064,0.86940063,0.757961311,Noise,Emitter_3
5410,1019.269683,0.233191081,0,Emitter_3,Emitter_3
5410,129.1239681,1.659827269,1.688436083,Emitter_2,Emitter_2
5400,1006.361372,0,0,Emitter_3,Emitter_3
5400,141.0100978,1.909507531,1.653731335,Emitter_2,Emitter_2
5404.142674,171.3439063,2,1.616282437,Emitter_2,Emitter_2
5400,136.8848938,1.847788911,1.513202643,Emitter_2,Emitter_2
5406.166444,151.4415524,1.749131046,1.94466398,Emitter_2,Emitter_2
5400,162.5904686,1.972306039,1.787908758,Emitter_2,Emitter_2
5409.092864,1012.882247,0.115744805,0,Emitter_3,Emitter_3
5401.304161,1031.355869,0.373134411,-0.120342569,Emitter_1,Emitter_3
5410,137.1541311,1.451504692,1.781503235,Emitter_2,Emitter_2
5400,147.8669303,1.832788991,1.733092803,Emitter_2,Emitter_2
5410,1033.194383,0.363713931,0,Emitter_3,Emitter_3
5410,164.2013187,1.535542636,1.720386493,Emitter_2,Emitter_2
5400,1050.851116,0.195790301,0.268766507,Emitter_3,Emitter_3
5410,112.8006357,2,2,Emitter_2,Emitter_2
5400,1002.500835,0.181655785,0,Emitter_3,Emitter_3
5400,165.401723,1.742985581,1.968324103,Emitter_2,Emitter_2
5406.100025,1008.464677,0.34826791,0,Emitter_3,Emitter_3
5400,141.1364812,1.894771188,1.79424202,Emitter_2,Emitter_2
5400.886805,153.6909187,2.073287442,1.901406939,Emitter_2,Emitter_2
5400.723171,1028.43089,0.111773536,0.138079473,Emitter_3,Emitter_3
5402.80071,141.607588,1.91394902,1.888902965,Emitter_2,Emitter_2
5410,148.7189265,1.961176018,1.535120805,Emitter_2,Emitter_2
5410,1044.611312,0.310788018,0.340014165,Emitter_3,Emitter_3
5400,1023.742322,0.547087316,0.047622084,Emitter_1,Emitter_3
5404.581966,1014.457271,0.251647244,0,Emitter_3,Emitter_3
5410,992.3983483,0.542593512,0.032633792,Emitter_3,Emitter_3
5400,137.3687563,1.83397779,2,Emitter_2,Emitter_2
5401.109573,1016.398732,0.275767546,0,Emitter_3,Emitter_3
5400.719842,119.9952601,1.938849615,1.824463792,Emitter_2,Emitter_2
5402.31365,1016.32623,0.233624043,0.122392714,Emitter_1,Emitter_3
5410,1028.551826,0.064406372,0.168066012,Emitter_3,Emitter_3
5400,1017.210692,0.359794049,0,Emitter_1,Emitter_3
5402.925969,180.7316471,2,1.665286816,Emitter_2,Emitter_2
5400,1068.545291,0.475480328,0,Emitter_3,Emitter_3
5410,1030.160808,0.473614476,0,Emitter_3,Emitter_3
5400,1030.426157,0.0442932,0,Emitter_3,Emitter_3
5409.328961,859.0444703,0.622345576,1.387513296,Noise,Noise
5400,1014.519857,0.53921135,0.347902207,Emitter_3,Emitter_3
5400,1039.270161,0.23880669,0.149798194,Emitter_1,Emitter_3
5400,996.1744961,0.06769585,0.118987335,Emitter_3,Emitter_3
5408.041941,1066.058651,0.081524513,0.079243926,Emitter_3,Emitter_3
5400,179.9589641,1.954494802,2,Emitter_2,Emitter_2
5400,1004.296309,0.181322352,0,Emitter_3,Emitter_3
5400,145.0489711,1.760770714,1.65926978,Emitter_2,Emitter_2
5400,144.6943547,2,2,Emitter_2,Emitter_2
5410,125.5922328,1.657237945,1.978030689,Emitter_2,Emitter_2
5400,146.9054102,1.614853655,1.572676841,Emitter_2,Emitter_2
5400,1026.311094,0.56230777,0,Emitter_3,Emitter_3
5400,994.3867685,0.237230968,0.577617933,Emitter_3,Emitter_3
5400,1039.938055,0.144610812,0.136432184,Emitter_3,Emitter_3
5401.910936,129.5289251,1.835641361,1.664872013,Emitter_2,Emitter_2
5400,133.0318834,2,1.766845528,Emitter_2,Emitter_2
5410,1004.597135,0.397201562,0.029305615,Emitter_3,Emitter_3
5410,1024.084314,0.265064375,0,Emitter_1,Emitter_3
5400,129.3883929,1.97529909,1.671685295,Emitter_2,Emitter_2
5403.586611,137.7920019,2,1.676613216,Emitter_2,Emitter_2
5400,131.9503263,1.765347175,2,Emitter_2,Emitter_2
5410,1087.452039,0.233303716,0.050924806,Emitter_1,Emitter_3
5400,1015.809342,0.308216143,0,Emitter_3,Emitter_3
5407.943264,138.3549983,1.951950637,1.910458832,Emitter_2,Emitter_2
5400,123.8615583,2,1.462987072,Emitter_2,Emitter_2
5407.514846,1029.786404,0,0.167453482,Emitter_1,Emitter_3
5401.343753,133.3966387,1.716806202,1.87949277,Emitter_2,Emitter_2
5400,1007.683373,0.638881783,0,Emitter_3,Emitter_3
5400,1001.343611,0.530898622,0.128908379,Emitter_3,Emitter_3
5410,131.9219783,1.854868955,1.717619506,Emitter_2,Emitter_2
5400,107.6612713,1.948612349,1.828952161,Emitter_2,Emitter_2
5403.113807,133.1836082,1.561047178,1.80185319,Emitter_2,Emitter_2
5403.441656,810.5879735,1.959417057,0.303760901,Noise,Noise
5409.08221,981.3320767,0.29482555,0.022811978,Emitter_3,Emitter_3
5400,1022.888334,0.150942109,0.194324764,Emitter_3,Emitter_3
5400,148.498392,2,1.853711746,Emitter_2,Emitter_2
5401.538641,105.2717441,2.049173139,1.778758832,Emitter_2,Emitter_2
5400,1032.072121,0.302336154,0.40851265,Emitter_1,Emitter_3
5405.807446,163.2892939,1.830207146,1.828428301,Emitter_2,Emitter_2
5410,1011.907934,0.439279304,0,Emitter_3,Emitter_3
5405.764302,132.6916456,1.866903877,1.308114123,Emitter_2,Emitter_2
5401.746967,1010.859087,0.243126417,0,Emitter_1,Emitter_3
5400,134.9730144,1.891202535,1.721740254,Emitter_2,Emitter_2
5400,138.3154448,1.655461909,1.791494287,Emitter_2,Emitter_2
5403.911786,1045.186189,0.088750014,0,Emitter_1,Emitter_3
5406.485658,994.4155104,0.086594085,0,Emitter_3,Emitter_3
5401.18231,142.1967386,1.886490353,1.758448384,Emitter_2,Emitter_2
5400,154.2462187,1.799056718,1.712826453,Emitter_2,Emitter_2
5402.126367,128.6781265,1.659577036,1.692518169,Emitter_2,Emitter_2
5405.335416,133.6805523,1.671982936,1.769532941,Emitter_2,Emitter_2
5402.468443,1027.434344,0.227733068,0,Emitter_3,Emitter_3
5406.055892,155.0782413,1.618673567,1.84942112,Emitter_2,Emitter_2
5410,997.1457167,0.278560609,0,Emitter_3,Emitter_3
5400,1015.623018,0.430098248,0,Emitter_1,Emitter_3
5400,1028.648547,0.64372184,0,Emitter_3,Emitter_3
5406.948544,136.8833102,1.882734814,1.876004974,Emitter_2,Emitter_2
5406.457988,203.3270803,0.179956718,1.130388141,Noise,Noise
5400,139.6785223,1.705712225,1.726472445,Emitter_2,Emitter_2
5400,121.6160447,1.481452448,1.70781281,Emitter_2,Emitter_2
5404.411878,568.7582631,1.213211473,1.527730261,Noise,Noise
5400,1001.751534,0.360404541,0,Emitter_3,Emitter_3
5400,168.9127009,1.290478665,2,Emitter_2,Emitter_2
5407.259192,1006.398227,0.302166142,0.353015707,Emitter_3,Emitter_3
5410,1076.363089,0.121737155,0.415976618,Emitter_3,Emitter_3
5409.199253,151.1359189,2,1.59163949,Emitter_2,Emitter_2
5401.286841,1070.534361,0.412946054,0,Emitter_1,Emitter_3
5406.0109,158.9030947,1.757794101,1.740184977,Emitter_2,Emitter_2
5403.030827,1013.945294,0.406371885,1.439906307,Noise,Noise
5405.822029,1001.810941,0.31547023,0,Emitter_3,Emitter_3
5401.411795,138.3191318,1.985945167,1.534526841,Emitter_2,Emitter_2
5400,1052.622146,0.143458206,0.142522969,Emitter_1,Emitter_3
5400,126.1357834,1.822849984,1.995846805,Emitter_2,Emitter_2
5404.102239,597.5515157,0.821475143,0.421671542,Noise,Noise
5400,1020.607498,0.288046309,0,Emitter_3,Emitter_3
5400,143.7919975,2,1.597411065,Emitter_2,Emitter_2
5400,123.8322233,1.824518156,1.742187985,Emitter_2,Emitter_2
5410,136.4535442,1.477032646,2,Emitter_2,Emitter_2
5410,1000.967917,0.339865338,0,Emitter_3,Emitter_3
5400,1040.871853,0.355023213,0,Emitter_3,Emitter_3
5400,157.3952412,1.797451707,1.644609954,Emitter_2,Emitter_2
5400,114.038605,1.72039014,1.824781085,Emitter_2,Emitter_2
5400.325318,1013.480824,0.429720041,0.212708687,Emitter_3,Emitter_3
5400,145.9882388,1.658359619,1.586794806,Emitter_2,Emitter_2
5400,155.9053442,1.593027803,1.798770165,Emitter_2,Emitter_2
5405.117458,985.6506974,0.160218424,0.073827323,Emitter_3,Emitter_3
5410,1033.785653,0.137734018,0,Emitter_3,Emitter_3
5400,109.0000164,1.812566884,1.703858405,Emitter_2,Emitter_2
5409.410413,152.3670386,1.719198515,2,Emitter_2,Emitter_2
5401.993323,153.9149158,1.512175502,1.680196013,Emitter_2,Emitter_2
5400,158.7301321,1.559280757,1.839721038,Emitter_2,Emitter_2
5400,996.7821827,0.428188401,0,Emitter_3,Emitter_3
5408.369855,867.6587877,1.419783449,0.02744176,Noise,Noise
5400,144.1645372,2,1.640277951,Emitter_2,Emitter_2
5410,1019.35646,0.197165253,0.261280248,Emitter_3,Emitter_3
5400.737606,1025.65068,0.205947513,0,Emitter_3,Emitter_3
5405.98112,169.9857552,1.890047447,1.724235013,Emitter_2,Emitter_2
5406.918141,133.8542032,1.844027872,1.675555138,Emitter_2,Emitter_2
5410,143.5440215,1.822280502,1.690093041,Emitter_2,Emitter_2
5402.794446,756.77875,1.974415095,1.284224416,Noise,Noise
5400,160.8170708,2,1.823330212,Emitter_2,Emitter_2
5399.077815,1032.465948,0.470650744,0.166109754,Emitter_3,Emitter_3
5408.763349,1035.870379,0.981753874,1.947544146,Noise,Noise
5400,149.4920785,1.965966738,1.562445648,Emitter_2,Emitter_2
5401.078264,1017.93549,0.215776532,0.046290219,Emitter_3,Emitter_3
5400,1028.058691,0.80796399,0.249736159,Emitter_3,Emitter_3
5410,989.2489358,0.242757553,0.025450927,Emitter_3,Emitter_3
5400,1015.60092,0.384891892,0.122850002,Emitter_1,Emitter_3
5400.216133,123.7016331,1.733947,1.737459374,Emitter_2,Emitter_2
5410,985.5280093,0.292959852,0,Emitter_3,Emitter_3
5410,1004.409584,0.229165677,0,Emitter_3,Emitter_3
5400,1026.620378,0.407814163,0,Emitter_3,Emitter_3
5400,145.3021419,2,1.762138669,Emitter_2,Emitter_2
5400,108.224993,1.636358138,1.92787314,Emitter_2,Emitter_2
5407.98064,1023.437433,0.190125764,0,Emitter_3,Emitter_3
5400.908136,1077.143619,0.534625318,0,Emitter_1,Emitter_3
5409.454066,117.9417106,2,1.709622162,Emitter_2,Emitter_2
5404.906883,1043.388778,0.503000064,0.021504502,Emitter_3,Emitter_3
5410,1020.19646,0.313723946,0,Emitter_1,Emitter_3
5410,1027.9292,0.460981803,0.01068712,Emitter_3,Emitter_3
5400,124.3688028,1.697671229,1.972365694,Emitter_2,Emitter_2
5401.722883,128.6450357,1.692329964,1.69977535,Emitter_2,Emitter_2
5400.36726,157.8315691,2,1.573956454,Emitter_2,Emitter_2
5410,1023.137616,0.549748756,0,Emitter_3,Emitter_3
5410,135.8059579,1.778184924,1.982690761,Emitter_2,Emitter_2
5400,1057.656827,0.703240956,0,Emitter_1,Emitter_3
5400,1024.64716,0.564533266,0,Emitter_3,Emitter_3
5401.522585,100.0278887,1.73983362,1.984176622,Emitter_2,Emitter_2
5402.868984,1018.914966,1.096332626,0.656151727,Noise,Noise
5401.102331,158.3265791,1.539546752,1.554090441,Emitter_2,Emitter_2
5400,145.9533783,1.787096346,1.653148662,Emitter_2,Emitter_2
5406.365636,605.3706143,0.696676425,0.401788895,Noise,Noise
5405.990398,222.3513962,0.341723562,1.988311496,Noise,Noise
5410,1038.018404,0,0,Emitter_1,Emitter_3
5407.84182,1009.137638,0.395427515,0.00753465,Emitter_3,Emitter_3
5400,134.2330546,1.93645747,2,Emitter_2,Emitter_2
5410,146.7378473,1.775018079,1.912573107,Emitter_2,Emitter_2
5410,1033.241765,0.271471333,0,Emitter_3,Emitter_3
5403.442313,1034.176196,0.419771024,0.244149952,Emitter_3,Emitter_3
5400,136.9655349,1.698224961,1.833134691,Emitter_2,Emitter_2
5400,1052.006845,0.056166335,0,Emitter_1,Emitter_3
5400,1014.423342,0.512718389,0.200933457,Emitter_3,Emitter_3
5410,1025.084502,0.078617801,0,Emitter_3,Emitter_3
5400,129.5585619,1.520820308,1.587691609,Emitter_2,Emitter_2
5405.457643,1023.743026,0.03285534,0.193022628,Emitter_3,Emitter_3
5408.477844,471.4946633,0.144528517,1.993610026,Noise,Noise
5400,165.5835155,1.588741437,1.654281782,Emitter_2,Emitter_2
5400,173.5330161,1.346978156,1.769266689,Emitter_2,Emitter_2
5405.659448,1058.76215,0.077810511,0.056550866,Emitter_3,Emitter_3
5406.126932,1059.412204,0.519276346,1.359408237,Noise,Noise
5400,130.9921112,1.509434232,1.626890078,Emitter_2,Emitter_2
5404.309418,1045.706302,0.142187512,0,Emitter_3,Emitter_3
5410,121.9893829,1.602003579,1.471088723,Emitter_2,Emitter_2
5409.983613,1019.093429,0.258733169,0,Emitter_3,Emitter_3
5400.117272,1039.02819,0.153270387,0,Emitter_3,Emitter_3
5410,154.5455875,2,1.615852749,Emitter_2,Emitter_2
5400,1004.842511,0,0,Emitter_3,Emitter_3
5400,1017.572296,0.305371677,0.126920838,Emitter_1,Emitter_3
5400,1029.490907,0.234748001,0.319660048,Emitter_1,Emitter_3
5402.542083,1036.761909,0.027401886,0,Emitter_3,Emitter_3
5410,145.6947111,1.836635689,1.568070657,Emitter_2,Emitter_2
5410,1054.499852,0.453787476,0,Emitter_1,Emitter_3
5410,146.8932461,1.668012851,1.798326955,Emitter_2,Emitter_2
5405.685822,828.1505896,0.527493182,0.52917281,Noise,Noise
5408.335478,148.9619643,1.797816008,1.870140107,Emitter_2,Emitter_2
5398.519394,1015.687184,0.337569855,-0.046554689,Emitter_3,Emitter_3
5403.096594,133.5587721,1.734770871,2,Emitter_2,Emitter_2
5402.187278,1036.823361,0.451094554,0,Emitter_1,Emitter_3
5410,136.4908313,1.756715801,1.954757966,Emitter_2,Emitter_2
5407.25508,163.2190538,2,2,Emitter_2,Emitter_2
5410,147.1551017,2,1.84930078,Emitter_2,Emitter_2
5410,114.0361597,1.866425936,1.837401512,Emitter_2,Emitter_2
5410,1044.021047,0.437610579,0.025063147,Emitter_1,Emitter_3
5400,173.6876666,1.391769811,1.60620315,Emitter_2,Emitter_2
5400,150.4200779,1.908318821,1.878476004,Emitter_2,Emitter_2
5400,184.1611816,1.927470474,2,Emitter_2,Emitter_2
5400,124.6611748,2,1.812983145,Emitter_2,Emitter_2
5400,146.3451716,1.630980937,1.876135468,Emitter_2,Emitter_2
5410,119.885389,1.579553854,1.867749257,Emitter_2,Emitter_2
5400,1063.620564,0.491258075,0,Emitter_1,Emitter_3
5400,159.9103715,1.500434794,1.61850355,Emitter_2,Emitter_2
5400,130.8683989,1.740961918,1.91674509,Emitter_2,Emitter_2
5409.941087,1009.854307,0.427579101,0,Emitter_3,Emitter_3
5409.822865,139.249224,2,2,Emitter_2,Emitter_2
5404.660522,1040.251619,0.567597106,0,Emitter_3,Emitter_3
5410,151.5358498,1.765636033,1.658443543,Emitter_2,Emitter_2
5400.453945,108.9209765,1.7868559,1.887785829,Emitter_2,Emitter_2
5408.927643,194.5561476,0.238667537,0.515485392,Noise,Noise
5400,1039.117738,0,0.169995055,Emitter_3,Emitter_3
5400,1011.980748,0.426335145,0,Emitter_3,Emitter_3
5400,1061.565336,0.247047832,0.089562124,Emitter_3,Emitter_3
5400,992.7093618,0.364297372,0.132714697,Emitter_3,Emitter_3
5402.558742,439.0782935,0.846400963,1.050169203,Noise,Noise
5400,1033.4589,0.425799834,0,Emitter_3,Emitter_3
5408.648791,401.7029294,1.540372109,0.66145286,Noise,Noise
5410,131.2209846,1.709801227,1.716133519,Emitter_2,Emitter_2
5400,1038.680452,0.653958018,0,Emitter_3,Emitter_3
5400,161.9120867,1.521051712,1.7407735,Emitter_2,Emitter_2
5407.353382,497.7383954,0.80376183,1.547936605,Noise,Noise
5400,114.1638509,2,1.687450081,Emitter_2,Emitter_2
5410,159.1741569,1.584601755,1.536317986,Emitter_2,Emitter_2
5408.479103,153.5406094,1.793588348,2,Emitter_2,Emitter_2
5400,122.838259,1.588639258,1.553783603,Emitter_2,Emitter_2
5402.343764,1046.494023,0.640702273,0.05102042,Emitter_1,Emitter_3
5400,141.2147225,1.909879767,1.848767162,Emitter_2,Emitter_2
5400,147.273453,1.324044356,1.69678203,Emitter_2,Emitter_2
5405.968608,1027.677443,0.381150487,-0.039895388,Emitter_3,Emitter_3
5400,131.6025168,1.79553041,1.653377472,Emitter_2,Emitter_2
5404.56437,429.7745154,0.676974217,1.640988288,Noise,Noise
5400,998.29235,0.409510278,0.104028628,Emitter_3,Emitter_3
5400,1036.666354,0.084905419,0,Emitter_1,Emitter_3
5400,136.6356646,2,2,Emitter_2,Emitter_2
5400,1012.441026,0.439327839,0.032127063,Emitter_3,Emitter_3
5407.47993,1018.262602,0.274958739,0,Emitter_1,Emitter_3
5400,1023.517333,0.078934203,0,Emitter_1,Emitter_3
5400,175.9229476,1.889591976,1.851250508,Emitter_2,Emitter_2
5410,1036.460548,0.710809505,0,Emitter_1,Emitter_3
5404.103082,914.2922001,1.26718644,1.366909806,Noise,Noise
5400.673053,132.2583151,1.304419298,2,Emitter_2,Emitter_2
5402.514036,974.7410392,0.367255601,0,Emitter_3,Emitter_3
5410,1008.307174,0.321106106,0,Emitter_1,Emitter_3
5401.002048,156.6253204,1.740305458,1.649321233,Emitter_2,Emitter_2
5400,162.9504123,1.71941203,1.863066983,Emitter_2,Emitter_2
5403.444407,188.8240447,0.148869518,1.67319238,Noise,Noise
5401.009056,725.904038,0.50365599,1.532938736,Noise,Noise
5402.160574,1029.173644,0.406974233,0,Emitter_3,Emitter_3
5400,131.1214701,2,1.832637688,Emitter_2,Emitter_2
5401.438946,1033.929369,0.919234692,0.390883747,Emitter_3,Noise
5400,1037.245666,0.257453818,0.021530937,Emitter_3,Emitter_3
5400,1031.373884,0.311396065,0,Emitter_3,Emitter_3
5404.291068,137.7165946,2,1.746966986,Emitter_2,Emitter_2
5410,115.5120045,1.938691501,1.649430125,Emitter_2,Emitter_2
5402.766784,1057.532235,0.348618094,0,Emitter_1,Emitter_3
5405.115657,154.7121714,1.817205327,1.788680968,Emitter_2,Emitter_2
5407.739285,1054.790905,0.550171916,0,Emitter_1,Emitter_3
5400,1036.299311,0.467587715,0,Emitter_1,Emitter_3
5410,1061.942687,0.185807897,0,Emitter_1,Emitter_3
5401.220677,146.5957245,1.64698762,1.889206396,Emitter_2,Emitter_2
5410,1029.360912,0.740124657,0.363423071,Emitter_1,Emitter_3
5400,122.9057869,1.61809956,1.823210573,Emitter_2,Emitter_2
5400,1046.865972,0,0,Emitter_1,Emitter_3
5406.233925,507.1410787,0.965811439,0.800275016,Noise,Emitter_2
5405.078791,154.8136801,2,1.701102335,Emitter_2,Emitter_2
5406.139078,161.3632207,1.824666152,1.944055133,Emitter_2,Emitter_2
5400,1012.552811,0.542259042,0.002821107,Emitter_3,Emitter_3
5410,1044.502137,0.407040675,0.1743469,Emitter_1,Emitter_3
5408.61174,122.7572244,1.798204945,1.454472865,Emitter_2,Emitter_2
5408.762333,1032.603093,1.55172306,0.886168963,Noise,Emitter_3
5400,1012.457757,0.163997811,0.042636109,Emitter_3,Emitter_3
5405.917619,1071.88441,0.087173647,0.202611819,Emitter_1,Emitter_3
5407.776438,154.1374567,1.49481115,1.431242226,Noise,Emitter_2
5400,159.8077247,2,1.911734555,Emitter_2,Emitter_2
5400,998.9288654,0.554080154,0,Emitter_3,Emitter_3
5404.912093,153.1738163,1.944002731,1.576257922,Emitter_2,Emitter_2
5400,132.9468903,1.932514628,1.795634956,Emitter_2,Emitter_2
5400,1030.677526,0.369867927,0.221776923,Emitter_1,Emitter_3
5400,1026.59777,0.534078474,0.345568274,Emitter_3,Emitter_3
5400,144.0850989,2,1.883652027,Emitter_2,Emitter_2
5402.730676,131.373663,1.788494234,1.794180512,Emitter_2,Emitter_2
5404.27882,969.4847896,0.378097859,0,Emitter_3,Emitter_3
5401.488601,141.5714644,1.805256169,1.764502232,Emitter_2,Emitter_2
5400,1027.366107,0.227956876,0,Emitter_1,Emitter_3
5410,139.4422904,1.826353498,1.742159557,Emitter_2,Emitter_2
5410,132.1871937,1.48977302,2,Emitter_2,Emitter_2
5400,126.2398237,2,1.750579009,Emitter_2,Emitter_2
5410,135.0823048,2,1.9386559,Emitter_2,Emitter_2
5400,1002.221739,0.172627573,0,Emitter_3,Emitter_3
5400,1014.610206,0,0.145198751,Emitter_3,Emitter_3
5400.681344,761.8527448,1.308914092,0.232244396,Noise,Noise
5410,1008.431448,0.429649503,0.144436442,Emitter_3,Emitter_3
5410,141.8224206,1.80521896,1.710456458,Emitter_2,Emitter_2
5406.452585,145.7784972,1.5675915,1.847018718,Emitter_2,Emitter_2
5400,1040.235909,0.470059767,0,Emitter_3,Emitter_3
5408.733517,990.3370283,0.375894264,0,Emitter_3,Emitter_3
5400,982.7080246,0.298789644,0.31592889,Emitter_3,Emitter_3
5405.756692,131.530315,1.871338325,1.862454729,Emitter_2,Emitter_2
5409.284759,730.2341986,0.602580622,0.007323888,Noise,Noise
5410,143.4567465,2,1.631124933,Emitter_2,Emitter_2
5400,190.222651,1.913319147,1.606139957,Emitter_2,Emitter_2
5401.675185,132.9209722,1.804773004,1.425733519,Emitter_2,Emitter_2
5407.19844,1031.201499,0.314752558,0.185558904,Emitter_1,Emitter_3
5400,1032.948794,0.089607202,0,Emitter_1,Emitter_3
5403.011597,150.3400061,1.694927999,1.773148577,Emitter_2,Emitter_2
5400,1029.925592,0.375088683,0,Emitter_3,Emitter_3
5401.328634,154.6031433,1.853945905,1.357984529,Emitter_2,Emitter_2
5400,1086.655315,0.421331127,0,Emitter_1,Emitter_3
5407.578004,567.6996465,1.677954117,0.471340229,Noise,Emitter_2
5406.979626,1013.067292,0.412084097,0,Emitter_3,Emitter_3
5400,151.9308677,1.967892983,1.350080263,Emitter_2,Emitter_2
5403.30613,196.7431806,1.709508339,1.006124967,Noise,Noise
5400,167.5181684,2,1.522292016,Emitter_2,Emitter_2
5402.841194,114.6240417,2,1.89447764,Emitter_2,Emitter_2
5410,115.2815565,1.722799213,2,Emitter_2,Emitter_2
5407.889365,350.7966841,0.059790434,0.243343096,Noise,Noise
5404.615035,144.3358256,1.807961501,1.737993152,Emitter_2,Emitter_2
5406.631842,1018.851274,0.630247638,0,Emitter_3,Emitter_3
5409.852563,100,1.930088085,1.639284391,Emitter_2,Emitter_2
5404.360754,167.3735399,1.662146557,1.698606505,Emitter_2,Emitter_2
5400,161.7588051,1.797205264,1.885429739,Emitter_2,Emitter_2
5401.699548,136.7673871,0.365244675,0.012813219,Noise,Noise
5403.969847,131.8265531,2,2,Emitter_2,Emitter_2
5400,1013.897482,0.36086902,0.319947577,Emitter_3,Emitter_3
5407.047434,1015.95111,0.384653495,0.007691666,Emitter_3,Emitter_3
5400,957.5571069,0.274010183,0.006864944,Emitter_3,Emitter_3
5410,173.7012869,2,1.5548449,Emitter_2,Emitter_2
5406.930541,118.201242,1.896475584,1.758616502,Emitter_2,Emitter_2
5400,136.3109106,1.878286869,2,Emitter_2,Emitter_2
5408.591552,100,2,1.617417223,Emitter_2,Emitter_2
5408.722838,1042.972407,0.209765432,0.314171862,Emitter_1,Emitter_3
5408.806781,1046.654871,0.468631359,0.039243164,Emitter_3,Emitter_3
5400,135.8131388,1.510968016,1.93087914,Emitter_2,Emitter_2
5408.265844,1036.267197,0.022804852,0,Emitter_3,Emitter_3
5401.544474,661.0351037,0.696400968,0.161445128,Noise,Noise
5408.193607,221.8119371,0.29432901,1.563111052,Noise,Noise
5400,1034.634643,0.348164428,0,Emitter_1,Emitter_3
5400,104.1111283,1.747203141,1.849502685,Emitter_2,Emitter_2
5400,142.0124422,1.548666872,1.927944398,Emitter_2,Emitter_2
5400,100,1.832853831,1.933631502,Emitter_2,Emitter_2
5402.3814,597.3539894,0.21026137,0.888745992,Noise,Noise
5400,993.8560907,0.394221297,0,Emitter_3,Emitter_3
5405.167716,787.3352195,1.285986748,1.919457431,Noise,Noise
5407.338835,1023.024164,0.078153832,0.108364899,Emitter_3,Emitter_3
5400.999805,986.0185748,0.273209549,0.202632566,Emitter_3,Emitter_3
5400,162.1067668,1.95402248,1.933889019,Emitter_2,Emitter_2
5400,138.919856,1.55210188,1.217553181,Emitter_2,Emitter_2
5400,152.5015359,1.999720819,1.635932576,Emitter_2,Emitter_2
5400,157.6052641,1.790154899,1.581688494,Emitter_2,Emitter_2
5400,1030.039057,0.058457676,0.048091659,Emitter_1,Emitter_3
5402.348368,1024.952673,0.111108697,0.289613247,Emitter_3,Emitter_3
5410,144.3591635,1.694830447,2,Emitter_2,Emitter_2
5400,990.7831706,0.353868225,0.223926532,Emitter_1,Emitter_3
5400,1055.777387,0,0.199425472,Emitter_1,Emitter_3
5404.092156,1013.8449,0.059127316,0,Emitter_3,Emitter_3
5400,1001.888049,0.06598192,0.048967093,Emitter_3,Emitter_3
5410,1024.393021,0.64740362,0,Emitter_1,Emitter_3
5400.214877,1037.995254,0.041968535,0,Emitter_1,Emitter_3
5402.480574,128.0045126,1.669242687,2,Emitter_2,Emitter_2
5401.262048,145.4009923,1.961760552,1.710039252,Emitter_2,Emitter_2
5408.326401,154.6987195,2,1.748530648,Emitter_2,Emitter_2
5400,132.2429095,1.646417744,1.935072945,Emitter_2,Emitter_2
