Radio Frequency,Azimuth,Angle Of Elevation
5410,1.798504859,1.60412094
5405.076897,1.762387862,1.916664648
5408.98091,2,1.770756153
5401.035371,0,0
5400,0.228392419,0.13550955
5400,0.432671599,0
5400,2,1.90018802
5409.248922,0.933081081,1.098298254
5410,0.434404834,0.342552986
5400,0.271241625,0
5400,0.081695894,0
5410,0.04330851,0
5400,0.307986083,0
5400,0.263841928,0
5401.231043,1.843831964,1.782135705
5401.486919,1.920241661,1.666312891
5409.198766,0.759208785,1.934407935
5409.824829,0.495393532,0.176121164
5410,2,1.881746241
5410,1.706056019,1.692903176
5400.403236,-0.037124226,-0.064149926
5404.098948,2,2
5410,1.457576586,1.715265397
5403.201735,0.27575186,0.068813662
5401.004629,0.068507725,0.079450782
5406.374073,0.602751585,0.245701279
5401.659627,0.500747829,0
5401.111743,0.081838865,0
5400,1.671230246,1.799671937
5400,1.930095702,2
5409.066764,1.627726926,1.931380495
5400,0.42731179,0.262725196
5400,1.944990071,1.81998844
5410,0.656900877,0.255323328
5402.787151,1.435476881,1.656894202
5408.191687,1.733559983,1.682560858
5400,0.285472485,0.06747832
5400,0.469645964,0.238420448
5406.473502,0.668786294,1.510112858
5400,1.86072836,2
5400,2,1.960351195
5400,0.011136516,0.038097078
5400,1.909145375,1.808814174
5400,0.336614238,0.17221665
5406.501285,1.968431548,1.793986282
5400.834639,0.208732759,-0.051857993
5402.600124,0,0
5405.998641,1.682193824,1.703308816
5406.154378,0.283277148,0.11724656
5410,1.733206667,1.642424544
5402.405153,0.279183389,0.472101613
5400,0.423575517,0.095845183
5400,0.349943605,0.09282174
5408.713754,0.490464323,0
5400,0.011417123,0.157995439
5400,2,2
5400.361222,1.662809415,1.716831986
5401.078802,1.95374733,1.57966646
5400,0.574251407,0
5400,1.874590867,1.711614303
5400.191215,2,1.470754902
5400,1.708997507,1.861861368
5409.705648,0.234778788,0
5404.125107,0.172452095,0.023704479
5400,1.888471901,1.657972198
5400,1.976514701,2
5400,0.255711304,0.178528059
5400,1.753359594,1.686949336
5400.753007,0.330587316,0.041571783
5400,0.177174587,0
5400,0.063079185,0.177156637
5407.971826,1.863930805,1.66843578
5410,2,1.680948503
5402.167789,0.24974877,1.142837244
5410,0,0
5400.17285,2,1.534226787
5410,2,1.889617592
5406.36204,0.107014295,0
5400,1.784212175,1.917177802
5400,2,1.673488775
5400,1.603909689,1.635135783
5406.298042,1.629354804,2
5410,0.490774905,0
5402.810137,0.539854039,0.361297052
5410,2,1.900371966
5400,0,0.176407657
5410,0.246637435,0
5404.181925,0.616630192,0.20237081
5410,1.852713105,1.570695465
5402.947362,1.834275989,1.951590564
5403.968161,0.353779958,1.786364644
5404.435975,1.54264069,1.58335809
5399.461412,0.583826273,0.022223346
5401.264498,0.196202336,0.142413254
5409.810622,1.57278988,1.585050422
5402.243967,1.475090436,1.322584126
5400.828025,0.946733516,0.602503504
5400,1.889498867,2
5400,0.16456242,0
5400,1.693162158,1.399829456
5400,1.789891948,1.927958587
5404.209976,1.987212878,1.892479037
5404.26853,0.35254108,0
5400,0.5357882,0.234738675
5400,0.218526874,0
5400,1.890531528,1.945407109
5400,1.795194735,1.985490086
5410,1.778838071,1.890024453
5400,1.834088098,1.927961148
5400,1.579618031,1.769734987
5406.672179,1.806074571,1.774788368
5400.947201,0.351921663,0.399401148
5405.31023,1.69503007,1.708738796
5401.7111,0.022623951,0
5410,0,0.402986705
5405.867946,1.536801182,0.474306303
5400,2,2
5408.7324,2,2
5400,1.562373272,1.594782381
5400.109262,0.584215303,0.167502241
5400,0.555246558,0.293367252
5400.016025,1.988726482,1.736144833
5400,1.869926852,1.826381954
5400,0.111708427,0.342266852
5400,0.316339288,0
5400,0.3257354,0
5400,0.304858628,0
5400,0.267658441,0
5400,1.619070658,1.972785336
5402.04122,0.440820913,0
5401.812121,0.094989042,0
5405.816138,1.82508758,1.868970553
5400.852528,0.20784139,0.08376426
5400,0.542653081,0
5410,0.013871395,0.246950365
5405.944975,1.744349162,1.605933209
5399.424172,0.336415897,-0.016436714
5400.451604,0.393708938,0
5406.907443,1.83761179,1.749519578
5408.318981,1.768254626,1.924783771
5400,1.718884363,1.844626767
5400,2,2
5410,0.159540914,0.147341571
5401.342718,1.854895001,1.996744825
5400.77721,1.711310112,1.933665489
5409.667129,0.276669183,0.25306611
5409.021407,0.386324542,0.343774801
5410,1.691818199,1.59555927
5400,1.612032965,1.912407761
5400,1.740435531,1.859805286
5405.468725,1.646238227,1.38813539
5400,1.765365826,1.850539145
5410,0.132633767,0
5410,1.635059309,1.621707929
5410,1.695640815,1.628530148
5400.215612,0.218910937,0
5400,0.196300017,0.237274287
5406.351947,0.332489189,0.147085022
5400.785294,0.453281964,0
5400.848006,0.398641897,0
5405.844274,1.857738468,0.964619428
5400,0.279431681,0.050500873
5400,0.034353137,0.430503349
5410,1.842472749,1.740270735
5400,1.954610661,1.823993889
5400,0.014306497,0
5400,0.317574094,0.12720142
5400,1.815958271,2
5400.540712,2,1.89120888
5407.003362,1.898111203,0.427090599
5410,0.653656924,0.120664112
5404.377303,0.916859036,1.14057738
5405.476963,1.762657506,1.422481253
5400,0.279303139,0
5400,0,0
5405.725975,1.817218874,1.679174064
5400.833144,0.348588033,0
5400,1.776501013,1.901970724
5400,1.94761575,1.565439161
5408.912939,0.068568269,0.025006804
5405.510884,0.000220174,0.732131857
5400,1.823961895,1.932568282
5400,1.983261821,2
5404.893184,0.304200807,0
5400,0.268281607,0
5400,0.738344205,0
5403.978654,0,0.109006683
5400,0.597280162,0.073630988
5406.577792,0.779218219,0.978205883
5400,0.19563003,0
5405.375062,1.762723332,1.850649367
5410,0.117744954,0
5406.400178,1.642449142,1.787151627
5404.379556,2,2
5410,0.186989611,0
5400,1.93929718,1.781526965
5400,1.482875172,2
5400,1.619260491,2
5400,1.9277178,1.651073327
5400,0.224132748,0
5400,1.743353634,1.565769545
5400,1.63491991,1.763706439
5410,2,2
5407.041075,2,1.891129676
5410,1.826977841,1.553364044
5402.419895,2,1.929882975
5410,0.360808165,0
5409.347513,1.784425189,1.745444043
5400,1.72798615,1.651060253
5408.458228,0.391939603,0
5406.227201,0.512459642,0.476427949
5410,1.830003634,1.608443331
5400,1.951293767,1.842253525
5410,1.66058103,1.710274755
5399.435806,0.343528024,0.242551154
5400,0.329466593,0.018943368
5400,2,1.82401319
5402.812298,1.777373791,1.898502198
5410,0.108858148,0.096904421
5402.809156,0.42427115,0
5406.236404,0.228455848,0
5400,1.931214993,1.707630015
5402.236702,0.619413039,0
5400,2,1.864420827
5400,1.875241,1.752318971
5402.153946,1.129299032,0.902135624
5407.600818,0.260649811,0
5400,0.345262047,0.087905655
5400,1.610070672,1.783840582
5400,0.148634723,0
5400,0.120888777,0
5400,1.562383838,1.922756364
5403.243397,1.750650825,1.799300959
5407.401743,1.802191196,1.927220416
5400.483752,0.033369072,0
5402.5221,0.30294937,0.240550121
5400,0,0
5401.33075,0.354033112,1.416738804
5400,1.689724288,1.857678443
5400,0.240660793,0.025407864
5400,0.174731376,0.012795691
5401.620164,0.054254563,0
5403.880164,0.00152636,0.385938824
5406.06241,1.747251233,1.86991972
5408.014948,1.623878575,1.420948795
5400,1.705370744,1.819221301
5410,0.263099664,0
5400.918766,0.043111173,0.323707586
5409.983596,1.554712447,1.541847076
5409.183135,0.291138648,-0.069524981
5400,0.210165284,0.131689485
5403.981585,1.892246496,1.658390962
5400,1.472405254,2
5410.926487,-0.032478857,-0.144522784
5403.932844,1.983981072,1.706644436
5409.816398,1.509851069,1.686297176
5410,0.179950343,0.39328301
5405.746335,1.886199227,1.583193703
5402.277702,0.692141516,0
5400,0.181723253,0
5408.088345,1.772724994,0.504111991
5400,0,0
5404.549579,1.43622026,1.80181415
5400,2,1.793079652
5411.305883,1.979886089,1.568317056
5400,0.957235548,0
5403.733006,0,0
5400,0.288129666,0
5406.082306,0.385909972,0
5400,0.100520766,0
5400,0.587723794,0
5401.31622,1.726423837,2
5400,1.518935409,1.802840421
5400.34907,0,0.122429656
5400.045945,1.759661719,1.598586415
5401.352636,1.995966451,1.825105274
5401.629171,0.455771381,0
5404.418664,0.362150075,0
5400.05808,0.389401928,0
5400.779651,1.501304568,2
5410,0.233499683,0.139575133
5400,2,1.860933671
5410,0.132271457,0.149293888
5404.157715,0.262340032,0
5403.203481,0.482899585,0.482969168
5400,1.718411273,1.888144211
5400,0.305560234,0.012745112
5408.11893,1.797887,0.682725103
5406.5623,1.422581295,1.337924539
5400,0.38945274,0
5405.012,0.459137846,0.951079548
5400,1.546549317,1.966414526
5405.441452,1.825574499,1.885672828
5403.887034,0.150231295,0.37388062
5400,0.296315139,0.032539563
5408.020216,0.449076109,0
5400,0.33706145,0.328623607
5402.341664,1.637061647,1.935566596
5401.66705,1.035788467,1.480223928
5400,1.837857024,1.893625164
5400,0.209796383,0
5406.062988,0.122178836,0.399917961
5410,1.270241677,2
5400,1.709673331,2
5404.487513,0.377995029,0.071317168
5400,1.765992003,1.775601888
5407.24565,0.326886176,0.043758401
5408.226615,1.581049817,1.684588577
5400,0.076129168,0.171049712
5406.472534,0.306884189,0
5400,1.984957642,1.996832289
5401.756735,1.466786503,1.655047102
5401.194583,1.852270287,1.785298949
5410,1.807401426,1.702868009
5407.892965,1.689620761,1.815728051
5405.583674,0.395475496,0.042526224
5400.655668,0.370399978,0.205400649
5400,1.569823036,1.974758294
5401.890876,0.755795911,0.50427016
5410,0.269376159,0
5400,1.864080704,2
5402.202482,0.847242949,0.792403913
5407.750018,0.276286847,1.804469943
5400,1.849824049,1.66497673
5400,0.479319254,0.28779568
5398.935921,1.904397985,1.964785241
5400,0.539471234,0
5410,1.694782462,1.773780965
5406.805677,1.802620652,2
5409.743656,0.266656523,-0.015268876
5404.613498,0.632971813,0.698032972
5400,0.063907534,0.108363687
5406.68306,0.311315622,1.214565246
5410,2,2
5400,1.759634707,1.88319235
5400,1.751964989,1.895835571
5410,0.449643407,0
5400.284007,1.644341204,1.884263352
5410,1.522983461,1.86596414
5410,1.82849995,1.50238952
5400,1.750699875,1.63933648
5400,1.432152826,2
5410,1.838410582,1.825885644
5400,0.369457325,0.231967606
5400,0.059772248,0
5401.30187,1.364466356,1.094181439
5400,0.711467317,0.075316303
5408.382372,2,1.840563512
5400,1.876096394,1.715036049
5400,2,1.361560135
5404.716067,0.542547367,0.051246309
5403.94419,1.859142424,1.710624182
5401.822982,0.212369644,0
5400,1.870022758,2
5400,2,1.854597653
5400,1.805121231,1.863446493
5400,0,0.205116911
5401.410108,0,0
5401.545405,0.881087759,0.58893903
5400,1.648169726,1.949748575
5401.968979,1.457187762,2
5400,0.560596889,0.27192389
5402.918562,0.631891997,0.328685256
5400,1.680840978,1.942608008
5403.351353,1.878796729,1.835197629
5405.466704,0.23191904,0
5407.398987,0.481780957,0
5402.656046,0.369540375,0.591326757
5400.645078,0.161677549,0.712036673
5400,2,1.483378507
5407.882053,1.848318051,2
5400,1.655236494,1.702949965
5410,1.874983367,1.587830135
5401.945276,1.940452474,1.557374324
5405.726398,1.486140132,1.822158421
5404.619078,1.773933208,1.555592435
5400,2,1.922017584
5406.224052,1.715081417,0.449745102
5402.4431,1.719706157,1.369221504
5400,1.921839073,1.927117021
5400,0.402745031,0
5400,1.934946797,1.7329506
5400,0,0.370701065
5400,1.447505466,1.594142312
5408.571768,1.68057874,1.83268398
5400.59842,1.678838285,1.952492771
5400,1.773643926,1.887218004
5401.142652,0.441553087,0
5400,0,0.239899757
5407.625321,0.342515128,0
5402.417781,0.306286356,0
5407.655117,0.006572524,1.947373142
5400,0.092509903,0
5400.173193,2,1.615549044
5400,0.174363569,0
5400,0.452188131,0
5400,2,2
5400.727859,1.560282354,2
5410,1.82503346,1.96174959
5400,1.787018183,1.524690227
5409.511759,0.334934261,0.053108378
5400,0,0.00260679
5400,0.575967652,0.127416607
5410,0.787013052,0.006360088
5410,0.18707445,0
5402.277257,1.06422882,0.410941874
5402.111853,0.334315355,0
5400,0.667162068,0.004782098
5401.001605,1.783628873,1.795049634
5406.632498,1.244148747,1.233995639
5402.018563,2,1.890787146
5401.021836,1.792494994,1.708481598
5402.403599,2,2
5400,0.405103363,0.106343621
5400,0.577465811,0.081562609
5408.084632,1.535653064,0.443028352
5400,0.167819616,0
5403.356146,1.322889171,1.699312447
5404.9356,0.306745519,0.05949372
5400,1.891705133,1.940209505
5400,1.956549614,1.619834187
5400,1.953418078,2
5400,0.18577971,0.18871945
5405.001593,1.845907019,1.4400584
5408.066904,1.612154007,0.828519327
5402.552422,1.666821785,1.515849743
5400.295763,0.332219891,0.048268797
5410,0.300996395,0
5404.822306,1.318085178,0.26452753
5405.146953,0.157035469,0
5406.836758,0.269923344,0
5400,0.300939363,0
5405.795576,0.183295033,0
5400,1.799979445,1.639826501
5408.683573,0.145281805,0.015656471
5400.921069,1.622594404,1.780199616
5405.312838,1.893601294,1.951010772
5407.088358,0.326200559,1.754682638
5401.325589,1.720154833,1.558414324
5400,0.422343127,0.048146494
5400,0.209096014,0.28086362
5410,1.544806686,1.773297978
5400,0.092108043,0
5400,0.265600939,0.108807882
5400,0,0.163135215
5410,0.147542353,0
5400,1.762670438,2
5400,0,0.0137975
5400,1.836376201,1.830288712
5400.20774,0.440715807,-0.018555262
5400.399625,1.666426578,1.63723345
5400.149899,0.351634397,0
5410,1.973126783,1.978437477
5400,1.588810441,1.785010805
5410,2,1.651887287
5404.994739,0.332253505,0
5400,2,1.612401966
5400,1.807594531,1.821159998
5409.125819,0.380260647,0
5400,1.819697019,1.692078487
5402.49067,0.483241156,1.089543568
5408.892301,0.034414631,0.160418021
5403.670482,0.600227149,0.031173776
5405.828487,2,1.541644889
5400,2,1.857711393
5400,1.738147956,1.643013086
5401.229864,0.709583133,0.157794591
5405.79429,0.416021852,0
5400.638071,0.414609786,0.388410753
5401.501665,0.237097468,-0.182557026
5400,0.257214125,0
5400,0.120217468,0
5406.917761,0.307098226,0
5410,0.14236694,0
5404.758396,0.820060203,0
5400,0.607762904,0
5400,2,1.629212824
5405.733576,1.68538961,0.451896531
5400,0.169631331,0
5408.889973,0.386072318,0.087182883
5410,0.114529798,0.080696927
5410,1.996435235,1.695795877
5402.936618,2,1.715050295
5400,0.390036896,0.293539118
5402.456771,0.620870836,1.318176145
5400,1.752299713,1.735664263
5405.762404,1.599075187,1.679497405
5400,0.099239612,0
5409.961376,1.073984299,0.658664628
5400,1.829720219,1.958217508
5410,0.187548941,0
5400,0.61897972,0.044052938
5410,0.52504862,0.021232453
5400,1.608019522,1.805282087
5410,0.099453099,0.070181179
5400,0.238731289,0.095759734
5400,0.609725913,0
5400,0.299929505,0.03406791
5400.16562,1.214588031,1.984909734
5410,1.696093121,2
5400,0.27143945,0.138072507
5403.046301,1.253929185,0.974605453
5410,0.518399616,0.099765715
5407.699285,0.475774572,0.251902751
5404.176058,0.045422414,0.112156761
5400,0.362172874,0.183903218
5400,0.375231923,0.190654268
5400,1.890684249,1.595434839
5405.235079,1.845617306,2
5409.706147,0,0.051329533
5404.184317,0.294501756,1.510452418
5401.978362,1.436305163,1.024818136
5400,0.548613544,0.076997196
5400,1.678306044,1.606849936
5400,1.78069829,1.835363362
5400.006723,0.253035512,0.094566964
5406.008223,0.411312298,0.23107149
5400,0.093654055,0.371146192
5410,0.353644769,0.140156673
5403.916589,1.59317806,2
5408.894575,0.316454267,0.123892975
5400,0,0.27242922
5400.914479,0.072826077,0.091867631
5410,2,1.726713295
5402.743717,0.238214391,-0.042295615
5406.949279,0.434438982,0
5401.892562,1.671615418,1.817815146
5410,1.939509507,1.81583874
5400,0.087953978,0
5406.667768,1.677725742,0.234162156
5403.167756,1.67089596,1.860512666
5406.309757,1.993791423,1.719085742
5400,0.174649977,0
5406.140173,0.170722521,0.320930781
5405.700521,0.336959738,0
5400,1.655835057,1.997154128
5402.368208,0.457655471,1.368496667
5408.78291,0.334862052,0.059019503
5408.075918,2,1.823401267
5409.689893,0.299860002,1.967135389
5400,0.15171287,0
5400,0.315364409,0.198880725
5400,0.205604047,0.019915664
5400,0.503831052,0.174451117
5400,0.656663291,0
5406.661447,0.654926065,0.060663791
5400,1.96861386,2
5400,0.351308093,0
5410,1.411368961,1.618409909
5400,1.779814325,1.937000132
5410,1.593976515,1.660437959
5400.346121,0.359390631,0.386406654
5400,0,0.139712678
5400,1.921014299,1.893157928
5400,2,2
5404.896901,1.274800453,1.214885856
5406.525097,0.481674573,0.126160851
5401.209907,0.286302915,0
5400,0.49045651,0.038669183
5400.486051,1.893863879,1.872412296
5400,0.206853808,0
5404.270724,2,1.687754197
5400,2,1.711836241
5410,2,1.665873694
5410,1.664514104,1.494203793
5403.739827,1.632498469,0.050248771
5410,2,1.581212369
5404.667587,1.677224815,1.860020157
5403.798216,1.720451502,1.928658247
5400,1.954301708,1.716860542
5410,1.557176633,1.897243067
5400,1.547431496,1.630912847
5409.329454,2,1.593577687
5400,1.854036324,1.861308593
5400,1.935016368,1.923878722
5400.772434,0.304959488,-0.122231479
5409.524333,1.984303394,1.598505054
5410,0.420130865,0.096624183
5400.758749,1.762027262,1.975692845
5410,1.885763178,1.731998751
5400,2,1.765700565
5401.32797,2,1.843121871
5400,0.560357779,0.156936426
5400,0.366817163,0
5400,0.389878046,0.293153446
5410,0,0
5403.305763,0.146021926,0
5401.722726,0.162013952,0
5400,1.887851898,2
5400,2,1.725879453
5405.464741,0.391433472,0
5400,0.299456595,0.097537655
5406.840295,0.218200198,0
5404.215932,1.625957543,1.939309026
5400,0.331083822,0.043516402
5400,0.378868346,0
5400,0.32927678,0
5410,0.553001939,0.180781397
5411.124265,0.759377982,0.200831088
5409.170962,0.164889105,0.340343611
5401.859097,1.556807961,1.108420748
5400,0,0.158627539
5401.450546,0.3473074,0.056120628
5400,0.388056446,0.043183321
5406.850213,1.741949111,1.537556687
5401.525264,1.708223381,1.676690117
5400,0.37472476,0.093366986
5400,0.44689104,0.176456028
5400,0.170757749,0.079735928
5409.08571,2,1.875200202
5402.925017,0.162201103,0
5400,1.863892459,1.819108948
5400,0.190014391,0
5400.484908,1.875560519,1.503833988
5402.049019,0.751664782,0.793195711
5400,0.28552261,0
5401.291208,1.657297065,0.07624529
5400,1.967885784,2
5400,0.239817559,0
5400,0.35950091,0
5409.332394,0.099916663,0.128413694
5405.051848,0.871790571,1.799142869
5400,0,0.008426723
5408.312936,1.480792673,1.969806444
5403.72393,0.364736877,0.073107876
5400,2,1.950643891
5400,0.485151927,0.021856298
5410,0.313903143,0.062394682
5403.719406,2,1.580931767
5400,1.895229732,1.898629993
5400,1.90044071,1.624583245
5404.625431,1.901329598,2
5400,0.216207372,0.112371844
5410,1.566785215,1.876925126
5401.979949,0.560478122,0
5404.612051,0.250408484,0
5410,0.368742316,0.119584486
5400,0.433259031,0.064843478
5400,1.902970336,1.861781123
5400,0.248119088,0.179151054
5407.438932,1.549908725,0.752470141
5403.84691,0.533944616,0
5403.457223,0.387041527,0
5400,1.893234919,1.881614659
5400,0.368983553,0
5406.921206,0.530264915,0.135644486
5404.287941,0.310826477,0.126499045
5400.014341,0.224441254,0
5410,1.760813867,1.746930209
5400.777169,1.455900362,0.001174083
5400,0.170733333,0
5405.394858,1.883504844,2
5410,0.146432852,0
5405.583179,1.994884548,2
5400,0.152938356,0.079073146
5403.423204,0.602722546,0.245386872
5403.879196,1.278150269,2
5401.545653,0.067788544,1.262148364
5408.775961,2,1.883495376
5400,1.435800551,2
5410,1.587805801,1.605175248
5404.569728,1.990158023,2
5407.268771,1.501906119,2
5400,1.633184887,1.556755006
5400,1.436481632,1.738253183
5404.326075,2,1.675385705
5400.537388,1.826428751,1.508200618
5410,0.220303326,0.118593588
5400,0.202871873,0.343486513
5407.76357,1.823824622,2
5400,2,1.671764884
5403.955399,0.238214871,0.021939456
5407.067759,0.156531999,0.027760385
5400,0.127732651,0.109424657
5400,0.313247129,0.249245708
5400,0.120064955,0.078443825
5400,1.62405546,2
5407.077717,0.055865544,1.993595205
5409.447744,1.727964749,1.839138701
5410,1.486086116,1.918926356
5408.948789,0.202241348,0
5400,0.33775961,0
5402.342965,2,1.721348287
5409.121171,0.477001091,0.191542511
5400,0.292159894,0
5410,1.827965232,1.958289838
5403.01413,0.271088729,0.150076674
5404.634623,1.423315769,0.018324128
5403.733112,1.736888802,1.847721804
5408.357409,0.107375076,0
5402.497486,0.690142391,0.0310724
5400,1.951094754,1.717551625
5400,1.652986525,1.592664786
5410,0.122396952,0.216853962
5410,1.26932418,1.725542475
5400,0.449995431,0.115468561
5400.910134,0.572290071,0.01143065
5399.806974,1.937570845,1.78476124
5406.135214,1.774640777,1.899999514
5404.987128,1.677999925,1.956619329
5400,1.706345165,1.850561568
5400,0.298636009,0
5404.935551,0.355702445,0
5400,2,1.699191358
5406.145336,0.265670047,0.268384595
5410,0.57941137,0.054416763
5402.752137,0.594941873,0.483619994
5408.813581,1.781643142,1.694396842
5410,0.192785347,0.256943406
5401.237948,0.295854833,-0.029412948
5400,2,1.938244443
5406.38987,0.255387343,0.225127981
5409.098149,0,0.179794413
5400.284143,1.743049324,1.738719989
5407.74695,1.95917003,2
5400,0,0
5410,0.38364828,0.029703189
5405.868421,1.660911899,1.57741396
5410,0.016773535,0.104478844
5400,1.865853865,2
5405.891784,1.650022451,1.886447218
5400,0.225455689,0
5410,1.79634679,1.673523895
5410,2,2
5408.422885,1.533620663,1.901141558
5400,1.799385915,1.62776516
5400,1.787710864,1.587708534
5406.514365,1.698363591,1.914256341
5404.236415,0.535586208,0
5400,1.765297631,1.578531874
5400,0.278967575,0.246534713
5400,0.468374265,0
5400,1.654347069,1.735612298
5400,0.368136716,0
5410,0.446532016,0
5400,0.194985582,0.081194981
5410,0.446333596,0.350686987
5406.581395,1.875832038,1.474570079
5400,0.196309246,0
5400,2,2
5400,0.375450161,0
5403.535327,1.066796979,1.713119525
5406.514854,1.817113948,1.638858902
5400,1.671176668,1.740379045
5400,0.023973568,0
5410,1.451115544,1.812893732
5400,0.153217424,0.223796851
5410,0.239295086,0
5400,1.683042141,1.644422645
5400,1.865549567,1.959924974
5401.297962,1.940744842,1.5907891
5400,0.353289192,0.144819619
5405.494829,0.486375479,0
5400,1.649563006,1.777579587
5401.340835,1.528652603,1.80324595
5400,0.304186256,0.001012873
5410,0.345066923,0.264956394
5398.716046,1.970520464,1.831151339
5400,2,1.713021476
5410,1.831084445,1.654581895
5399.360489,2.008079787,1.75377563
5402.895816,2,1.793307565
5400,2,1.883367315
5400.251145,2.153066094,1.778991495
5410,2,1.808033975
5400,0.249912755,0
5400.758044,1.463820543,1.868082594
5400,0.726365053,0.130345373
5400,0.255570783,0
5410,0.094870556,0
5400,0.246847117,0
5400,0.740840005,0.235100172
5400,1.91839675,1.85210015
5401.497508,0.314170439,0
5410,0.444735986,0.3245249
5410,1.955011015,1.516767203
5407.688401,2,1.767446978
5403.334533,1.893525713,1.642447232
5405.424094,0.610233035,0.048629895
5400,0.238516268,0.054837485
5403.728234,1.343399759,0.957857721
5400,0.305284863,0.062680199
5400,0.070630479,0
5402.516599,0.196933979,0
5400,0.449032045,0.310400544
5400,1.917927582,1.812012961
5400,1.666679439,1.87352755
5400,2,2
5400,1.647608441,2
5400,0,0.24981642
5405.138784,0.669728055,0
5400,0.53632283,0
5400,1.794138276,1.625663821
5400,2,1.900740703
5402.606855,2,1.676938594
5410,1.883063652,1.871393331
5405.010499,0.330975849,0
5402.354288,1.812542762,1.570786233
5400,1.955962662,1.800922131
5405.870666,0.151066745,0
5400,0.540169454,0
5405.878723,1.675397919,2
5400,1.848921137,1.7074883
5402.31928,1.600779333,1.506068288
5400,1.347756307,1.668739085
5400,1.906230164,1.620033661
5410,2,1.924563312
5400,1.870381813,1.909894007
5410,2,1.702266291
5400.519115,1.818950065,1.639989385
5410,0.288532844,0.153714083
5400,1.800854316,1.650637419
5400,0.260712889,0.003192213
5407.725706,0.286690891,0
5401.030343,0.08631626,0.025315658
5400,2,1.554030177
5410,1.444616235,1.894543678
5400,1.675753127,1.910115161
5400,0,0
5400,0.396733966,0.376802614
5400,1.907003774,1.684166138
5409.824654,2.002901234,1.963382518
5400.112165,1.309953164,1.604979256
5400,1.403934243,1.837184679
5400,1.858462636,1.990491182
5404.313927,1.567361644,1.123442096
5400,0,0
5400,0.32764569,0
5400,0.252952993,0
5410,0.405652796,0
5407.075745,0.169263959,1.423162545
5406.368075,1.886810675,1.912349994
5400.520165,0.499767634,0.103997504
5401.824418,1.658629059,1.418576914
5400,0.23778473,0.233902401
5406.308016,1.94319858,1.871403988
5410,1.725936748,1.847687881
5403.451143,1.891308933,1.864143608
5400,0.263822816,0
5400,1.883185702,1.688656194
5400,0,0
5410,0.279131552,0
5403.992926,1.942407292,1.92475854
5403.533196,1.000602925,1.344494913
5400,0.54544917,0
5400,0.253088021,0
5405.698703,0,0
5400,0.142331958,0.210181416
5400,0,0
5402.223632,0.473015012,0
5402.926191,2,1.88530258
5400,1.558068508,1.493445292
5410,2,1.723237146
5410,0.002838854,0.15112325
5400,0,0
5404.284179,1.280496818,0.552206981
5410,0.252739882,0
5410,0.168494455,0
5400,0.542721206,0.245286142
5404.179029,0.110190853,0.286121386
5400,0.429739267,0
5400,0.649178128,0.09458272
5400,0.090586437,0.261345477
5400,1.773473418,1.536062718
5409.78499,0.258192097,0
5400,0.451470914,0
5406.08197,0.887121172,0.417649636
5400,1.707282905,1.787687867
5402.614144,0,0
5404.141295,1.938570607,1.853145742
5400,0.181532456,0.046689259
5400.345898,1.527800855,2
5400,0.461268132,0.10732158
5400,1.960345,1.769918002
5401.838725,1.775728198,2
5400,0.627407612,0.155233457
5410,0,0
5410,1.956064718,2
5400,1.441582201,2
5410,1.957981099,1.853795511
5400,0.491441442,0
5400,1.751177245,1.780860058
5402.351903,1.813376431,1.723926621
5410,0.396144724,0
5400,1.508444721,2
5410,1.570327635,1.773019873
5400,0.296574209,0
5400,2,1.870715623
5400,2,1.820842445
5410,0.184979025,0
5400,0.309169376,0
5407.651288,0.622970951,0.045604013
5400,0.67459601,0
5402.21629,0.80858825,1.694899356
5408.793283,1.97352147,0.472663313
5400,1.689218098,1.774637117
5401.254029,1.177642305,1.304048581
5401.276047,0.408204911,0
5403.981473,0.606206792,0.317108388
5400,1.905619852,1.741882804
5402.427698,0.611001349,0.102533728
5407.360472,0.241079495,0.007479893
5400,0,0
5400,0.283774013,0.200339869
5407.97974,1.646744759,1.69525874
5400,0.482772585,0
5410,0.2837874,0.134018551
5401.738648,0.610097021,0.207741217
5407.03838,0.310477416,0.072082935
5409.860203,0.213067411,0
5405.241069,0.687998381,0
5400.391505,2,1.894206322
5400,2,1.829716469
5400,1.880823142,2
5410,1.988578847,1.978829804
5402.175176,1.636982469,1.555738341
5400,0.336489022,0
5401.001567,0.829877364,1.784996823
5400,1.957941048,1.737750588
5405.85377,1.093113599,1.896045829
5400,0.163423487,0.156283808
5400,0.371469175,0
5409.252994,0.53815628,0.100206608
5400,0.08277702,0
5400,0.204525308,0.058410426
5400,0.313334029,0.018743928
5404.3618,1.609511484,0.366265269
5400.183802,0.45753888,0
5400,0.564070661,0
5400,1.916020549,1.734211915
5400.944397,1.95736845,2
5405.189116,1.522941818,1.777418579
5400,1.844997412,2
5405.276768,1.931630077,1.784962841
5400,2,1.607030756
5401.086236,0.221834604,0
5400.429588,1.789072409,1.85859335
5410,1.398550355,2
5405.95149,1.718540342,1.536591472
5409.514298,0.016672754,0.0333679
5409.201436,2,2
5407.295296,1.719318076,1.740203571
5410,1.696200511,1.745226012
5400,0.420617578,0.032844085
5407.878717,1.738806196,0.817081975
5410,0.195883105,0.201278494
5403.12643,0.169709698,0
5400,0.202310209,0
5408.957399,0.213963952,0.314657488
5410,2,1.475369622
5400,0.599258254,0.001672086
