TOA_ns,Freq_MHz,PW_ns,Az_deg,El_deg,Ground_Truth,Predicted_Cluster
64420000,5900,4000,20.8014,8.2473,Emitter_1,Emitter_1
64430000,6100,4000,-25.0399,15.1716,Emitter_2,Emitter_2
64520000,5900,4000,20.0679,7.8683,Emitter_1,Emitter_1
64555000,6100,4000,-25.4918,15.1071,Emitter_2,Emitter_2
64620000,5900,4000,19.8422,7.3612,Emitter_1,Emitter_1
64680000,6100,4000,-24.5634,15.146,Emitter_2,Emitter_2
64720000,5900,4000,20.1031,8.2536,Emitter_1,Emitter_1
64805000,6100,4000,-24.9444,14.9712,Emitter_2,Emitter_2
64820000,5900,4000,19.3698,7.8016,Emitter_1,Emitter_1
64920000,5900,4000,19.537,7.7104,Emitter_1,Emitter_1
64930000,6100,4000,-25.3339,14.9784,Emitter_2,Emitter_2
65020000,5900,4000,20.0214,7.3747,Emitter_1,Emitter_1
65055000,6100,4000,-24.4961,14.9643,Emitter_2,Emitter_2
65120000,5900,4000,20.2457,8.2262,Emitter_1,Emitter_1
65180000,6100,4000,-25.3559,14.8523,Emitter_2,Emitter_2
65220000,5900,4000,19.8996,7.2558,Emitter_1,Emitter_1
65305000,6100,4000,-24.9197,14.8879,Emitter_2,Emitter_2
65320000,5900,4000,19.6014,8.3699,Emitter_1,Emitter_1
65420000,5900,4000,18.8888,7.8957,Emitter_1,Emitter_1
65430000,6100,4000,-24.8059,15.1569,Emitter_2,Emitter_2
65520000,5900,4000,19.528,8.2414,Emitter_1,Emitter_1
65555000,6100,4000,-24.6444,15.4271,Emitter_2,Emitter_2
65620000,5900,4000,19.73,8.1212,Emitter_1,Emitter_1
65680000,6100,4000,-24.6017,14.7197,Emitter_2,Emitter_2
65720000,5900,4000,20.2262,8.5509,Emitter_1,Emitter_1
65805000,6100,4000,-25.3614,14.9773,Emitter_2,Emitter_2
65820000,5900,4000,19.9188,8.1128,Emitter_1,Emitter_1
65920000,5900,4000,19.406,8.3571,Emitter_1,Emitter_1
65930000,6100,4000,-25.1805,14.6585,Emitter_2,Emitter_2
65954088,6056.0041,5175.9715,58.0991,-3.7599,Noise,Emitter_1
66020000,5900,4000,19.6958,7.8318,Emitter_1,Emitter_1
66032640,5901.6886,3433.5106,25.3238,2.9539,Noise,Emitter_1
66055000,6100,4000,-25.1767,14.8576,Emitter_2,Emitter_2
66120000,5900,4000,19.9911,7.5311,Emitter_1,Emitter_1
66180000,6100,4000,-25.2687,14.9053,Emitter_2,Emitter_2
66220000,5900,4000,20.0915,8.2902,Emitter_1,Emitter_1
66305000,6100,4000,-24.5286,15.0598,Emitter_2,Emitter_2
66320000,5900,4000,20.1172,7.5233,Emitter_1,Emitter_1
66420000,5900,4000,19.9505,8.2226,Emitter_1,Emitter_1
66430000,6100,4000,-24.0113,15.0512,Emitter_2,Emitter_2
66520000,5900,4000,19.2488,7.6776,Emitter_1,Emitter_1
66555000,6100,4000,-25.116,15.0012,Emitter_2,Emitter_2
66620000,5900,4000,20.3506,8.081,Emitter_1,Emitter_1
66680000,6100,4000,-24.8974,15.1306,Emitter_2,Emitter_2
66720000,5900,4000,20.1648,8.5578,Emitter_1,Emitter_1
66805000,6100,4000,-24.1693,14.7464,Emitter_2,Emitter_2
66820000,5900,4000,20.1874,8.1974,Emitter_1,Emitter_1
66920000,5900,4000,21.0843,7.9359,Emitter_1,Emitter_1
66930000,6100,4000,-24.6564,15.0623,Emitter_2,Emitter_2
66962411,5922.4329,4000,-53.2533,11.9187,Noise,Emitter_2
67020000,5900,4000,19.6808,8.1283,Emitter_1,Emitter_1
67055000,6100,4000,-25.6284,15.2312,Emitter_2,Emitter_2
67120000,5900,4000,20.1756,7.842,Emitter_1,Emitter_1
67180000,6100,4000,-24.493,14.7428,Emitter_2,Emitter_2
67220000,5900,4000,19.587,8.693,Emitter_1,Emitter_1
67305000,6100,4000,-25.0036,14.4824,Emitter_2,Emitter_2
67320000,5900,4000,20.1307,7.7803,Emitter_1,Emitter_1
67420000,5900,4000,20.3664,7.9673,Emitter_1,Emitter_1
67430000,6100,4000,-25.5035,15.3144,Emitter_2,Emitter_2
67520000,5900,4000,19.8988,8.1687,Emitter_1,Emitter_1
67555000,6100,4000,-25.1866,14.6674,Emitter_2,Emitter_2
67585127,5794.9007,3950.5989,-46.3655,30.154,Noise,Emitter_2
67620000,5900,4000,19.4832,8.1058,Emitter_1,Emitter_1
67680000,6100,4000,-24.9082,14.8433,Emitter_2,Emitter_2
67720000,5900,4000,20.7652,8.1399,Emitter_1,Emitter_1
67805000,6100,4000,-25.1883,15.2218,Emitter_2,Emitter_2
67820000,5900,4000,19.8495,7.8479,Emitter_1,Emitter_1
67920000,5900,4000,19.8359,7.9238,Emitter_1,Emitter_1
67930000,6100,4000,-25.4647,14.7284,Emitter_2,Emitter_2
68020000,5900,4000,19.8489,8.2749,Emitter_1,Emitter_1
68055000,6100,4000,-24.9384,15.2908,Emitter_2,Emitter_2
68120000,5900,4000,19.3067,8.2586,Emitter_1,Emitter_1
68180000,6100,4000,-24.5047,14.8005,Emitter_2,Emitter_2
68220000,5900,4000,19.8481,8.1131,Emitter_1,Emitter_1
68305000,6100,4000,-24.625,14.7648,Emitter_2,Emitter_2
68320000,5900,4000,19.5492,8.3986,Emitter_1,Emitter_1
68382681,5900.8891,4139.3969,-39.3926,-4.9455,Noise,Emitter_1
68420000,5900,4000,20.4983,8.2879,Emitter_1,Emitter_1
68430000,6100,4000,-24.2695,14.6599,Emitter_2,Emitter_2
68520000,5900,4000,19.3941,8.2487,Emitter_1,Emitter_1
68529077,5851.1543,4000,-57.8794,-2.4241,Noise,Emitter_2
68555000,6100,4000,-24.4686,14.8031,Emitter_2,Emitter_2
68620000,5900,4000,20.1619,7.5184,Emitter_1,Emitter_1
68680000,6100,4000,-24.1947,15.1774,Emitter_2,Emitter_2
68720000,5900,4000,19.9903,8.1094,Emitter_1,Emitter_1
68805000,6100,4000,-25.4064,14.8433,Emitter_2,Emitter_2
68820000,5900,4000,20.2224,8.0532,Emitter_1,Emitter_1
68920000,5900,4000,20.1165,8.4421,Emitter_1,Emitter_1
68930000,6100,4000,-24.6875,15.3158,Emitter_2,Emitter_2
69020000,5900,4000,20.4904,7.1399,Emitter_1,Emitter_1
69055000,6100,4000,-25.0283,15.0134,Emitter_2,Emitter_2
69120000,5900,4000,19.873,7.9506,Emitter_1,Emitter_1
69180000,6100,4000,-24.6967,15.0395,Emitter_2,Emitter_2
69220000,5900,4000,19.2992,8.0283,Emitter_1,Emitter_1
69305000,6100,4000,-25.5174,14.7561,Emitter_2,Emitter_2
69320000,5900,4000,20.4995,7.674,Emitter_1,Emitter_1
69420000,5900,4000,20.1346,7.7253,Emitter_1,Emitter_1
69430000,6100,4000,-24.906,15.3646,Emitter_2,Emitter_2
69520000,5900,4000,19.7312,8.4432,Emitter_1,Emitter_1
69555000,6100,4000,-24.3536,15.2339,Emitter_2,Emitter_2
69620000,5900,4000,19.783,8.1387,Emitter_1,Emitter_1
69680000,6100,4000,-24.8851,15.2246,Emitter_2,Emitter_2
69720000,5900,4000,19.2515,8.5587,Emitter_1,Emitter_1
69805000,6100,4000,-25.2667,14.954,Emitter_2,Emitter_2
69820000,5900,4000,20.2411,7.9453,Emitter_1,Emitter_1
69920000,5900,4000,20.2302,7.5771,Emitter_1,Emitter_1
69930000,6100,4000,-25.3297,14.6254,Emitter_2,Emitter_2
70020000,5900,4000,20.473,7.9028,Emitter_1,Emitter_1
70055000,6100,4000,-24.8666,15.0557,Emitter_2,Emitter_2
70120000,5900,4000,19.9184,7.8525,Emitter_1,Emitter_1
70180000,6100,4000,-24.7249,15.1638,Emitter_2,Emitter_2
70220000,5900,4000,19.7677,8.2084,Emitter_1,Emitter_1
70305000,6100,4000,-24.9029,15.167,Emitter_2,Emitter_2
70320000,5900,4000,20.1024,8.1955,Emitter_1,Emitter_1
70420000,5900,4000,19.9965,8.154,Emitter_1,Emitter_1
70430000,6100,4000,-25.0171,15.1239,Emitter_2,Emitter_2
70520000,5900,4000,19.8325,8.6689,Emitter_1,Emitter_1
70555000,6100,4000,-25.2905,15.1109,Emitter_2,Emitter_2
70620000,5900,4000,19.3728,8.3783,Emitter_1,Emitter_1
70680000,6100,4000,-24.7326,14.7991,Emitter_2,Emitter_2
70720000,5900,4000,20.5472,7.7444,Emitter_1,Emitter_1
70805000,6100,4000,-24.9793,14.8129,Emitter_2,Emitter_2
70820000,5900,4000,20.8917,8.2986,Emitter_1,Emitter_1
70912278,5996.0905,4433.9941,-53.6458,9.6407,Noise,Emitter_2
70920000,5900,4000,20.3885,8.0084,Emitter_1,Emitter_1
70930000,6100,4000,-25.2106,14.6625,Emitter_2,Emitter_2
71020000,5900,4000,19.9131,7.9372,Emitter_1,Emitter_1
71055000,6100,4000,-24.4937,15.3197,Emitter_2,Emitter_2
71120000,5900,4000,20.1562,8.4204,Emitter_1,Emitter_1
71180000,6100,4000,-24.785,15.5917,Emitter_2,Emitter_2
71220000,5900,4000,20.0725,7.7266,Emitter_1,Emitter_1
71305000,6100,4000,-25.0757,15.9095,Emitter_2,Emitter_2
71320000,5900,4000,20.3298,8.2763,Emitter_1,Emitter_1
71420000,5900,4000,20.2619,8.2236,Emitter_1,Emitter_1
71430000,6100,4000,-25.091,15.0766,Emitter_2,Emitter_2
71520000,5900,4000,19.8916,7.7213,Emitter_1,Emitter_1
71555000,6100,4000,-25.1591,15.1117,Emitter_2,Emitter_2
71576514,5895.7594,3869.7411,-55.6615,0.8052,Noise,Emitter_2
71620000,5900,4000,19.6527,7.5094,Emitter_1,Emitter_1
71680000,6100,4000,-24.6658,14.9658,Emitter_2,Emitter_2
71720000,5900,4000,20.0948,7.975,Emitter_1,Emitter_1
71805000,6100,4000,-24.2893,15.0717,Emitter_2,Emitter_2
71820000,5900,4000,19.824,7.1133,Emitter_1,Emitter_1
71920000,5900,4000,19.5011,8.3363,Emitter_1,Emitter_1
71930000,6100,4000,-24.8918,14.7273,Emitter_2,Emitter_2
72020000,5900,4000,19.7341,8.1082,Emitter_1,Emitter_1
72055000,6100,4000,-24.8326,14.9598,Emitter_2,Emitter_2
72120000,5900,4000,19.4437,8.4316,Emitter_1,Emitter_1
72179902,5983.3765,4000,63.7575,31.8506,Noise,Emitter_1
72180000,6100,4000,-25.2433,14.7671,Emitter_2,Emitter_2
72220000,5900,4000,19.9424,8.087,Emitter_1,Emitter_1
72305000,6100,4000,-23.9313,14.921,Emitter_2,Emitter_2
72320000,5900,4000,20.9303,8.4549,Emitter_1,Emitter_1
72420000,5900,4000,19.8774,7.822,Emitter_1,Emitter_1
72430000,6100,4000,-25.5828,14.7905,Emitter_2,Emitter_2
72520000,5900,4000,19.8698,8.153,Emitter_1,Emitter_1
72555000,6100,4000,-25.0206,15.164,Emitter_2,Emitter_2
72620000,5900,4000,19.9579,7.8814,Emitter_1,Emitter_1
72680000,6100,4000,-24.7781,15.203,Emitter_2,Emitter_2
72720000,5900,4000,20.5869,7.9657,Emitter_1,Emitter_1
72805000,6100,4000,-25.2579,15.1021,Emitter_2,Emitter_2
72820000,5900,4000,20.9198,8.0272,Emitter_1,Emitter_1
72920000,5900,4000,20.7141,8.1072,Emitter_1,Emitter_1
72930000,6100,4000,-25.3504,14.8141,Emitter_2,Emitter_2
72936648,6287.773,3930.79,-54.5116,4.9429,Noise,Emitter_2
72975458,6095.4331,3225.4278,-52.6196,10.1277,Noise,Emitter_2
73020000,5900,4000,20.3852,7.7826,Emitter_1,Emitter_1
73055000,6100,4000,-25.3671,14.6435,Emitter_2,Emitter_2
73120000,5900,4000,19.6585,8.1379,Emitter_1,Emitter_1
73180000,6100,4000,-24.5743,15.2066,Emitter_2,Emitter_2
73220000,5900,4000,20.3954,8.0121,Emitter_1,Emitter_1
73305000,6100,4000,-24.6093,15.0118,Emitter_2,Emitter_2
73320000,5900,4000,19.4854,7.5919,Emitter_1,Emitter_1
73368113,5919.8312,4000,-41.554,20.644,Noise,Emitter_2
73420000,5900,4000,19.4291,7.4697,Emitter_1,Emitter_1
73430000,6100,4000,-24.6893,14.4716,Emitter_2,Emitter_2
73520000,5900,4000,20.0438,8.3375,Emitter_1,Emitter_1
73555000,6100,4000,-24.6548,15.0531,Emitter_2,Emitter_2
73620000,5900,4000,19.9946,7.3219,Emitter_1,Emitter_1
73680000,6100,4000,-24.7492,15.114,Emitter_2,Emitter_2
73720000,5900,4000,19.9237,7.9512,Emitter_1,Emitter_1
73805000,6100,4000,-25.3948,14.5506,Emitter_2,Emitter_2
73820000,5900,4000,20.8384,7.5629,Emitter_1,Emitter_1
73920000,5900,4000,19.8437,8.5118,Emitter_1,Emitter_1
73930000,6100,4000,-25.2848,15.1695,Emitter_2,Emitter_2
74020000,5900,4000,20.18,8.169,Emitter_1,Emitter_1
74055000,6100,4000,-24.724,14.5896,Emitter_2,Emitter_2
74120000,5900,4000,20.0458,8.099,Emitter_1,Emitter_1
74180000,6100,4000,-25.3924,14.783,Emitter_2,Emitter_2
74220000,5900,4000,20.311,7.7572,Emitter_1,Emitter_1
74305000,6100,4000,-25.1429,14.5914,Emitter_2,Emitter_2
74320000,5900,4000,20.3512,7.5881,Emitter_1,Emitter_1
74420000,5900,4000,20.1313,8.0536,Emitter_1,Emitter_1
74430000,6100,4000,-25.5688,14.7534,Emitter_2,Emitter_2
74499222,5914.2694,4874.1093,-33.673,13.5357,Noise,Emitter_2
74520000,5900,4000,19.7535,7.9932,Emitter_1,Emitter_1
74555000,6100,4000,-24.9655,14.6458,Emitter_2,Emitter_2
74620000,5900,4000,19.751,7.6785,Emitter_1,Emitter_1
74680000,6100,4000,-25.0463,15.3176,Emitter_2,Emitter_2
74720000,5900,4000,19.8586,7.6688,Emitter_1,Emitter_1
74805000,6100,4000,-25.5207,14.9381,Emitter_2,Emitter_2
74820000,5900,4000,20.1291,7.655,Emitter_1,Emitter_1
74920000,5900,4000,20.2848,7.6456,Emitter_1,Emitter_1
74930000,6100,4000,-24.5901,14.8745,Emitter_2,Emitter_2
75020000,5900,4000,19.7735,7.8126,Emitter_1,Emitter_1
75055000,6100,4000,-25.2295,15.349,Emitter_2,Emitter_2
75120000,5900,4000,20.5301,8.0991,Emitter_1,Emitter_1
75142415,6093.2892,3474.4397,-43.9948,16.4889,Noise,Emitter_2
75180000,6100,4000,-25.1225,15.3313,Emitter_2,Emitter_2
75220000,5900,4000,19.9153,8.1496,Emitter_1,Emitter_1
75305000,6100,4000,-24.8284,14.8971,Emitter_2,Emitter_2
75320000,5900,4000,19.1571,7.9871,Emitter_1,Emitter_1
75383302,5881.893,4000,-42.5923,29.1907,Noise,Emitter_2
75420000,5900,4000,20.799,8.0397,Emitter_1,Emitter_1
75430000,6100,4000,-24.8081,15.0961,Emitter_2,Emitter_2
75520000,5900,4000,20.0272,8.1644,Emitter_1,Emitter_1
75555000,6100,4000,-24.5916,14.8355,Emitter_2,Emitter_2
75620000,5900,4000,20.3582,7.4008,Emitter_1,Emitter_1
75638966,5725.802,4243.3258,6.2743,2.0244,Noise,Emitter_1
75680000,6100,4000,-24.9835,14.9815,Emitter_2,Emitter_2
75720000,5900,4000,19.3271,8.0631,Emitter_1,Emitter_1
75784142,5902.6651,3357.928,28.7651,0.8679,Noise,Emitter_1
75805000,6100,4000,-24.7183,14.6924,Emitter_2,Emitter_2
75820000,5900,4000,19.714,8.3936,Emitter_1,Emitter_1
75920000,5900,4000,19.8739,7.4196,Emitter_1,Emitter_1
75930000,6100,4000,-24.5932,15.1399,Emitter_2,Emitter_2
76020000,5900,4000,19.4928,7.1751,Emitter_1,Emitter_1
76055000,6100,4000,-25.5268,15.3625,Emitter_2,Emitter_2
76056635,5846.6927,4000,-24.0658,28.0948,Noise,Emitter_2
76120000,5900,4000,19.9063,7.9435,Emitter_1,Emitter_1
76180000,6100,4000,-24.1064,15.3006,Emitter_2,Emitter_2
76220000,5900,4000,19.8302,8.3237,Emitter_1,Emitter_1
76305000,6100,4000,-24.4292,15.0256,Emitter_2,Emitter_2
76320000,5900,4000,20.4794,7.9489,Emitter_1,Emitter_1
76420000,5900,4000,19.1461,8.1852,Emitter_1,Emitter_1
76430000,6100,4000,-25.6646,14.4468,Emitter_2,Emitter_2
76520000,5900,4000,20.2221,8.0928,Emitter_1,Emitter_1
76555000,6100,4000,-24.898,14.8224,Emitter_2,Emitter_2
76620000,5900,4000,20.3926,7.6506,Emitter_1,Emitter_1
76680000,6100,4000,-25.3658,14.9812,Emitter_2,Emitter_2
76720000,5900,4000,20.8035,7.7122,Emitter_1,Emitter_1
76805000,6100,4000,-24.7538,14.5642,Emitter_2,Emitter_2
76820000,5900,4000,20.2997,7.4938,Emitter_1,Emitter_1
76920000,5900,4000,19.6279,8.4549,Emitter_1,Emitter_1
76930000,6100,4000,-25.1796,15.453,Emitter_2,Emitter_2
77020000,5900,4000,19.8956,8.252,Emitter_1,Emitter_1
77055000,6100,4000,-25.4301,15.2609,Emitter_2,Emitter_2
77120000,5900,4000,20.0948,7.9685,Emitter_1,Emitter_1
77180000,6100,4000,-25.1939,15.1637,Emitter_2,Emitter_2
77220000,5900,4000,20.5455,7.929,Emitter_1,Emitter_1
77305000,6100,4000,-24.5611,15.2224,Emitter_2,Emitter_2
77320000,5900,4000,19.2877,7.759,Emitter_1,Emitter_1
77420000,5900,4000,20.2205,8.1187,Emitter_1,Emitter_1
77430000,6100,4000,-24.6363,14.6545,Emitter_2,Emitter_2
77520000,5900,4000,19.3732,7.7827,Emitter_1,Emitter_1
77555000,6100,4000,-24.5545,14.7442,Emitter_2,Emitter_2
77620000,5900,4000,19.7673,7.8904,Emitter_1,Emitter_1
77680000,6100,4000,-24.8962,15.0775,Emitter_2,Emitter_2
77720000,5900,4000,19.4496,7.8115,Emitter_1,Emitter_1
77784387,6177.88,5083.163,19.7551,18.5169,Noise,Emitter_2
77805000,6100,4000,-24.806,15.1011,Emitter_2,Emitter_2
77820000,5900,4000,19.7086,8.2315,Emitter_1,Emitter_1
77920000,5900,4000,20.3236,7.9563,Emitter_1,Emitter_1
77930000,6100,4000,-25.3375,14.595,Emitter_2,Emitter_2
78020000,5900,4000,19.8432,8.042,Emitter_1,Emitter_1
78055000,6100,4000,-24.6511,15.0558,Emitter_2,Emitter_2
78120000,5900,4000,19.6734,7.656,Emitter_1,Emitter_1
78180000,6100,4000,-24.5402,14.9866,Emitter_2,Emitter_2
78220000,5900,4000,19.6239,7.8096,Emitter_1,Emitter_1
78305000,6100,4000,-25.5621,15.2898,Emitter_2,Emitter_2
78320000,5900,4000,19.5346,8.0486,Emitter_1,Emitter_1
78420000,5900,4000,20.2919,7.5239,Emitter_1,Emitter_1
78430000,6100,4000,-25.1481,15.1026,Emitter_2,Emitter_2
78520000,5900,4000,20.0101,7.934,Emitter_1,Emitter_1
78555000,6100,4000,-25.259,15.4933,Emitter_2,Emitter_2
78620000,5900,4000,20.1366,7.9961,Emitter_1,Emitter_1
78680000,6100,4000,-25.3506,14.8988,Emitter_2,Emitter_2
78720000,5900,4000,19.4186,7.6213,Emitter_1,Emitter_1
78727499,6101.4092,4119.5789,-18.8422,17.615,Noise,Emitter_2
78805000,6100,4000,-24.957,14.6723,Emitter_2,Emitter_2
78820000,5900,4000,20.0118,8.3086,Emitter_1,Emitter_1
78920000,5900,4000,19.1143,8.1037,Emitter_1,Emitter_1
78930000,6100,4000,-24.8678,15.4836,Emitter_2,Emitter_2
79020000,5900,4000,20.4758,7.9541,Emitter_1,Emitter_1
79055000,6100,4000,-25.1962,15.1185,Emitter_2,Emitter_2
79120000,5900,4000,20.2201,7.7891,Emitter_1,Emitter_1
79180000,6100,4000,-26.0998,14.9883,Emitter_2,Emitter_2
79220000,5900,4000,19.9523,7.5137,Emitter_1,Emitter_1
79305000,6100,4000,-25.1252,14.7545,Emitter_2,Emitter_2
79320000,5900,4000,19.0623,8.2828,Emitter_1,Emitter_1
79420000,5900,4000,19.606,7.8633,Emitter_1,Emitter_1
79430000,6100,4000,-24.5674,14.9021,Emitter_2,Emitter_2
79520000,5900,4000,19.4454,7.577,Emitter_1,Emitter_1
79555000,6100,4000,-25.071,14.8868,Emitter_2,Emitter_2
79620000,5900,4000,19.9305,7.7811,Emitter_1,Emitter_1
79680000,6100,4000,-25.7667,14.6604,Emitter_2,Emitter_2
79720000,5900,4000,20.1512,8.1358,Emitter_1,Emitter_1
79805000,6100,4000,-24.6156,14.367,Emitter_2,Emitter_2
79820000,5900,4000,20.1283,8.0716,Emitter_1,Emitter_1
79879503,6023.0697,4000,-48.8774,7.709,Noise,Emitter_2
79920000,5900,4000,20.6311,7.6797,Emitter_1,Emitter_1
79930000,6100,4000,-25.3065,14.8801,Emitter_2,Emitter_2
80020000,5900,4000,19.978,8.3398,Emitter_1,Emitter_1
80055000,6100,4000,-24.3026,15.2306,Emitter_2,Emitter_2
80120000,5900,4000,20.5058,7.5735,Emitter_1,Emitter_1
80124056,5887.9952,4863.0343,-15.7505,24.8622,Noise,Emitter_2
80180000,6100,4000,-25.2229,15.3914,Emitter_2,Emitter_2
80220000,5900,4000,19.8751,8.4074,Emitter_1,Emitter_1
80305000,6100,4000,-25.2962,15.3027,Emitter_2,Emitter_2
80320000,5900,4000,20.2032,8.0586,Emitter_1,Emitter_1
80420000,5900,4000,19.9129,7.8849,Emitter_1,Emitter_1
80430000,6100,4000,-25.5436,15.322,Emitter_2,Emitter_2
80520000,5900,4000,20.1153,7.9243,Emitter_1,Emitter_1
80555000,6100,4000,-25.1625,14.6914,Emitter_2,Emitter_2
80620000,5900,4000,19.983,8.0236,Emitter_1,Emitter_1
80680000,6100,4000,-25.0869,15.0832,Emitter_2,Emitter_2
80720000,5900,4000,19.7288,8.1596,Emitter_1,Emitter_1
80805000,6100,4000,-25.1979,15.1662,Emitter_2,Emitter_2
80820000,5900,4000,21.1657,7.4669,Emitter_1,Emitter_1
80920000,5900,4000,20.1296,7.7719,Emitter_1,Emitter_1
80930000,6100,4000,-25.2332,15.1861,Emitter_2,Emitter_2
80967590,5894.09,4556.301,-47.4133,28.986,Noise,Emitter_2
81020000,5900,4000,20.231,8.014,Emitter_1,Emitter_1
81055000,6100,4000,-24.8231,14.9817,Emitter_2,Emitter_2
81120000,5900,4000,20.3047,8.3527,Emitter_1,Emitter_1
81180000,6100,4000,-25.1766,15.0455,Emitter_2,Emitter_2
81220000,5900,4000,20.077,8.3396,Emitter_1,Emitter_1
81305000,6100,4000,-24.7799,15.6185,Emitter_2,Emitter_2
81320000,5900,4000,19.0623,8.4771,Emitter_1,Emitter_1
81420000,5900,4000,20.15,8.3234,Emitter_1,Emitter_1
81430000,6100,4000,-24.6242,15.2928,Emitter_2,Emitter_2
81479547,5990.2799,4000,-31.2262,1.6596,Noise,Emitter_2
81520000,5900,4000,19.512,7.7508,Emitter_1,Emitter_1
81555000,6100,4000,-23.7646,15.1548,Emitter_2,Emitter_2
81620000,5900,4000,20.0584,7.9949,Emitter_1,Emitter_1
81680000,6100,4000,-24.8061,15.2112,Emitter_2,Emitter_2
81720000,5900,4000,20.1132,8.3254,Emitter_1,Emitter_1
81805000,6100,4000,-25.4036,14.8668,Emitter_2,Emitter_2
81820000,5900,4000,19.2939,8.2921,Emitter_1,Emitter_1
81915297,5859.0464,3806.7932,28.2775,29.9841,Noise,Emitter_1
81920000,5900,4000,20.0033,7.9389,Emitter_1,Emitter_1
81930000,6100,4000,-25.2025,15.1943,Emitter_2,Emitter_2
82020000,5900,4000,19.4116,8.1509,Emitter_1,Emitter_1
82055000,6100,4000,-25.0697,15.0415,Emitter_2,Emitter_2
82120000,5900,4000,19.0344,8.1945,Emitter_1,Emitter_1
82180000,6100,4000,-24.565,15.2589,Emitter_2,Emitter_2
82220000,5900,4000,19.4032,8.016,Emitter_1,Emitter_1
82305000,6100,4000,-25.0647,14.799,Emitter_2,Emitter_2
82320000,5900,4000,19.9523,8.3509,Emitter_1,Emitter_1
82420000,5900,4000,19.9285,7.7918,Emitter_1,Emitter_1
82430000,6100,4000,-24.5459,15.2322,Emitter_2,Emitter_2
82520000,5900,4000,19.7974,8.3819,Emitter_1,Emitter_1
82555000,6100,4000,-25.6425,14.9061,Emitter_2,Emitter_2
82620000,5900,4000,20.2145,7.8843,Emitter_1,Emitter_1
82680000,6100,4000,-24.9338,15.2336,Emitter_2,Emitter_2
82720000,5900,4000,19.9054,7.5298,Emitter_1,Emitter_1
82805000,6100,4000,-24.636,15.0852,Emitter_2,Emitter_2
82820000,5900,4000,20.1554,7.4721,Emitter_1,Emitter_1
82920000,5900,4000,20.3007,8.0386,Emitter_1,Emitter_1
82930000,6100,4000,-24.7659,15.0192,Emitter_2,Emitter_2
83020000,5900,4000,20.9548,7.67,Emitter_1,Emitter_1
83055000,6100,4000,-25.2695,14.9216,Emitter_2,Emitter_2
83120000,5900,4000,19.9589,8.5395,Emitter_1,Emitter_1
83180000,6100,4000,-24.9924,14.9896,Emitter_2,Emitter_2
83220000,5900,4000,20.4766,7.7911,Emitter_1,Emitter_1
83305000,6100,4000,-25.7542,14.8808,Emitter_2,Emitter_2
83320000,5900,4000,20.0896,8.0006,Emitter_1,Emitter_1
83420000,5900,4000,20.1128,7.7904,Emitter_1,Emitter_1
83430000,6100,4000,-24.9775,14.9156,Emitter_2,Emitter_2
83520000,5900,4000,19.9643,7.5206,Emitter_1,Emitter_1
83555000,6100,4000,-25.0987,15.1464,Emitter_2,Emitter_2
83620000,5900,4000,20.054,8.135,Emitter_1,Emitter_1
83680000,6100,4000,-25.4316,14.5116,Emitter_2,Emitter_2
83720000,5900,4000,19.909,7.5155,Emitter_1,Emitter_1
83805000,6100,4000,-25.1393,15.2292,Emitter_2,Emitter_2
83820000,5900,4000,20.3954,8.1094,Emitter_1,Emitter_1
83920000,5900,4000,19.7096,7.9158,Emitter_1,Emitter_1
83930000,6100,4000,-24.325,15.2346,Emitter_2,Emitter_2
84020000,5900,4000,19.3997,7.6924,Emitter_1,Emitter_1
84055000,6100,4000,-25.5873,14.9303,Emitter_2,Emitter_2
84120000,5900,4000,19.7849,8.3685,Emitter_1,Emitter_1
84180000,6100,4000,-24.8973,15.0533,Emitter_2,Emitter_2
84220000,5900,4000,19.7442,8.1921,Emitter_1,Emitter_1
84305000,6100,4000,-24.7843,14.7249,Emitter_2,Emitter_2
84320000,5900,4000,19.7847,8.0744,Emitter_1,Emitter_1
84420000,5900,4000,19.9434,8.2619,Emitter_1,Emitter_1
84430000,6100,4000,-24.974,15.1261,Emitter_2,Emitter_2
84520000,5900,4000,19.7861,7.5282,Emitter_1,Emitter_1
84555000,6100,4000,-24.6697,14.7583,Emitter_2,Emitter_2
84620000,5900,4000,19.4472,7.8404,Emitter_1,Emitter_1
84680000,6100,4000,-25.1381,14.1889,Emitter_2,Emitter_2
84720000,5900,4000,19.5004,8.1231,Emitter_1,Emitter_1
84805000,6100,4000,-25.2486,14.8427,Emitter_2,Emitter_2
84820000,5900,4000,19.8137,8.7124,Emitter_1,Emitter_1
84920000,5900,4000,19.3049,8.0611,Emitter_1,Emitter_1
84930000,6100,4000,-25.4078,15.0497,Emitter_2,Emitter_2
85020000,5900,4000,19.5488,7.852,Emitter_1,Emitter_1
85044126,5898.1132,4007.4761,42.6653,25.9863,Noise,Emitter_1
85055000,6100,4000,-25.0224,14.3222,Emitter_2,Emitter_2
85120000,5900,4000,20.0566,7.3024,Emitter_1,Emitter_1
85158267,5896.5188,4000,58.9446,7.8046,Noise,Emitter_1
85180000,6100,4000,-24.9138,14.7215,Emitter_2,Emitter_2
85220000,5900,4000,20.0947,8.5709,Emitter_1,Emitter_1
85305000,6100,4000,-24.8057,14.6154,Emitter_2,Emitter_2
85320000,5900,4000,19.8186,8.0779,Emitter_1,Emitter_1
