Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation
5407.051472,151.9139905,0.391947118,0
5400,141.5827403,1.879326916,1.762093738
5400.609556,113.136809,1.935361156,1.474231514
5409.543307,100,1.889610145,1.951115431
5400,133.4726121,2,1.956685963
5400,156.7552966,0.348813074,0.174030912
5400.660737,110.5674807,1.792957535,1.830748045
5400.930218,134.4916979,1.365643535,1.637244587
5400,103.166076,1.752751201,1.98470358
5400,138.7649007,1.996092018,1.75043936
5400,114.3381154,1.782364047,1.960045897
5400,100,1.981594388,1.70382866
5409.445941,153.1246506,1.377021552,1.745315418
5408.72916,105.6239001,1.873639588,1.72863902
5400,186.8790082,0.209284455,0
5400,106.9047395,1.817073187,1.577209793
5402.995122,169.1810483,0.176971328,0
5400,148.8872618,0.633970128,0.115690962
5409.926065,252.1240442,0.616844499,0.003824644
5410,144.4278718,1.80873126,1.700939007
5407.225556,136.2258188,2,1.448046296
5400,100,1.662820133,1.994921536
5401.998365,1074.085471,0.088055505,1.109924895
5400,150.2692885,1.841082529,1.920507935
5410,119.8826178,2,1.896053273
5406.93747,111.7351539,1.505107128,1.862736109
5407.4449,698.9541511,1.929482326,0.064231579
5409.679325,136.93506,1.736329004,1.944425795
5401.350213,115.3587848,1.429186121,1.619745594
5408.94268,170.3995856,0.233491044,0.165123758
5402.085165,122.8487522,1.768209795,1.900859229
5408.609021,154.2486208,1.901421094,1.970891698
5410,100,1.831551606,2
5407.774376,155.9662781,1.86505547,1.817215408
5405.805248,124.9699457,1.692672895,1.793065704
5400,137.312859,2,1.900883546
5400,100,1.706701359,1.877609706
5410,134.1739243,2,1.895359511
5400,100,1.638085242,1.896585858
5400,148.6474079,2,1.843905963
5398.924738,115.0982193,1.257376491,1.966232563
5401.187884,182.8532133,0,0
5410,151.0864815,0.305351815,0.108375337
5410,153.0676736,1.92521936,1.507960893
5400,116.5706993,1.938664869,1.413155866
5400,160.9412898,0.403467948,0.022383121
5400,165.9220372,0.057676804,0
5406.61692,126.8113487,1.739536515,2
5407.832752,153.95133,1.773702618,1.722050885
5400,102.2244389,1.797419199,2
5404.005354,168.6087263,0.398525265,0.009450381
5400.404556,155.2856999,1.659500949,1.935435047
5400,127.3318813,1.596436996,1.456446529
5400.549628,664.3191083,1.534822298,1.308141503
5400,107.1212166,1.552725242,2
5400,122.5406873,1.928417594,1.773977699
5410,140.8001759,2,1.958304404
5400.74765,746.244984,1.527502189,1.298933517
5400,136.4192696,1.670993269,2
5400,134.8866411,1.412158159,1.89057611
5400,121.9233018,1.953853634,1.720677617
5400,139.0283559,1.56555623,1.69638013
5407.405465,619.9285006,0.183555862,0.36306768
5400.483504,132.8841301,2.07028071,1.878147531
5410,131.2794503,0.583415604,0
5410,162.7165687,0.46155818,0.171419346
5405.613332,104.8558324,1.784516712,1.675282858
5400,124.2945289,1.651085613,1.732618496
5402.90031,100,1.591800573,1.687618283
5406.247174,174.1834462,0.512247618,0
5400,138.4965358,2,1.631784458
5405.972752,230.8955487,1.787083711,1.285425349
5400,126.3572382,1.754034708,1.516975734
5400,182.2632587,0.174932875,0.033303297
5409.558952,179.2766356,0.649681359,0
5410,119.489578,1.289180272,1.804347839
5400,131.5743862,1.982375039,1.372860407
5409.453224,703.2421987,0.304003978,1.828780199
5404.607063,577.7698231,0.73005932,1.266346161
5400,128.5214696,1.854121552,1.738631648
5402.659508,157.198061,1.91791895,1.563845596
5406.855831,274.4063805,1.761704666,0.473444951
5406.01086,155.0215928,2,1.723129721
5407.067874,117.1012881,2,1.824586265
5400,127.9688064,1.96346973,1.584387575
5410,121.7880517,1.524770611,1.918671653
5410,107.1970373,1.927741572,1.945719948
5400,130.2189444,1.728863678,1.668601757
5400,138.5025552,1.599148776,2
5406.615395,128.0392518,1.455939833,1.771273597
5400,100,1.958053473,1.872962336
5400,131.0429516,1.806389864,1.713630568
5400,136.3454827,1.647378395,1.827914593
5402.613349,141.3380974,1.502061836,1.605848052
5400,141.6779379,2,1.703785467
5400.55268,138.9725604,1.699724472,1.734358335
5400,124.4783551,1.533971492,2
5410,164.7922103,0,0.165265779
5410,196.1973544,0.540383625,0
5408.221006,187.6139982,0.425560084,0
5409.899285,100,1.443766153,1.603021477
5405.40976,165.0502597,0.172730882,0.214999713
5408.585887,130.2856486,0.298213119,0
5408.120465,153.5775822,0.476523894,0.086088637
5400.562079,112.9405506,1.797582815,1.987425242
5400,111.6936511,1.850653503,1.828443903
5400,104.6300978,2,1.689992128
5409.861991,108.9621964,1.650303584,1.349388492
5400,151.9237171,0.258128503,0
5405.702958,124.4516903,1.55047776,1.75322531
5410,161.4173408,1.500532539,2
5400,109.7638445,1.89024482,1.591375842
5403.977086,221.9351833,1.834239164,0.506716094
5405.899804,599.4244232,1.088529347,0.565622848
5400,145.3793889,0.466139564,0
5401.653596,118.5893362,1.812415413,1.94829987
5403.66293,103.8317657,1.877008994,1.645148238
5403.873551,102.7559047,1.794397575,1.543158329
5402.147668,185.036889,1.79352427,1.874180589
5400,167.0171824,0.192604817,0.163020941
5400,130.6458165,1.874315493,1.549810188
5401.22662,152.4750456,1.76542051,1.365906136
5400.204047,100,1.584703063,1.948539748
5400,167.0590577,0.203808575,0.325442501
5410,112.0816331,1.505446403,1.97921773
5410,116.3168944,1.83257061,1.716922778
5410,100,1.950728836,1.632562535
5401.755651,100.9445711,2,1.900075886
5400,145.7547028,1.921530609,1.584809189
5399.772102,130.2308246,2.108593693,1.243873197
5409.885463,100,2,1.806663253
5405.653927,129.1307234,1.82333989,1.815650591
5407.990684,980.4672983,1.510354064,0.514660832
5401.10132,139.6315841,1.54665526,1.941657863
5410,124.9247719,0.830753878,0
5409.055659,100,1.649433132,2
5400,160.5606274,0.098775106,0
5400,137.2004276,0.410147495,0.001306456
5400,151.3987138,0.216007465,0.252722324
5400,172.4419971,0.461714196,0
5400,128.3218204,1.551498006,2
5403.388174,113.1689937,1.753511624,1.740098031
5400,172.5482624,0.215345579,0.000498278
5410,144.1181053,1.975251103,1.822055568
5403.109123,161.2045551,0.146460893,0
5408.86622,100,1.817640599,1.83873385
5400,184.7424451,0.039216935,0
5400,119.1772145,1.866442213,1.755005068
5400,150.7673834,1.761048287,1.697016564
5408.683155,167.9419675,0.119503388,0
5400,142.8026135,1.906879605,1.726233488
5406.934109,738.0129024,1.581019943,0.707384054
5402.574351,117.4738287,1.676409038,1.797457189
5410,141.208201,1.888839498,1.769986514
5410,103.0561385,1.619408883,1.969016302
5409.887649,100,2,1.813631379
5405.142493,699.0157343,0.047114279,0.21098653
5400,122.2311982,1.700140879,1.736539717
5400,173.1373338,1.835801231,2
5400,127.8301329,2,1.874997018
5400.718766,136.3250405,0.127481129,0.01362129
5400,135.5618665,1.810950728,1.800285136
5404.288416,228.7207043,0.834878694,0.724985632
5401.670598,1021.680252,1.561402033,0.382807049
5400,137.5484155,1.85215275,2
5400,140.9525822,2,1.933920018
5407.332461,126.2345249,1.714254294,1.754050326
5400,162.3480374,0.502009925,0.183845742
5400,112.3965118,1.768932774,1.651076456
5400,112.8633125,1.566948462,1.768993725
5405.401617,462.6520653,0.447261144,0.250485547
5407.335068,126.9552662,1.472448997,1.856219142
5401.593922,140.6174373,0.139950902,0.063208214
5403.13958,132.3764343,1.782800087,2
5400,115.399915,1.453370648,1.736891235
5400,139.4952513,1.561967665,2
5400,178.8128024,0.391417268,0.202247032
5400,201.0992159,0.375200303,0
5402.604496,125.7509136,1.487924079,1.765091628
5400,184.7940027,1.564524807,1.665513144
5402.881478,122.3359654,0.504424505,0.068364074
5400,148.1493146,0.299091599,0.017211818
5400,140.8482525,1.945791932,2
5400,153.3483991,1.710221763,2
5400,100,1.362466802,2
5400,100,1.8266989,1.675252546
5406.444833,149.5732043,1.84606716,1.696341729
5400,100,1.811302114,1.588112596
5400,132.5280653,1.631245056,1.81414528
5402.680533,163.308663,0.113901685,0.007184149
5407.462021,113.0549389,0.592238524,0
5400,129.5740091,1.787108239,1.863578307
5400,157.1150465,0.427952918,0.448640926
5400,180.9493107,0.037934495,0.157960013
5400,131.8075822,1.626191846,1.647253805
5400.037581,119.3263477,0.449232815,0.021817342
5400,138.6870794,1.801980418,2
5403.101895,158.4351458,1.740286623,1.858925559
5400,128.5087915,2,1.845790308
5400,119.8356844,1.706857955,2
5400,124.8222885,1.869269094,1.532504335
5405.008548,1028.123972,0.67857782,1.188974549
5405.971935,509.9968335,0.963953002,1.42093461
5400.274416,122.6576167,1.909373812,1.977617745
5407.757006,368.7765762,0.840256331,0.172637448
5405.79597,117.5890707,2,1.637693568
5409.032142,634.6286308,1.716265785,1.981906049
5400,163.9984251,0.086736207,0.060762833
5400,146.8737687,1.951119277,1.421443624
5400,114.4746316,2,1.695179084
5400,135.6311618,2,2
5400,111.6010358,1.53171601,1.560327016
5400,100,1.597413033,1.771665133
5400,115.2088986,1.664755444,1.494876799
5399.72801,148.9980479,0.035398279,0.181558949
5409.869074,175.1898159,0.265647528,0.244032034
5404.481673,340.5679533,1.117687279,1.809956214
5410,171.7155791,1.958136924,1.799169137
5408.446037,703.5497585,1.279388826,1.958888605
5400,110.2661435,2,1.825059018
5400,162.0825454,0.50605609,0
5410,140.5342672,1.588554223,1.585758546
5410,148.6833208,1.733041125,1.809024231
5406.714637,874.5541998,0.027484094,0.359572728
5407.246904,323.7301662,1.67962788,1.169899043
5400,135.0635563,1.62580912,1.584024725
5409.850368,145.4661031,1.853518022,1.989962065
5405.277694,167.6736702,1.637162707,1.993732843
5400,164.0354349,0.510797983,0
5406.580041,109.5482677,1.687178876,1.784145227
5400.461091,850.0130665,1.305376338,0.907132786
5404.81023,100,1.960809848,1.788969572
5400,113.709728,1.915085249,1.565459463
5400,136.6168337,1.68395587,1.797353808
5401.718743,123.8712014,1.857814974,1.851211674
5400,161.2445655,1.668732927,1.534320853
5410,114.3143111,0.17818464,0.315697258
5408.797412,156.6686087,1.929650247,1.519158911
5400,147.2930986,0.559711451,0
5400,100,1.74466883,1.817234567
5410,113.5593798,1.80694822,1.709476969
5400.978254,586.9089303,0.43207775,1.783790041
5410,125.0291821,2,2
5402.437153,155.302896,1.783081547,1.68573897
5400.287619,799.5965097,0.033641134,0.596996699
5409.702764,104.3980375,0.075612461,0
5400,117.0637997,1.94127994,1.583586771
5401.902795,112.7127201,1.653407466,1.501508218
5405.0973,480.5173501,1.048812816,0.277978126
5401.996765,170.5732217,1.76441951,1.721269002
5400,150.3247887,1.910629827,1.577450577
5410,125.8408586,1.815207238,1.685315712
5400,116.8149029,1.918646148,2
5405.104338,151.8905548,1.95423972,1.625669118
5410,119.2471682,2,1.559785017
5410,160.8677562,0.15744412,0
5410,151.5992632,0.516825861,0.037591703
5400,145.4087434,0.791753879,0
5406.684629,156.8299007,0,0
5400,131.0219467,2,2
5400,109.6162056,2,1.912906221
5400,113.4611809,1.839354214,2
5400,132.3439848,1.63765047,1.981820517
5410,180.95914,0.333312239,0
5400,140.2861791,2,1.813209071
5403.781972,129.453176,1.28784,1.817463294
5400,149.46303,0.205486907,0.084590698
5405.616876,119.5605916,1.737256614,1.88678914
5405.262105,294.6526371,1.364896581,0.693588594
5400,140.2268128,0.511735723,0
5410,177.0218101,0.012115339,0
5400,119.4650681,1.997210765,1.933923337
5406.024811,115.6386183,1.692773848,0.102254986
5400,154.0030549,1.595116823,1.615347496
5400,122.3330016,2,2
5408.304914,436.6632691,1.738381708,1.392479521
5409.292344,117.3166166,1.571476024,1.526198571
5400,142.185442,1.830048836,1.690541498
5400.484576,1053.700904,0.955486724,0.463159501
5410,100,1.906214537,1.456423209
5404.27078,151.0767479,1.631397367,1.449015568
5410,147.2565695,0.360219811,0.383955219
5402.57865,187.9895778,0.480927529,0
5400.095393,111.1766423,1.705262611,1.683976331
5402.694355,602.5508076,0.591868623,1.318306563
5400,174.8095282,0.320139857,0
5403.749987,129.0440115,2,1.823327424
5401.063926,1092.771043,1.377888863,1.600214245
5410,184.5484193,1.872280904,1.852409708
5408.33598,120.423269,1.646624268,1.745678704
5407.821269,902.3799797,1.579359628,1.086488749
5404.122638,103.4402661,1.646008789,1.713148499
5407.145867,148.9633005,1.614132206,1.753852701
5400,139.0353504,0.576940233,0
5402.505527,173.0981123,1.837235239,1.844564864
5400,159.9361225,0,0
5403.647325,100,2,1.787925306
5410,130.9643295,1.438633335,1.797174671
5404.851777,157.4549868,0.151495643,0.092701657
5409.794359,136.8030076,1.713918163,1.955473753
5400,126.6819267,1.548827691,1.897714966
5402.447392,799.7105708,0.919598044,0.867484358
5400,114.2969219,1.577173754,2
5400,127.5761364,1.536984891,1.613132384
5400,114.5538664,1.84070422,2
5400,104.9922423,1.617591893,1.499195727
5400,145.834416,1.942074274,1.37976062
5410,159.5714682,0.514793095,0.212215025
5410,145.3224251,1.87375724,1.970045129
5410,116.1685537,1.634281509,1.702187531
5400,193.5818832,0.346381773,0.046617319
5400,145.6538316,0.605634556,0
5400,140.1405444,1.582886486,1.807415955
5410,124.05242,1.792001629,1.760600824
5402.457006,106.8599374,1.759196745,1.847938887
5400,109.0119182,2,1.748116313
5400,191.1318399,0.356156178,0.066857383
5410,100.100162,2,1.545262571
5404.601789,161.1074928,1.811471718,1.930741739
5400,125.9489899,1.615717611,1.818412666
5410,128.2861224,1.81676299,1.790784221
5410,163.3170264,1.852674591,1.581024872
5403.130244,100,1.606050298,1.664203715
5400,125.2616762,1.565220749,1.363749662
5410,122.6576868,1.674968825,1.617331577
5404.194277,138.4344029,2,1.987358857
5410,140.1031961,2,1.922354066
5400,159.0556054,0.40536497,0
5400,155.0060823,2,1.584141837
5400,152.4738353,1.832815256,1.784344983
5400,120.3443267,1.768188442,1.595807252
5400,131.2778531,1.983903561,1.694417623
5402.743888,156.001851,0.202721243,0
5410,148.7291988,1.859734841,1.803470081
5400,100,1.737477373,2
5400,148.2560763,1.518322037,1.723775561
5400,121.8495465,1.428386504,1.942671737
5410,148.7566,2,1.875528211
5400,100,1.622583751,1.695808118
5400,109.6794797,1.49373287,1.804505372
5403.914033,158.8362286,0.532604681,0
5408.677185,123.9159306,2,1.801220986
5410,109.1610233,1.517502196,1.369494098
5408.951212,105.3401751,1.82915822,1.440092992
5410,118.9784812,1.560508556,1.626005658
5405.968137,692.828606,0.579779413,0.156730672
5400,100,1.882135141,1.961981151
5400,100,1.708730607,1.646838929
5399.477125,108.2924391,1.552809636,1.641975628
5400,162.4846803,2,2
5400,110.9449478,1.966382567,1.527361291
5405.49705,803.6039853,1.306157985,1.151714429
5408.754377,135.2069228,1.827490894,1.598071952
5400,137.0358177,0,0.068406232
5400,110.902029,1.698100108,1.845997852
5400,185.7661325,0.664094074,0.273856138
5410,164.3276705,2,1.889439729
5406.894879,142.2279878,1.78852181,1.565181844
5400,156.9964026,0.294599601,0.150254367
5408.097387,153.222309,1.668693518,1.771309995
5410,138.5883691,1.887032607,1.895610636
5400,106.1938684,1.871720869,2
5405.013654,103.3326641,2,2
5405.726264,111.2559639,1.39242698,1.868930798
5406.823564,177.3382784,0.183134254,0.293506088
5400.348686,155.8769774,1.6910514,1.844879341
5403.329442,114.2520803,1.749490963,1.869227733
5407.151183,679.9099639,0.810109599,1.174269479
5400,100,1.667511575,1.650011907
5408.241744,118.8916464,1.714146176,1.560812138
5401.77509,122.2900414,2,2
5401.173865,100,1.790943579,1.43748859
5400,116.8286406,0.626882276,0.410093082
5402.317428,126.9065315,1.746516191,1.794441682
5409.972392,153.2375508,2,2
5400,129.4714147,2,1.476433903
5400,162.3150388,0.487892447,0.266066725
5400,178.8802401,1.715163837,1.829679936
5401.561107,165.6375653,0.282914415,0.126751788
5409.709682,168.9100735,0.564271982,0.091719684
5403.906972,139.4067665,0.110938451,0
5400,100,2,1.873030989
5400,171.0280349,1.472946709,2
5404.011135,143.9571895,0.455074121,0
5400,130.0346528,1.856667279,1.707111847
5410,136.9506805,1.77991934,1.649618651
5400,152.7253119,0.446259018,0.052940787
5410,146.6677947,1.840407755,1.475255412
5406.022359,120.4620549,1.43904694,1.6855447
5408.698642,458.7477502,0.696157478,0.932805524
5410,157.1529239,1.758293517,2
5404.959349,533.5227589,0.923238464,1.717822365
5400,101.4670541,1.850726399,1.895839231
5410,147.6993075,0.243598043,0
5411.42087,102.1826602,1.742652344,1.861882008
5409.433109,155.0161292,1.897129106,1.590154503
5400,177.9894637,0.418727338,0
5409.055035,120.4568054,1.571060732,1.400861033
5400,100,1.79542801,1.95113844
5401.36512,558.1275311,1.333869447,0.984563691
5400.621658,116.0036956,1.526327151,2
5403.939196,137.2110665,1.893019336,1.813468705
5403.120641,627.5994841,1.803512142,0.569117113
5410,153.5112786,1.779413674,2
5404.660015,123.5420639,1.43705022,1.712950339
5404.395363,132.8136505,0.546005741,0
5406.54729,146.3363971,1.991082839,1.835672302
5400,149.5481072,1.436909298,1.364250196
5410,100,1.907445032,1.467349181
5400,133.1666844,0.217070161,0.433915499
5405.702058,161.9143424,0.259419844,0
5405.587736,119.2776534,1.852699016,2
5410,132.4533403,1.778243751,1.787814128
5404.370105,110.8071586,1.784077877,1.83077163
5400,157.7783574,1.813435233,1.808997901
5400,100.6779899,1.879236848,1.550273458
5409.556965,152.7851651,1.788902531,1.969381492
5400.653146,130.862779,1.688650496,1.756021965
5400,135.5184352,2,2
5400,180.0500143,1.84506511,1.797661051
5400,158.4252399,1.669832365,1.539492766
5400,148.3333651,0.204492316,0.147516803
5409.437058,462.1356591,0.328691913,0.972612148
5400,148.7564166,1.572069394,1.803665539
5400.34537,145.4947493,1.908434523,2
5405.247348,172.6856432,1.877902322,0.978324378
5410,151.2217174,1.547181329,1.529626401
5404.320754,138.9032843,1.328552864,1.744089309
5400,131.8094181,1.83748247,1.837168293
5405.475252,137.4052622,0.473249868,0.00828689
5403.891113,968.697196,1.48266029,1.83557062
5400,140.233392,1.829835381,1.546262919
5410,172.9819505,0.164295543,0.038174844
5400,154.4990897,0.390498286,0.048157624
5403.956642,569.6853996,0.776033187,1.820876749
5401.925301,702.8652609,0.420771983,0.77719392
5400.399758,273.8786435,0.641061359,1.678359922
5410,140.0297557,2,1.953209165
5400,100,1.686033521,1.576765243
5399.709341,103.970927,2.041990736,1.340753463
5410,111.4211988,1.506589752,1.716046367
5402.553923,146.5564854,1.998939713,1.96632951
5400,189.6981357,0.412955664,0
5400,124.0940505,1.816102988,1.703609667
5400,120.6503399,1.732178491,1.714162848
5406.492363,117.9680682,2,2
5400,147.2392245,0.358164948,0
5404.677284,167.1731697,0.627365285,0.321100087
5407.809768,139.493477,0.284699385,0
5405.507663,158.4380247,1.781998038,1.639863183
5410,146.8287266,1.665977851,1.752634691
5400,161.0898712,0.46337552,0.138551988
5400,109.6473308,1.4977636,2
5409.663098,705.1114295,1.355989713,1.151435159
5400,107.6565649,1.622088078,1.994194137
5405.816704,124.2635438,1.696816864,1.733763438
5406.556322,174.3950692,0.286968583,0.019007586
5410,150.6702933,0,0.373715022
5400,129.2211859,1.590673932,2
5410,147.9246273,0.288729618,0.298023296
5400,102.7959753,1.981820103,1.788020959
5400,100,2,1.679992527
5408.208905,143.8832732,1.719916126,1.829263355
5401.48872,120.0176156,1.834314634,1.843550599
5400,150.4733904,0.495861702,0
5400,167.7904226,0.758685273,0
5400,114.8108079,1.823685777,1.687092659
5400,134.6739906,1.859942738,1.711748675
5400,178.4842727,1.993197283,1.964371406
5404.235477,145.43818,2,1.644957543
5400,153.4713323,1.813658913,1.728244928
5402.268873,109.1795663,1.917765577,1.593549656
5400,135.6691982,1.695757556,1.697775609
5400,141.1365962,1.32373672,1.942867813
5400,150.8754128,2,1.948530151
5401.680339,116.1408553,1.969338485,1.849137564
5410,126.761518,2,1.941007594
5400,152.9016169,1.656250039,1.910569494
5400,183.2278472,0.176363952,0.190608659
5400.288471,119.5864417,2.16176239,1.522700611
5400,162.3901356,1.799257313,1.858470156
5400,160.4261305,0.226448723,0
5400.51154,199.9443903,0.252119868,-0.028912678
5400,155.2465189,0.270649867,0.19910882
5400,168.1807339,1.497744273,1.707021737
5405.383308,100,1.613410672,1.948115958
5410,132.3049606,2,1.561491388
5410,106.0989828,1.328066997,1.826811804
5400,160.0030217,1.627479065,1.883008931
5400,130.3402331,1.853610044,1.40728906
5400,123.5921005,1.916069174,1.633922096
5400,100,1.896228889,2
5410,162.8747821,0.534551897,0
5400,160.5190915,0.537591704,0.072538631
5400,105.1267112,2,2
5405.305906,148.5032115,2,1.816904507
5400.635184,100,1.637576702,1.660999394
5410,147.7129935,1.775972308,1.669271495
5410,141.6964436,1.910990668,1.973828465
5404.932431,130.3915339,1.690000335,1.898085305
5400,161.0245307,1.761125295,2
5410,124.4904448,1.863924072,1.784162151
5400,127.9287765,1.657414293,1.858443505
5410.906927,171.5218311,0.004849825,0.018178059
5400,186.7527363,0.208682165,0.01689824
5400,124.9941241,1.821861345,1.662043477
5400,161.3139326,1.720327073,1.706203942
5409.811235,154.140961,1.866162107,1.85852267
5401.320678,1020.138529,1.551803796,0.824296914
5406.410928,113.3595411,1.834493306,1.795702977
5400,159.9210111,1.665078912,1.598863737
5410,156.1221953,1.545600727,1.655733569
5400.536599,146.7571123,0.144356349,0.137715483
5400,142.3261281,1.634885881,1.639044266
5408.598298,119.557844,1.868525784,1.893023425
5410,100,1.581238375,1.950489281
5403.939291,1004.593531,0.192879168,0.454948018
5401.416733,116.629256,1.534376031,1.847158907
5400,143.0688139,1.791430315,1.816506162
5406.223272,125.6477119,2,1.526621403
5408.475646,825.5702947,1.338051975,1.737175964
5403.866169,141.9732483,0.366272033,0
5400,172.4199989,0.180039126,0
5402.738999,710.2165899,1.676300208,1.788746914
5401.754139,134.5665287,0.645723738,0
5400,136.0995767,1.866088054,1.490741991
5400,125.2603509,2,1.516090485
5407.197451,127.0127037,1.817360531,2
5407.874112,132.7700878,1.700942615,1.687826402
5400,108.822429,1.573689371,2
5400,148.3980434,0.578177204,0.169722944
5405.001619,120.0468434,1.659256819,1.622204105
5410,143.0592097,1.928126157,1.562422627
5402.095209,133.7206441,1.67852211,1.870089041
5400,133.6315498,2,1.665644208
5400,107.5884292,1.676403803,1.770403936
5400,125.9640698,1.763342801,1.970641741
5410,132.6461219,1.64450211,1.915818074
5400,111.8687403,1.626744085,2
5400,137.1276455,1.791083666,1.625112773
5407.754964,146.6528011,1.648280767,1.601194557
5406.528601,909.7109353,1.627513599,0.65384529
5407.430268,101.8173174,2,1.734752675
5410,183.5700038,0.401038568,0.348570897
5403.842007,362.2044191,0.308514411,0.205775577
5400,100,1.630915851,1.876286871
5408.881537,110.4580264,1.2998505,0.674083536
5400,100,1.520662507,1.782423764
5410,148.6072629,0.367258578,0
5400,115.7125017,1.882824454,1.79435235
5402.514416,139.7618612,0.132931675,0.439468839
5400,130.5033277,1.76376095,1.678626275
5400,115.4393031,1.775010466,1.893861726
5400,102.3091776,1.8873228,1.891581273
5400,174.3507758,1.73971182,1.53634669
5410,100,2,1.941858758
5406.900041,728.8149065,0.975056659,1.363071116
5399.914525,106.0590888,1.905264418,1.613685281
5400,130.1559673,0,0
5407.183092,166.7216994,0.061663814,0.083416362
5400,100,1.553916486,1.897141259
5410,131.3331856,0.433190377,0.299338808
5400,157.9086585,0.387797787,0
5398.599964,161.1246919,0.462049308,-0.194016177
5408.687705,100,1.662611276,1.936441247
5400,100,2,1.989147284
5400,163.6649519,1.916089453,2
5400,172.5495622,0.382211359,0.008883982
5400.980643,730.357002,0.884773152,1.231189484
5400,165.9154914,0.495022507,0
5400,122.1485706,2,1.871112356
5403.336026,126.5851808,1.676244374,1.574534128
5405.130518,122.5212444,1.804984395,1.775616993
5410,183.6973281,1.867221524,1.67754838
5400,174.7004252,0.661310525,0
5406.504519,122.5697532,1.721697616,2
5406.618269,155.0767249,1.774003186,2
5400.505606,123.5518304,2,1.904151528
5407.623241,100,1.639519769,1.804235402
5405.299635,119.684277,2,1.638507493
5400,129.2107984,1.628175762,1.620072739
5408.038824,434.4080615,0.695532197,0.574384379
5400,128.2247803,1.875958641,2
5400,119.6401361,1.841173237,2
5400,100,2,1.481563606
5403.053971,140.5387623,1.97329335,1.622877785
5407.364332,163.0630803,1.940141267,1.510927454
5407.669349,799.3339048,0.478821113,0.813026893
5403.450382,160.3684356,0.845972342,0.974671451
5410,148.5506974,1.533940021,1.547469898
5409.814509,136.0464376,0.099009891,0.825172468
5410,129.4552202,1.727548915,1.66420017
5410,185.4213638,0.379041984,0.027986387
5405.394079,903.7884561,1.86591554,0.735469094
5410,100,1.852088819,1.644695022
5410,175.9109819,1.810745289,1.665033189
5400,132.7987523,1.985653327,1.983660883
5399.570094,153.3058863,1.843328991,1.92203932
5407.68326,138.2788013,0.129792365,0.205800812
5400,140.187299,1.442776295,1.71090421
5402.566005,122.6572724,1.938518626,2
5400,163.2289615,0.338833942,0.06899037
5400,156.9166324,1.879604348,1.644611056
5410,120.2957624,1.238383225,1.783511346
5400,119.0598756,1.886691468,1.389354792
5400,158.5273617,1.545626902,2
5400,116.6546997,1.648667478,1.572719808
5400,114.0107637,1.878577742,1.929811734
5408.150147,413.5489289,1.691853953,0.540304076
5400,165.9333825,0.661142865,0
5400,128.9816713,1.82942584,1.793743894
5408.452292,390.6879773,1.881530291,0.558781022
5400.658158,116.2985329,1.839045206,1.887944745
5400,142.5954537,1.941858738,2
5400,130.9910323,1.811578235,1.650231951
5400.312239,114.1089514,1.094953414,0.759212088
5403.787768,839.768462,0.694893721,0.722377157
5404.119421,119.0837481,1.892275359,1.991166531
5400,199.2671775,0.118344977,0.095238246
5410,163.6393385,0.270064168,0
5400,107.4141128,1.753644219,1.833861804
5400,126.8986285,1.572972694,1.804012211
5400,109.4190205,1.636888037,1.367483285
5400,117.518041,1.710340846,1.561267618
5410,148.4932109,1.754801382,1.916120196
5410,179.6287855,0.527264964,0
5405.675624,185.0720398,0.331565229,0.190656611
5400,165.2815546,1.774558328,1.858746258
5400,151.8688632,1.862019454,1.8918001
5410,132.7553272,1.724497324,1.740059192
5410,134.5702931,1.969273268,1.719618029
5400,175.925332,0.190688336,0.296359361
5410,120.5838459,1.658918244,1.79176462
5403.553438,171.3124952,0.522351524,1.641426607
5410,121.7117931,1.945279285,1.503562976
5400,131.1382394,1.623289261,1.967072771
5410,177.0886225,0,0.142986977
5410,179.4717147,0,0.218568788
5400,151.4711088,0.386735916,0.107076161
5405.854899,112.9123148,1.970646088,1.464387446
5400,158.7922373,1.529329947,1.780827896
5400,172.9449535,1.713412348,2
5406.420334,413.4290954,1.581094201,1.680923949
5400,154.0191073,1.585175644,1.874730368
5402.903256,153.6173411,1.799711111,1.478384474
5406.866771,119.7050152,0.318963676,0.347709013
5408.943169,114.9733118,2,1.737270595
5409.871831,129.4208239,1.428409759,1.888593003
5404.371659,106.388885,1.963638499,1.673787179
5407.147206,114.7707467,1.94681501,2
5400,102.6275287,1.910303984,2
5409.540257,112.7039779,1.899231556,1.774375245
5402.237872,658.1544537,0.97355763,1.608032895
5410,134.4125598,1.969825932,1.840127948
5400.397745,145.496212,0.367429324,0
5407.231226,163.0292436,0.321900869,0.060695332
5400,132.7939001,1.844490023,2
5400,152.1304446,1.94144249,1.779603937
5404.451235,114.7757787,1.884871021,1.372026797
5405.535896,173.0138678,0.326796515,0
5410,139.7946468,1.582679338,2
5406.899577,149.6135132,1.970494664,1.904464173
5400,169.153134,2,2
5410,122.7287818,1.541874295,1.895345328
5406.35708,174.8199078,0.527429603,0
5409.660575,338.8832097,1.874564457,0.058409362
5403.867792,424.5839829,0.363916005,0.591916372
5410,106.0501265,1.847882014,1.626829034
5409.324316,100,1.809003421,2
5405.967819,179.6943809,1.931705407,1.88557931
5400,130.8219431,1.663616254,2
5410,150.0653391,1.867835812,2
5405.016064,168.6944358,1.746013092,1.851903953
5400,143.4774391,1.740581833,1.631602671
