Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation
5400,1013.119948,0.364761974,0.876085877
5405.304324,158.9220702,1.607873183,1.765407431
5406.343186,140.8191804,1.531815675,2
5400,1074.165199,0,0.017083635
5400,158.7222392,1.696874149,1.854806081
5400,115.681142,2,2
5404.219083,127.3545772,1.921906668,1.863357008
5400,152.1893943,1.697590253,1.607352342
5400,132.0909248,1.588088009,1.828621005
5400,149.6205364,1.877614861,1.659246414
5405.521327,898.4928047,0.43416154,1.659017827
5405.795448,998.9769007,0.28647893,0.568358874
5409.058648,222.4552352,0.614195583,1.3096469
5404.433731,1077.88038,0,0
5407.053689,1043.741949,0.179880395,0.547894587
5410,143.5052869,1.536026688,2
5410,1064.726879,0,0.218454524
5406.42032,1004.613537,0.343662455,0.400888082
5407.338181,134.4307682,0.395488699,1.65752808
5407.048109,146.2102697,1.088295127,1.829194604
5400,122.840362,1.813197907,1.819387574
5405.341995,1018.663429,0.394653805,0.582214735
5405.753863,1001.598051,0.625104648,0.301941681
5405.19789,933.8009547,0.894376102,0.292634899
5400,127.0292943,1.948032015,2
5410,1055.6448,0.298531643,0.204565485
5401.462528,1025.752286,0.348313028,0.587961096
5405.13161,987.2707503,0.182977101,0.759073929
5404.56591,1061.067604,0,0.044841316
5400,1049.975035,0.179058735,0.091978977
5400,998.7043725,0.275451896,0.22178705
5400,165.6225066,1.499276781,1.659539606
5404.188599,1015.020237,0.235988937,0.348711085
5400,1001.152408,0.508623945,0.597307268
5408.608679,858.6071534,1.590156331,0.075728537
5406.045025,634.210624,1.605086958,0.061926892
5400,152.0480213,1.879048993,1.49919509
5400,1005.682865,0.529860472,0.28632036
5408.431028,665.6982176,1.950935947,0.732297674
5410,157.1017684,2,1.845519721
5403.152805,142.4636637,1.641517261,1.736834436
5406.923078,1063.58589,0,0
5400,136.7881672,1.898411652,1.599144865
5400,109.6752754,1.726724299,1.978395955
5400.920095,131.7030209,1.715979822,1.456705728
5403.621379,1046.688691,0.205690191,0.372785197
5400,1041.859123,0.273916233,0.305166773
5400,153.7468397,2,1.5922216
5401.280042,346.9997483,1.768204745,0.191943142
5401.260908,146.3580745,1.89620083,1.500406241
5400,1043.266835,0.055352028,0.19051778
5400,1040.162078,0.081971957,0.045479463
5404.592224,163.2412769,1.697400323,1.737221795
5400,133.1053292,1.864917706,1.77262626
5404.060275,151.7898312,0.750310816,1.124345663
5400.00993,445.9365489,0.239343351,1.790844761
5401.773814,1036.457635,0,0.106876433
5402.173277,1015.770773,0.586815638,0.568500894
5400,1062.805213,0,0
5405.923627,1053.254445,0,0.219111882
5404.95385,1051.810535,0,0
5400,1032.941757,0.092779286,0.37278966
5400,1051.856119,0.106705366,0.06159293
5400,140.0397377,1.983479551,1.706334598
5410,1062.338057,0,0.179728123
5408.446392,160.0450606,1.832278887,1.785426934
5410,1063.518753,0.002588208,0.133834579
5410,1034.042312,0.176413102,0.754416102
5400,153.428643,1.958877177,1.746058606
5400,138.2847193,1.707337333,1.899815863
5400,159.6755112,1.993067779,1.789507363
5400,1089.432789,0,0.13260345
5400,149.7224806,2,1.990378548
5400,1059.218057,0,0.012275717
5410,1074.039478,0,0.222793842
5407.53719,122.0509268,1.919234977,1.721192602
5400,1040.732762,0.332113507,0.179135129
5401.582421,1044.169375,0.175947279,0.52974556
5409.426141,131.7862772,1.936769508,2
5409.05049,616.0344185,1.002444152,1.684850611
5401.630522,112.7625663,2,1.922369361
5405.696033,345.0893735,1.371111826,1.484993219
5400.035527,149.3005264,1.283728408,1.62310969
5402.282439,157.4572668,1.898853488,2
5400,1005.359969,0.284680436,0.766156388
5400,1001.686744,0.168377731,0.701356462
5400,990.2517138,0.054830504,0.628391965
5402.737271,869.4061728,0.509280503,0.084009295
5408.219191,1064.48034,0.312587233,1.688208803
5400,1022.397408,0.364955121,0.901653947
5400,100,2,1.437213826
5400.988206,1015.085535,0.411381269,0.463422724
5400,1042.120388,0.22135446,0.393861373
5400,1021.118853,0.376113784,0.650177085
5400,1018.563896,0.326851005,0.552332366
5403.911225,364.7816964,0.090456091,1.700115156
5400.89108,144.6444781,1.907227629,2.083154002
5401.415724,1069.800209,0,0
5400,112.4047532,1.996409712,2
5400,1012.101083,0.44403542,0.481320085
5401.325958,664.3509975,0.239210081,1.194134187
5404.539474,380.8827579,0.778419617,1.71834879
5409.351389,152.9283463,1.825901558,1.570556993
5410,133.0472958,1.863111168,1.993132673
5409.420527,189.6989707,0.961812079,1.532403491
5400,999.2698347,0.020346308,0.636782136
5406.706159,1014.056304,0.230595474,0.424490544
5410,164.8970357,1.806505662,1.689782168
5403.162383,304.2887309,1.154004631,1.037901096
5400,1039.336353,0.252561493,0.231585894
5410,1046.187306,0,0.23565954
5406.819803,123.088548,1.899871431,1.891744553
5410,1007.951621,0.211102067,0.667467243
5401.057789,100.6547452,1.761165686,1.79061741
5410,142.3248653,1.799446147,1.758588694
5404.194109,120.1463091,1.760657585,1.904268254
5401.824224,1053.316986,0,0.5007289
5400,1098.044039,0,0.334056311
5408.250473,136.3866555,1.531734623,1.700168305
5409.255145,1034.553299,0.261411758,0.294460799
5400,124.4211651,1.987837017,1.558792123
5405.640783,1079.282111,0,0
5400,1004.779951,0.648210361,0.167161718
5400,139.7302246,1.816263688,1.914818497
5400,150.1847731,1.779243775,1.781300942
5406.350485,393.357063,0.890065587,1.976659576
5400,157.114435,1.425967474,1.574219182
5403.59179,1068.775588,0.035152696,0.256808839
5403.271713,1059.244232,0.913292943,0.538982062
5412.285493,115.9486657,1.848620178,1.859524079
5410,139.1849871,1.7011891,1.823534864
5400,152.7645967,1.752118351,1.824391502
5400,1033.830923,0.059569626,0.815569832
5403.996324,803.5429477,0.422233309,1.297817138
5400,1028.125042,0.174091396,0.597536468
5403.045408,991.5488226,0.26821586,0.011842815
5410,142.7657141,1.887462752,2
5400,1047.846031,0.036767852,0.710832628
5400,1004.660529,0.216836905,0.655420572
5407.279607,1073.758559,0.476509534,1.554326225
5400.056897,146.3707943,1.682252444,2
5400,139.3720757,1.823386183,1.75362868
5408.652504,784.7304505,0.335311217,1.913950638
5400,131.4185265,1.855790301,1.901566395
5400,142.6190941,1.796681491,1.869575132
5400,1007.033619,0,0.511599115
5400,174.0191037,1.536994025,2
5410,1021.230043,0.47611366,0.627574245
5400,136.8153645,1.87359153,1.615183579
5404.460341,138.6918078,1.744605611,1.806906322
5405.267393,1037.566299,0.194974951,0.478821389
5410,1024.053228,0.33536885,0.865564608
5409.027649,643.4153884,0.572151079,1.383354454
5400,989.3353341,0.199426053,0.52677788
5409.421662,779.9336864,0.166492055,1.143003365
5400,1076.872317,0,0.124328427
5401.953446,988.5055271,0.294832753,0.610772283
5407.855757,260.5438071,1.410394435,0.0335026
5410,147.6927844,1.848193062,1.647654947
5400,1061.532839,0.346552589,0
5400,148.1984305,2,1.42273764
5404.669767,151.991106,1.45094302,1.63472565
5400,1021.787,0.092384112,0.533710608
5400,133.4986215,2,1.556220437
5410,1037.47157,0.264768919,0.476136408
5405.938134,113.1801225,2,1.792423606
5400,121.8647826,1.601136135,1.924923402
5400,1076.870213,0.148670723,0
5401.942877,156.2782392,2,1.741348922
5406.654702,131.2645504,2,1.778040195
5400,153.1863668,1.860059406,2
5410,166.80278,1.615502207,1.849333493
5410,139.4398927,1.822423627,1.705195084
5408.922173,164.6031707,2,1.735642601
5400.55996,135.7852967,1.817248151,1.565998833
5400.886178,1013.859836,0.440593449,0.477303997
5409.97906,1028.760372,0.437479117,0.379297949
5409.796712,1005.41545,0.036003443,0.404529914
5400,132.4753453,1.847106181,2
5400,116.3703633,1.383094409,2
5402.157089,219.2695692,1.586754938,0.334672019
5402.006177,148.5793772,1.596445077,1.545079763
5400,158.3828635,2,1.997830923
5400,122.3629282,2,1.913717955
5403.600191,706.9078032,0.702039418,1.069541677
5400,1051.700455,0.101011407,0.304932654
5400,149.9923216,1.794777464,2
5400,1090.449194,0,0.08356096
5403.688628,391.0566835,1.15072566,0.631869201
5408.144248,448.9485377,1.160672057,1.700374983
5401.216815,805.7695077,0.258573499,0.477320165
5410,157.8529475,1.740927852,1.546452643
5410,131.2913715,1.62641849,1.898171426
5401.694481,518.1228997,0.898063983,0.521127723
5400,1056.209334,0.110964389,0
5406.358107,113.1474719,1.885643717,1.632331973
5400,1091.425739,0,0
5400,1027.107998,0.288271855,0.512188696
5409.952689,380.6620229,0.497054414,1.70573107
5410,160.013012,1.963642728,1.638573135
5400,1066.107817,0.181720145,0
5404.09122,709.2219829,1.117343414,1.937571486
5404.434958,130.411081,1.454699768,1.572189146
5404.69024,146.3965866,1.880907145,1.994041551
5410,139.3715852,1.956057248,2
5410,168.4860689,1.698080386,1.438331092
5399.207808,1020.349319,0.189241678,0.624633721
5400.107932,140.3108005,1.556860397,1.825795751
5410,992.763745,0.772463918,0.600075795
5400,158.7041393,1.79223176,2
5400,140.8109801,1.915133147,1.662908264
5410,139.2350208,2,1.428720109
5400,1075.563868,0.251751434,0.475880648
5403.342841,140.3753804,1.56774902,1.831425396
5410,1033.186099,0.366974418,0.322254059
5410,1056.524923,0.056930877,0
5400,1002.450992,0.220876829,0.551480466
5400,126.7651013,1.749117655,1.685765912
5410,1020.106885,0.346027331,0.548637961
5409.517624,455.7179778,0.446735243,1.046698221
5407.978584,1005.20177,0.181308255,0.54255109
5404.024593,865.5405965,1.72006809,1.840779812
5405.925281,151.1614965,1.592594172,1.754441785
5403.028888,1057.681112,0.10491097,0.484508009
5403.400765,195.3262405,2.212849192,2.07230711
5406.052632,1068.959634,0,0.595517682
5400,1023.533148,0.026280315,0.038495943
5408.521267,1010.490845,0.316069924,0.572686927
5400,1031.998351,0.369307448,0.670512415
5400,1051.578137,0.134594765,0.411182443
5410,1026.772296,0.354752621,0.627545898
5402.615355,1032.831953,0.019141904,0.546712645
5405.616633,263.2025754,0.363511805,0.776552573
5400,153.1153308,1.613522556,2
5410,1052.935207,0.291914817,0.683155188
5400,1029.111538,0.339424492,0.72932548
5400,126.3175665,1.89134411,1.82454675
5409.884741,179.1539613,1.803018653,1.887932538
5400,1042.061444,0,0.70154353
5400,1034.828367,0.072885057,0.108558381
5400,1034.380369,0,0.300777347
5400,1056.134028,0.176042319,0.047710512
5408.801546,124.2275146,2,2
5400,121.9883644,1.65454452,1.983781004
5400,1057.047991,0,0
5410,152.5083516,1.823495539,1.732098836
5401.000359,1073.546991,0.01435205,0
5400,131.7693452,1.77805748,1.879773582
5400,164.796342,1.983423371,1.920427989
5408.58721,1050.163095,0.179043199,0.356596995
5405.844207,225.6618145,1.71978295,0.191797407
5401.995107,1042.298773,0.107451154,0.032528328
5400,149.9584579,1.590897409,1.445429439
5403.408993,1012.167204,0.389492613,0.755069516
5400,117.3475186,1.470759387,1.894997011
5400,1017.326314,0.464849408,0.282540613
5410,109.6779329,1.596008632,1.903645203
5410,159.1538391,1.854892847,1.680989303
5405.345872,230.1599185,1.116431872,0.114593937
5400,145.2974387,1.898000152,1.935106857
5402.416944,1026.929061,0.399518503,0.318047673
5401.542622,146.2832514,1.827008867,1.147320414
5400.742623,132.076049,1.713329987,1.861864287
5400,138.8072206,1.990960446,1.644664974
5407.633039,592.493144,0.243520162,0.670681855
5406.915131,164.2267042,1.647727654,1.860407543
5409.89328,1080.565072,0,0
5400,116.5093899,1.622678716,1.461676105
5410,150.1126645,1.473215071,1.854824401
5410,1077.034396,0.149470894,0.348992435
5400,1040.893094,0.378889372,0.066158683
5404.894321,999.6972898,0.033161543,0.49408449
5400,111.9133179,2,1.708141211
5400,1048.037644,0.804159986,0.523252484
5403.163609,696.1189884,1.582855876,0.525206375
5400,128.5316074,1.771730863,1.689560011
5410,123.0544476,1.700221224,1.138472503
5400.776871,164.6547715,1.592547878,1.636108645
5404.847698,132.070829,1.792522547,2
5402.617855,166.3878034,1.663516927,1.866157696
5409.049219,1039.526373,0.040969676,0
5400.794318,1039.330368,0.019756633,0.554109016
5400,134.6076423,1.598442853,1.613535657
5408.10558,1040.92993,0,0
5407.21067,1032.216014,0.502859231,0.318713361
5400,1063.729209,0.229976484,0
5410,160.3032157,1.924003199,2
5400,100,2,1.674885664
5403.133415,138.6485565,1.751491717,1.738850266
5400,989.3684022,0.204100561,0.181173591
5400,1056.707,0,0.20311081
5407.445624,771.819669,0.405315869,1.405195236
5410,1033.679243,0.318649602,0.603598318
5404.455443,1006.427157,0.888613142,0.505982086
5400,1006.139132,0.376336705,0.630902746
5400,131.6094373,1.696083555,1.748196826
5406.006879,100.1567325,1.898733062,1.711847705
5410,1052.24022,0.076459754,0.594390236
5400,140.6862211,2,1.367256686
5401.132585,113.8823835,1.818815247,1.845200207
5400,1020.143804,0.246287137,0.384758224
5404.488087,177.1775812,2.077163083,1.825878449
5400,1080.922883,0,0
5408.30744,1034.725361,0.002641253,0.321321865
5404.922721,967.4346361,0.501209434,0.187180964
5405.115471,171.4348372,1.740864062,1.721399445
5401.170899,125.1370338,1.853179353,2
5410,122.2708821,1.714219646,1.900909422
5400,1079.989417,0.137340592,0
5405.003648,1059.138981,0,0.145696347
5410,1017.555265,0.655421885,0.049645869
5403.871723,133.6792805,1.590395943,1.898642017
5405.707953,1019.378575,0.136757447,0.438744175
5402.250906,139.3727133,2,1.705539044
5400,1026.07477,0.099268253,0
5400,132.6431799,1.471516723,1.531386044
5409.932137,843.1449809,0.212636471,0.885741957
5403.946453,120.2725758,1.433388525,2
5407.679858,1080.064753,0.012785517,0.030030769
5400,118.0282467,1.940967745,1.877628783
5404.308252,149.7528821,1.69799734,2
5400,141.7697178,1.705680021,1.57785922
5406.513365,1036.550996,0,0
5403.515801,559.5369454,0.600697139,0.097292861
5400,996.1114729,0.346810519,0.318238549
5406.377415,154.0819797,1.643537253,1.891648886
5409.191341,535.3017537,0.512279583,1.611285797
5408.320665,1025.278851,0.215189912,0.044503465
5410,165.0360122,1.669357302,1.484186103
5400,125.2299164,1.594103288,1.77186695
5400,1019.291821,0.301361062,0.140323747
5401.473031,1007.900547,1.620295253,1.468518175
5403.948853,155.1922784,1.396143741,1.808884632
5410,165.248859,1.846599323,2
5407.048151,280.0815955,1.166508645,0.878930658
5400,150.2484657,2,1.895592052
5406.483293,1032.639309,0.296700403,0.754823046
5407.995494,1028.138524,0,0.285339913
5400,164.7596806,1.58215677,1.830347634
5402.836676,785.2914581,0.706879301,1.363483642
5400,1009.175758,0.40760385,0.34361359
5410,970.172621,0.529813248,0.659008956
5410,149.7480154,1.585250678,1.877226317
5400.401733,1062.595679,0.072965917,0.09623243
5410,1070.407615,0.269760356,0.046845067
5400,138.3019962,1.741577735,1.782787311
5400,1011.419032,0.525197505,0.615367594
5410,167.6936542,1.41639721,1.96395819
5410,163.1457567,1.538491849,2
5400,1080.322868,0,0.089466266
5402.588309,1019.288728,0.194106757,0.576213264
5400,1046.045994,0.445670554,0.035104057
5401.136871,627.7539189,1.206473487,1.749309405
5409.189664,429.8744812,0.394070864,0.975781298
5400,1022.703538,0.166480964,0.58321546
5400,1050.334863,0.375506248,0.307766851
5407.788249,1056.706149,0.229477567,0.640744088
5405.686678,118.60806,2,1.685991075
5400,119.1114475,1.888479326,1.498413186
5402.413525,132.4399589,1.695339032,1.642894875
5410,148.408453,2,2
5409.176391,207.3122227,0.280468345,1.785432727
5400,138.2854602,1.906749837,1.674144341
5400,152.6417231,1.601412281,1.659887945
5407.956662,1050.918434,0,0.010313178
5402.744543,149.4842438,1.84856463,1.904985964
5400,1041.03635,0,0.170961521
5410,180.3247912,1.840259045,1.508619659
5410,123.1593851,1.913767046,1.683179203
5406.939064,1033.54295,0.340490573,0.465844916
5400,976.4231168,0.41523748,0.55712899
5410,1013.953034,0.392029513,0.370874257
5410,1043.231195,0.190961408,0.232629144
5400,167.0681339,2,1.514944856
5400,1062.384107,0.14426271,0.105808189
5408.749484,741.9124475,1.841324489,0.935157122
5400,163.7860047,1.982254013,1.787945235
5400,1045.506783,0.240088509,0.38957422
5400,162.3228758,1.928155022,1.462913347
5400,133.5242491,1.692150302,1.89930711
5400,1028.854042,0.297732961,0
5400,1019.723479,0.030266061,0.713060615
5410,1086.313611,0.244884252,0
5400,1024.307745,0.288299411,0.373566131
5403.913466,1053.510884,0,0.216346042
5400,1000.852754,0,0.131583147
5400,1052.70918,0.256387374,0.073222849
5400,1055.646817,0,0.00026951
5408.110674,114.481865,0.777261446,0.652733854
5408.041018,1050.182393,0.41716581,0.702800477
5405.420875,1017.82116,0.118687019,0.513766079
5400,1030.607823,0.324773837,0.591370634
5403.565346,967.1068218,1.49877134,0.135844281
5401.424344,1005.643061,0.320058186,0.110917723
5400.823972,128.2802974,1.549875887,1.797157531
5400,173.3815947,1.912603924,1.704164659
5400.565287,799.5439162,1.215395522,1.784882945
5400,1069.629286,0.129410117,0
5401.539439,1061.952415,-0.035361912,-0.092629951
5410,1050.540484,0.018603959,0.031718138
5404.107006,1035.851975,0,0.079763515
5402.113045,108.4451059,2,1.811405659
5400,131.2500372,2,1.954535372
5400,170.4280608,1.804949565,1.805863168
5408.354758,1038.524828,0,0
5400,103.4607199,1.954457227,1.40709789
5400,1041.710169,0.34518277,0.819404839
5400.076269,128.4149168,1.856885369,1.563456076
5405.580213,1022.221509,0.585987962,0.339734207
5407.202483,110.2345873,1.012810836,0.148346243
5402.487257,1004.298171,0.400882927,0.291659877
5410.368377,1067.209086,0.7272852,0.190495734
5400,154.0547309,1.927564498,1.981716966
5404.957669,1001.057373,0.31263676,0.170405855
5399.811115,1043.376385,-0.101330686,-0.008390141
5400,137.7019413,2,1.792214257
5406.061941,163.8683134,1.820597251,1.956217028
5400,100,2,1.439523788
5410,1001.673836,0.370405783,0.456240043
5400,123.0991575,1.850453339,2
5409.212758,1064.280324,0.085327942,0
5408.965239,173.0726564,1.942738903,1.93979941
5410,134.1021924,1.608921037,1.714516806
5407.389106,142.1030453,1.875668334,1.690296881
5410.417272,147.2004156,1.88471703,2.050195592
5410,985.9673349,0.225893752,0.560028777
5400,1083.361312,0.103977889,0
5400,1052.780839,0.257505427,0.434803262
5406.950144,912.851488,1.146818768,1.408818471
5403.829603,1060.93513,0.208295725,0
5400,168.9571163,1.725561736,1.853264064
5410,1030.255599,0,0
5400.822691,1017.560712,0.35158559,0.840559075
5406.753316,534.1256469,1.421245124,0.348621938
5410,155.3612009,1.687009786,1.68588226
5400,165.6021902,2,1.49176824
5403.151353,122.375912,1.921429122,1.908482691
5410,127.3464641,1.924635053,1.743615661
5400,180.6989366,1.127273018,1.578242951
5401.612077,1051.572681,0,0
5400,1033.017243,0.121191194,0
5400,1092.099994,0.14058875,0.331252666
5400,155.3982308,1.766449768,1.708458713
5400,160.0290558,1.852578951,1.657353172
5400,141.6132891,1.847354645,1.522701949
5404.432842,952.3124536,0.088334176,0.060983797
5400,154.7122006,1.787220691,1.828388143
5399.866924,180.6059345,1.912153338,2.013162801
5400,134.4407717,2,1.454832337
5401.673241,594.1394756,1.061148084,1.972253101
5410,1017.206023,0.394125712,0.480962713
5400,1027.508645,0,0
5400,137.6191225,1.571010364,1.592904784
5400,152.1705657,1.28290096,2
5400,113.0144559,1.488431666,1.92740902
5400,1087.49862,0.13623111,0
5410,157.5981164,1.837543363,1.843727388
5407.220131,184.0406771,1.99680956,1.568754389
5410,119.7893742,1.61606167,1.788425252
5407.61053,1023.742677,0.44053877,0.478463434
5404.380008,454.4931466,1.508747156,0.233031826
5404.731042,172.5254189,1.776632255,1.816980601
5410,167.6696528,1.849670937,1.878112447
5410,1008.706231,0.492929817,0.352631689
5400,1053.783941,0,0
5400,1036.684403,0,0
5400,153.9884817,1.9456608,1.753664451
5404.564108,1036.977428,0.395075043,0.538014251
5400,139.9232272,1.746170655,1.628752628
5400,1016.751242,0,0.85990158
5400,102.5291253,1.988411901,1.90008384
5400,117.7185882,1.581532919,1.938633318
5400,1014.76196,0.315215449,0.268453749
5410,181.7769571,2,2
5410,136.3855963,1.829961122,1.601773584
5410,969.7981596,0,0.533217027
5408.672797,115.2828695,1.910319139,1.979242205
5408.059161,116.6797222,1.812158669,2
5408.803894,162.6445395,1.87841645,1.633659717
5400,1034.571396,0.259197373,0.590652934
5399.043006,1044.083154,0.420200655,-0.074677153
5400.484787,781.3342363,1.595767933,0.744857502
5402.543866,132.6508553,1.523538032,1.854067716
5400,103.3865479,1.491734876,1.993651825
5410,998.3703336,0.134714501,0.959653545
5400,158.2018829,1.703021759,1.52001617
5400,1085.569333,0.109625871,0
5399.575226,128.6633324,1.812094662,1.556362349
5400,181.3454199,1.895581102,2
5410,125.7336219,1.739511542,1.899726223
5400,103.4627184,1.611408898,1.930491832
5407.897977,138.6131498,1.347685796,1.997028966
5400,165.1236384,2,2
5400,161.1904322,1.621150401,2
5400,120.7121078,1.952524249,1.733441098
5400,1039.957618,0.390792322,0.079130499
5403.588689,1019.38495,0.1399964,0.429331299
5407.292255,842.4043863,0.647316616,1.540963569
5407.359131,984.0578432,0.435063666,0.334815923
5400,125.3939132,1.960345569,1.699981585
5403.190895,1016.764392,0.536374252,0.68404057
5400,1004.169124,0.515553374,0.434877336
5401.412153,479.5324833,0.873369483,1.29984702
5410,149.5887623,1.729209318,1.538618313
5408.978474,848.3189289,0.534637162,1.586607824
5404.023043,867.6911426,1.673795412,1.293236701
5400.879092,1015.490458,0.131927063,0.572416893
5401.490635,119.4731392,1.754908329,1.746499233
5404.853553,321.5649171,1.858964503,1.223570834
5400,1017.586743,0.469585716,0.767607425
5400,1039.76544,0.169833842,0.82989733
5400,114.565833,1.835109803,2
5400,1040.953525,0,0
5400,140.711167,1.702983518,1.785048368
5404.864393,138.5136389,2,1.649032476
5403.226119,146.3055262,1.797355818,1.524770817
5402.096004,1010.260787,0.485845222,0.81342939
5400.590085,129.2422469,1.865682067,1.594884717
5400,111.85193,1.982222953,1.584935339
5408.542608,143.1248309,1.6070585,1.787273512
5400.260094,715.4896289,0.262805821,1.208340617
5400,1013.880325,0.182753816,0.569402396
5404.641978,692.4405869,0.814314099,1.595708723
5404.25193,1046.266038,0.050349773,0
5410,1001.87238,0.230219246,0.493574624
5400,150.4377226,1.711675077,1.716354702
5403.09111,123.4273434,1.832488963,1.786023077
5398.958507,977.922032,0.727655777,0.505645147
5400,1040.700514,0.053971508,0.520576665
5400,996.9803979,0,0.472446403
5408.126389,140.889509,1.61376218,1.986227212
5410,117.7102258,1.601575136,1.918181655
5410,174.0907984,1.779137778,1.699320204
5400.103362,1006.607637,0.758528311,0.47054815
5400,1007.857601,0.238614643,0.427436371
5404.744448,428.0016953,1.165640395,1.100408203
5410,133.7328892,2,1.774655194
5403.618312,385.9102839,0.793520436,0.978067919
5400,167.2257925,1.76509028,2
5405.104781,1018.261944,1.222185753,0.104008079
5404.589005,160.0432625,1.948264872,1.937070835
5400,1028.68747,0.307921512,0.629818877
5403.832441,1061.591768,0,0.092385732
5410,117.5247633,2,1.734322928
5401.601794,100,1.733449765,1.815022547
5405.413222,1036.181182,0.38270906,0.145279885
5404.989437,1081.681196,0.027462075,0
5400,128.9922802,1.755618398,1.880139746
5400,1040.827197,0.368483421,0.41325445
5400,1072.789462,0,0
5400,139.0449597,1.744514046,1.737707128
5400,1027.840301,0.420277904,0.188998019
5400,1058.071456,0.516446284,0.40655974
5400,1066.751479,0.485223538,0.403481838
5400,143.4505592,1.70414269,1.657582754
5405.167045,1021.604507,0,0.146119446
5400,142.2535704,2,1.523732612
5410,986.1214403,0,0.748530112
5400.096041,144.6981634,1.820494305,1.902563944
5406.405973,1057.967885,0.143743379,0
5400.390929,966.8459402,-0.019921622,0.782605743
5400,125.1952285,1.994456906,2
5402.864644,156.1477815,2,1.969086245
5400,1013.989301,0.504612063,0.445533468
5410,1025.439582,0.348550676,0.257990026
5400,1009.475099,0.154378813,0.166868536
5400,1016.860297,0.382436994,0.470342467
5400,144.0893439,1.986476132,2
5410,1037.023602,0.158035123,0.459174916
5404.472804,303.304936,1.859532807,1.863866988
5400,100,1.879440354,2
5400.155242,119.0941557,1.383208311,1.584877609
5401.674972,128.5461205,1.625845902,1.914102339
5400,1043.184789,0.210964311,0.539422813
5402.708552,154.3332564,1.69925048,1.800893197
5400,119.9904002,1.505437894,1.574482594
5402.928055,111.4081888,2,1.548354521
5400,1041.844622,0.656594617,0.31427335
5406.136095,1051.98823,0.317585662,0.757967379
5407.523354,169.9159412,2,1.494003919
5401.99006,1064.191917,0,0.148013332
5400,1096.661449,0.47452087,0
5403.82728,1025.174414,0.026519295,0.57668141
5408.76479,1039.94327,0.529275723,0.582483582
5400,100,1.490343042,1.664791165
5406.614431,565.4457156,0.951157429,1.369553643
5405.718746,1007.0959,0,0.491571857
5400,140.0053178,2,1.796868311
5400,139.714432,1.796815544,1.906395571
5409.070296,192.7519814,1.544186291,1.436635435
5410,1025.021451,0.445417958,0.658355181
5404.129627,581.0381771,0.677673921,0.067986995
5400,124.3381094,2,2
5402.443127,156.2804674,2,2
5401.257772,164.5909784,1.907890747,1.473282597
5407.171594,126.2467535,2,1.539492919
5404.269782,894.0066021,0.327491018,0.656142884
5400,1042.690013,0.438713171,0.684822422
5400,1009.658343,0.289620937,0.087326988
5410,135.9006315,1.662137168,1.813022798
5400,1031.039739,0.140535672,0.141640096
5403.582899,144.5693512,2,1.881262565
5406.427756,982.0059087,1.59403314,0.876790083
5400,117.2082523,2,1.686086127
5402.312925,143.4418602,1.977145216,1.728883094
5400,125.7043018,1.562261416,1.706290494
5409.879285,1080.490373,0.098977829,0
5400,159.5134814,1.321273293,1.850481941
5400,158.1123911,1.528053687,1.762067956
5402.649801,139.448883,2,1.994909852
5410,1073.334233,0.019402766,0
5402.954122,996.7123342,0.060568745,0.367336939
5404.221181,1018.319104,0.22741658,0.726075541
5405.006793,1010.17663,0.009165417,0.445029461
5410,155.9646701,1.403155367,1.789611913
5405.832862,1036.00104,0.296476539,0.494744234
5400,128.7894464,1.557973557,1.779589834
5409.321704,574.7422103,0.990857488,1.977887106
5405.426599,139.9733458,1.843887531,1.806783453
5405.487694,1038.907198,0.190521969,0
5400,1064.506171,0.034578195,0
5408.879954,440.3010671,0.271712986,0.422311097
5407.354486,146.7639175,1.839361647,1.667986401
5409.196169,146.4574243,1.847579905,2
5400,154.2461901,1.974106048,1.871088882
5400,162.1216634,1.652808523,2
5400,125.403344,1.712114183,1.531117138
5409.685034,100,2,1.644294055
5400,140.6570208,1.772232588,1.566458356
5401.216801,984.5120368,0.409070222,0.568910497
5409.404069,1065.665951,0.011733029,0
5406.900153,117.655375,2,2
5400,1043.589753,0.650792547,0.487056501
5400,145.4717624,1.464056747,1.854128359
5410,132.0989673,1.993019166,2
5400.195209,1078.735514,0,0
5400.040325,983.0453224,0,0.439349173
5405.46542,217.4661693,0.472014877,0.469096367
5400,1079.714397,0,0
5400,1064.820809,0,0
5400,147.8156677,1.687221238,2
5405.422101,450.7741538,0.622226181,0.926142441
5410,1035.93402,0.358622495,0.781414672
5410,126.2425654,1.877704114,1.796875273
5405.994532,1019.543351,0.546102537,0.35306847
5409.226038,1027.594765,0.211667191,0.571751712
5410,1069.62675,0.391910744,0.91553929
5410,1015.645317,0.195411757,0.711818599
5407.643953,1011.914131,0.419358951,0.458160092
5409.277305,262.1400925,1.107729526,0.517545618
5400,1043.226461,0,0.063675913
5400,1032.896122,0.256439095,0.414143818
5406.144535,407.1322906,1.579071841,0.956358057
5406.179327,1061.138252,0,0.369100701
5410,1028.598759,0,0
5405.070384,1042.707119,0,0.026763289
5401.528984,1029.334517,0.096039769,0.248999659
5400.152204,176.0633826,1.835848291,1.841433399
5400,1040.886466,0,0.256807096
5400,105.667224,1.73134327,1.705145348
5401.851497,144.392058,1.602327431,1.766539143
5400,1070.464755,0.07735878,0.512095933
5401.233841,151.2416052,1.551017031,2
5400,1079.112595,0,0
