Radio Frequency,Pulse Width,Azimuth,Amplitude,Angle Of Elevation,Ground_Truth
5404.270946,528.2127711,1.145213185,24.6729843,1.318542685,Noise
5400,164.4048236,1.730446522,7,2,Emitter_1
5410,103.5688752,1.818244858,12.10105727,1.761902631,Emitter_1
5400,1026.592148,0.527271933,31.58715492,0.313611173,Emitter_2
5410,1070.326636,0.436029762,38.96975235,0,Emitter_3
5400.025741,802.8723991,1.722042379,44.22209981,0.128296837,Noise
5406.875868,1011.644005,0.102348108,26.0913575,0.59937425,Emitter_2
5399.280184,1021.763613,0.222035144,31.98060776,0.437921601,Emitter_2
5402.722952,119.2241495,0.575337276,46.61229224,1.566313461,Noise
5400,111.1025853,1.658473462,9.370436726,1.698992455,Emitter_1
5401.938647,137.1834872,1.783212444,20.88797351,2,Emitter_1
5410,131.4782224,1.950193173,8.762239743,1.576762104,Emitter_1
5400,143.1987193,1.816569907,13.36748714,1.734708127,Emitter_1
5400,122.1245934,1.928663792,7,1.971189133,Emitter_1
5400,1086.346474,0.140910355,38.83015916,0,Emitter_3
5406.675483,157.5594445,1.70912251,10.74123985,1.952789891,Emitter_1
5400,1025.464292,0.486102958,23.74706201,0.467787952,Emitter_2
5400,116.8481397,1.808075875,15.53183677,1.718080694,Emitter_1
5402.286427,159.388307,1.615876849,11.14059459,1.712038028,Emitter_1
5400,1079.887134,0,42.15302631,0.089613736,Emitter_3
5400.821259,132.2108855,2,21.73222391,1.812338017,Emitter_1
5410,126.9928203,1.798080519,11.37062585,1.931376806,Emitter_1
5400,131.8461279,1.780452594,10.93183569,1.819787666,Emitter_1
5410,1003.332379,0.365303193,37.10671502,0.695970272,Emitter_2
5400,1085.280993,0,44.47893764,0,Emitter_3
5402.26261,134.875696,1.538936226,17.23682625,2,Emitter_1
5403.057094,1041.670272,0.04654429,35.94739215,0.586195679,Emitter_2
5400,1076.685019,0.022245384,46.26639457,0.10970748,Emitter_3
5400,148.8815396,1.861912456,7,1.797415722,Emitter_1
5407.497551,1030.282109,0.246196653,35.45381077,0.742198523,Emitter_2
5400,1036.327717,0.551832987,25.56683116,0.940583432,Emitter_2
5400,133.0512374,1.75861872,11.32350484,2,Emitter_1
5408.354551,997.5153207,0.441389808,29.6433715,0.426453354,Emitter_2
5410,1038.757158,0,32.27923553,0.116407926,Emitter_3
5400,140.8384595,1.7721951,7,1.792520431,Emitter_1
5407.477976,1003.652631,0.130034347,29.09915542,0.785806403,Emitter_2
5400,1086.648676,0,50.17697754,0.48180921,Emitter_3
5410,1051.357683,0.113096322,45.34111774,0.156846429,Emitter_3
5400,154.4653154,1.999686257,8.927722284,1.679827932,Emitter_1
5401.028725,881.3491157,1.928917359,13.19933182,1.613522133,Noise
5400,123.1093201,1.935001561,11.69036495,2,Emitter_1
5409.55749,125.9854331,1.78901889,15.16036061,2,Emitter_1
5408.212268,157.8816394,1.678044038,20.06460006,2,Emitter_1
5407.185384,153.6321749,1.85591859,7,1.978931209,Emitter_1
5405.744669,286.1498191,1.525198416,35.82489314,0.135078013,Noise
5400,1052.630041,0,51,0.227355561,Emitter_3
5400,100,1.763681854,16.64786522,1.942374219,Emitter_1
5400,115.7745347,1.531143353,7,1.919172972,Emitter_1
5404.561021,266.4043132,0.258133143,48.56631899,0.548026055,Noise
5407.149078,389.8604853,0.805545645,29.65717644,0.802249813,Noise
5410,175.6444442,2,17.28885897,1.701256383,Emitter_1
5408.63499,130.2544885,1.446100154,7.423212425,1.889099815,Emitter_1
5400.477613,1063.643048,0,44.67245567,0,Emitter_3
5405.270833,1033.454642,0.157107234,34.96899219,0.609371641,Emitter_2
5400,134.2252274,1.95179997,7.744441444,1.61044101,Emitter_1
5408.877561,142.407681,1.826978258,7.856182759,1.66813411,Emitter_1
5408.356075,199.8695784,0.002457648,23.15552216,1.934873227,Noise
5406.438596,116.9796171,1.68649409,15.46714598,1.603394815,Emitter_1
5408.673174,121.8139506,1.686389219,8.834229087,1.552698551,Emitter_1
5405.349884,164.1357611,2,7,1.976900704,Emitter_1
5405.602005,135.4586382,2,8.344504502,1.854474936,Emitter_1
5404.606241,760.0465778,0.221121127,15.72450288,1.57499486,Noise
5400,127.7238365,1.896001309,13.06500518,1.561894213,Emitter_1
5410,1060.114022,0.15407293,37.71502358,0,Emitter_3
5401.481175,495.4019482,1.174497685,34.7812311,0.500117382,Noise
5411.536533,1011.667734,0.368733861,34.35393201,0.426463353,Emitter_2
5401.864146,1100,0.004323736,37.16859921,0,Emitter_3
5405.219384,514.3121895,1.85962208,28.76218006,1.452957177,Noise
5409.532562,1042.107175,0,41.13840014,0,Emitter_3
5400,1008.784271,0.046618928,39.89442394,0.463102141,Emitter_2
5410,144.8662453,2,9.669011878,2,Emitter_1
5400.687373,131.5724371,1.397404484,12.75061773,1.900573127,Emitter_1
5410,1100,0,47.75442049,0.118709511,Emitter_3
5404.893124,119.1140634,1.673623794,16.39162036,1.557830962,Emitter_1
5400,150.4735275,1.760652253,9.87309328,2,Emitter_1
5408.54527,522.0811782,0.07051313,7.908644301,1.972893489,Noise
5410,1024.753559,0.159173861,32.24206879,0.475757236,Emitter_2
5399.196489,1057.850519,0.168159149,50.7321134,0.232416024,Emitter_3
5400.3853,1008.706709,0.625983563,35.50897305,0.149526768,Emitter_2
5400,1009.483777,0.49768174,32.37964959,0.712017929,Emitter_2
5400,1066.194311,0,41.81171182,0.169019749,Emitter_3
5399.157385,128.5590809,1.644362218,10.7756148,1.970970914,Emitter_1
5400,1066.458082,0.260430993,24.27304451,0.724695262,Emitter_2
5400,1017.680711,0.459600484,34.43559867,0.432975526,Emitter_2
5408.027469,138.5034793,1.594525581,10.84651277,1.91561755,Emitter_1
5402.977105,114.4940177,1.827079741,10.47748342,1.380340688,Emitter_1
5400,156.9605571,1.757039627,11.97282155,1.62939793,Emitter_1
5410,100.3048874,1.999604209,7,1.944356209,Emitter_1
5400,166.9607357,2,13.16858241,1.63377636,Emitter_1
5400.11832,1085.175994,-0.13111886,45.33140394,0.335473435,Emitter_3
5405.167463,134.3288716,1.845761999,7.61005439,2,Emitter_1
5405.401508,1007.63312,0.080702635,25.95536442,0.42713,Emitter_2
5406.468247,146.0647143,1.792987,13.35247951,2,Emitter_1
5400,126.0892122,1.702885183,8.938736233,1.912509915,Emitter_1
5401.150608,1018.111623,0.001356024,25.27399288,0.324673554,Emitter_2
5410,168.0330277,1.699024576,16.43369435,1.928421308,Emitter_1
5402.278348,920.0860729,0.903966207,31.40923843,1.526796688,Noise
5410,1042.589241,0.474202548,20.1258834,0.474652427,Emitter_2
5400,970.0117035,0.514193606,28.26285026,0.635670379,Emitter_2
5400,1030.428549,0.292073667,32.26107848,1.104617478,Emitter_2
5400,1077.534639,0.225108502,37.85119037,0.067837365,Emitter_3
5409.081428,138.4625597,1.688753118,12.78743563,2,Emitter_1
5400,145.2876592,1.687182831,7.70888523,1.941459643,Emitter_1
5406.112948,154.9541912,2,9.906816763,1.781433258,Emitter_1
5400,150.8097964,1.711887961,8.877045589,1.769092502,Emitter_1
5401.928766,563.2528282,1.434252629,40.58967013,1.829217545,Noise
5400,111.1519416,1.723476561,12.24973647,1.650586017,Emitter_1
5400.535193,888.3315929,0.623108526,49.98970573,0.879707562,Noise
5400,981.0463082,0.401212482,33.25432282,0.526801233,Emitter_2
5400,1002.252031,0.381670182,22.48657629,0.582198275,Emitter_2
5400,996.7838007,0.277615456,33.57160365,0,Emitter_2
5400,163.901097,1.796615281,7,1.710776845,Emitter_1
5410,134.8191413,2,11.46131066,1.349699911,Emitter_1
5400,176.8275643,2,13.1901172,1.660202332,Emitter_1
5400.527582,1061.33527,-0.044396792,45.60891095,0.04878326,Emitter_3
5400,1085.04388,0,47.45898744,0.339735543,Emitter_3
5402.261703,1071.984882,0.092349467,41.9508079,0.088168656,Emitter_3
5405.559525,127.8515011,1.560549365,18.10320327,1.720614006,Emitter_1
5407.89485,125.5676203,1.387651918,22.31409638,1.911676661,Emitter_1
5400,163.1282309,2,13.91158816,1.653519315,Emitter_1
5402.107094,1075.110909,0,47.69711107,0.041483368,Emitter_3
5402.487481,337.4245595,0.077890428,45.94990975,0.693320702,Noise
5400,990.4286157,0,29.93180208,0.742384469,Emitter_2
5401.460925,159.6682996,1.97571682,19.25789828,1.371765707,Emitter_1
5410,1030.582452,0.07910048,21.50453469,0.113436286,Emitter_2
5400.76672,1041.451863,0.110373744,33.8091802,0.109849746,Emitter_2
5400,138.0249476,1.883574137,12.47935479,2,Emitter_1
5400,155.0368116,1.819422124,21.04443691,2,Emitter_1
5405.929068,155.707896,2,12.19453009,2,Emitter_1
5410,1023.951554,0.072089011,40.98532103,0.384036013,Emitter_3
5400,1017.337621,0.211651438,27.1688537,0.266007568,Emitter_2
5400,1039.143754,0,39.43930044,0.319354647,Emitter_3
5400,1035.965043,0.251292351,40.83224183,0.048793941,Emitter_3
5401.161619,1087.086443,0,42.93016948,0.1733731,Emitter_3
5400,120.2215749,1.565127723,9.34754796,1.371202468,Emitter_1
5400,1010.282536,0.500041773,33.05641642,0.532982489,Emitter_2
5404.906442,148.5005559,1.787324915,7,2,Emitter_1
5410,1059.846221,0.100568297,45.91290211,0.06123159,Emitter_3
5401.985542,178.3088432,1.504045734,17.72885846,2,Emitter_1
5400,968.3300484,0.451811537,22.43617386,1.10532978,Emitter_2
5400,1046.822465,0.310101585,21.78182109,0.573330279,Emitter_2
5403.884289,1019.696646,0.302285008,40.75184025,0.696587173,Emitter_2
5406.380946,662.9319506,1.911803469,9.416630957,0.245261103,Noise
5410,1018.973772,0.170175149,36.72860028,0.751542674,Emitter_2
5410,181.0006852,1.451291426,7.176530891,1.686687018,Emitter_1
5404.662334,1013.616646,0.280913381,38.51013043,0.467726901,Emitter_2
5400,1045.635724,0.102993491,50.89625082,0.038395657,Emitter_3
5400,163.7882411,2,12.64407516,1.641611677,Emitter_1
5400,1038.364603,0.519466979,35.35990601,0.898588446,Emitter_2
5400,1030.152732,0.388496222,29.53317693,0.755676478,Emitter_2
5400,1031.732547,0,49.78279726,0.177778291,Emitter_3
5400,1074.475688,0,48.76221531,0.069996824,Emitter_3
5400,1067.451932,0,41.85555936,0.078135265,Emitter_3
5400,166.6784415,1.874739401,16.41397194,1.51729837,Emitter_1
5402.10026,1031.83908,0.396210722,25.97692247,0.273014946,Emitter_2
5400,110.7802223,1.550526537,18.62021815,1.885061821,Emitter_1
5400,1090.015127,0.432498028,43.77857322,0,Emitter_3
5402.969746,140.1945258,2,7,2,Emitter_1
5403.275752,717.2414605,1.909940135,42.10199981,1.310461364,Noise
5410,100,1.91472224,12.43007215,1.995929018,Emitter_1
5400,1021.344635,0.522415062,31.51511156,0.500135689,Emitter_2
5410,156.8102863,1.654339814,19.66113702,1.670226756,Emitter_1
5402.017132,1074.060761,0,47.17331473,0.281391511,Emitter_3
5400,1021.25931,0.205254562,34.44746452,0.627521671,Emitter_2
5406.718226,988.4860389,0.384950922,12.46884842,0.847180827,Noise
5400,135.6980793,1.890370045,19.79690712,1.75476499,Emitter_1
5401.318698,146.0147057,1.888989582,7.254652193,2,Emitter_1
5401.642765,1061.633215,1.96411337,17.488023,0.607352411,Noise
5400,1045.116507,0.409734473,31.78427343,0.903057447,Emitter_2
5404.68294,1024.964981,0.493351455,39.95797158,0.59409384,Emitter_2
5400,128.3163702,1.91433246,12.18136457,2,Emitter_1
5410,1065.285897,0.133607044,35.24488379,0.073326004,Emitter_3
5400,1008.508633,0.305645313,33.82287584,0.591818917,Emitter_2
5400,1078.609883,0,41.37605305,0.370813624,Emitter_3
5400,1027.47698,0.177341928,36.51864115,0.681186955,Emitter_2
5403.763642,566.9593553,1.232317865,8.267651437,0.049572562,Noise
5400,1071.672198,0.240630021,26.34045185,0.602127928,Emitter_2
5400.893705,130.3839424,1.685987125,8.735984906,1.586401869,Emitter_1
5399.6284,133.9785665,1.841283369,9.661123136,1.951108527,Emitter_1
5400,140.4289992,1.689726878,15.2866442,1.795026716,Emitter_1
5409.732014,133.9692672,1.795623266,7.375950845,1.796808952,Emitter_1
5400,110.9709177,1.70703226,10.3702745,1.840305024,Emitter_1
5400,148.7017373,1.960077386,16.82086992,1.632289444,Emitter_1
5400,143.1655531,2,17.67927786,1.924979078,Emitter_1
5410,1002.774399,0.240869351,27.42546721,0.747776675,Emitter_2
5402.85607,656.8767257,0.474012131,42.67412573,1.310404022,Noise
5403.72575,824.9019564,1.74553193,34.42232988,0.288115004,Noise
5410,1019.971207,0.092910227,27.09208488,0.839738783,Emitter_2
5400,132.7538214,1.834507092,8.017935717,1.721909479,Emitter_1
5400,1055.61799,0,41.84194413,0,Emitter_3
5400.044986,1006.371476,0.285139149,29.64340163,0.459888392,Emitter_2
5410,1100,0.008660823,41.65682923,0,Emitter_3
5400,1089.973957,0.084094776,39.89642535,0,Emitter_3
5405.38612,1063.638553,0,51,0.123231556,Emitter_3
5406.659635,539.9216264,0.661936848,11.76329852,1.546226041,Noise
5400,102.2690877,1.746176458,16.17864114,2,Emitter_1
5407.035517,153.4582331,1.857555511,11.01153189,1.766083149,Emitter_1
5400,1022.784893,0.348383332,44.0679403,0.156851338,Emitter_3
5404.33539,1031.443542,0.308346069,29.13477144,0.358403019,Emitter_2
5400,100,1.694185517,10.1942616,1.767161426,Emitter_1
5400,113.3710513,1.92097419,17.58702512,1.813863301,Emitter_1
5407.793809,154.2514133,1.838767967,7,1.461698268,Emitter_1
5410,1020.157425,0,47.58090945,0.045319066,Emitter_3
5400,997.0041673,0.240819725,25.57419807,0.066995723,Emitter_2
5400.738649,1059.106865,0.392384036,28.97077432,0.767255191,Emitter_2
5400,132.8917795,1.875318174,8.468183568,1.688254543,Emitter_1
5402.618004,1002.839215,0.088573223,30.76446725,0.629020227,Emitter_2
5400,108.7555345,1.609693588,11.59544564,1.958503882,Emitter_1
5408.737236,1079.563734,0.150389823,45.93333052,0.174270761,Emitter_3
5403.041186,1038.961756,0.238656009,51,0,Emitter_3
5400,157.9190488,1.580631917,17.75239937,2,Emitter_1
5401.000676,1042.936807,0.414355076,26.50702855,0.443769097,Emitter_2
5410,1059.998395,0,21.35830528,0.007578267,Emitter_2
5407.1067,351.1665584,1.143610997,39.48295089,0.21820283,Noise
5410,151.9399987,1.385908036,10.74793733,1.844591901,Emitter_1
5400,140.4187243,1.50238682,12.66429374,1.69284055,Emitter_1
5410,1032.026901,0.432359289,22.53283346,0.372406127,Emitter_2
5410,165.1123324,1.789634209,9.895883677,1.690626058,Emitter_1
5410,1035.649979,0.36223674,35.35057427,0.514505606,Emitter_2
5410,999.5951009,0.170723095,34.624843,0.635810321,Emitter_2
5410,130.9880527,1.739853994,13.05165443,1.847717347,Emitter_1
5400.247959,135.0270853,1.94640394,11.15826222,1.816770369,Emitter_1
5410,161.7681987,1.536154596,7,1.907801818,Emitter_1
5401.610316,1043.9664,0.794691557,27.29317619,0.242367725,Emitter_2
5400,1028.038846,0,32.77407494,0.713444656,Emitter_2
5406.809712,1014.383489,0.10996875,36.5004531,0.626420227,Emitter_2
5401.51794,159.6012915,2,11.62603564,1.819539087,Emitter_1
5410,987.3615205,0,32.40892089,0.337966737,Emitter_2
5400,136.465634,1.897566926,17.87953255,2,Emitter_1
5410,126.5470505,2,14.9857583,1.993998619,Emitter_1
5401.799171,375.0974187,0.875452564,10.4279564,0.650291989,Noise
5400,144.7522006,1.744571519,7,1.814417909,Emitter_1
5400.739585,1032.054791,0.310284548,25.58906397,0.028279169,Emitter_2
5409.981749,1089.603385,0.011180015,44.61651116,0.267031912,Emitter_3
5400.528316,138.2520687,1.75720104,18.61121099,1.8560215,Emitter_1
5400,158.1765484,1.779556241,13.62303266,1.762693412,Emitter_1
5400,1100,0,45.52764829,0,Emitter_3
5403.585481,866.4830342,1.539995926,14.16122254,1.096626517,Noise
5410,141.2145871,1.658777071,16.14662285,1.375659968,Emitter_1
5400,139.8927555,1.400317087,9.553058768,2,Emitter_1
5400,105.104739,1.825767837,11.1092623,1.94699297,Emitter_1
5400,984.5838404,0,31.80171755,0.574227345,Emitter_2
5400,1015.780603,0.301815447,32.12882771,0.560082791,Emitter_2
5407.942981,114.6162922,1.969809128,8.082627384,1.904600267,Emitter_1
5400,1002.388095,0.320426844,35.91579169,0.558272093,Emitter_2
5400,1041.644792,0.045938519,42.22392722,0,Emitter_3
5400,1039.957047,0.523786464,26.11895579,0.550601801,Emitter_2
5400,142.8026554,1.594611041,12.21412175,1.625590155,Emitter_1
5400,135.842641,1.75294912,9.452176661,1.60609728,Emitter_1
5403.650417,996.7836912,0.017510464,32.13188216,0.768537984,Emitter_2
5400,137.2649405,2,7.126735197,2,Emitter_1
5400,110.007778,1.578759886,10.57860928,1.622253436,Emitter_1
5401.871181,699.5113663,1.609941697,13.6743503,0.018190801,Noise
5405.718537,1007.246999,0.422879917,35.98541502,0.481273958,Emitter_2
5406.935411,166.7814825,1.700941493,7,1.429381068,Emitter_1
5409.892194,136.5722836,1.80455886,8.981652979,1.517996373,Emitter_1
5400,135.1069072,1.687839832,14.67943154,1.54389203,Emitter_1
5400,150.6122246,1.723322812,11.37153081,2,Emitter_1
5406.575898,1030.177376,0.213139875,13.75152742,0.732914779,Noise
5400,1061.549577,0,51,0.220260611,Emitter_3
5400,133.4215017,1.658779942,10.6525974,1.994588549,Emitter_1
5403.725818,663.8287544,0.024828166,40.15394003,1.286398427,Noise
5409.941972,159.7572265,1.812391716,9.687356917,1.669985187,Emitter_1
5400.575725,1024.866872,0.353051076,32.7561678,0.619500881,Emitter_2
5401.629867,1058.049827,0.263561312,42.55677489,0.107957592,Emitter_3
5400,128.1338148,1.48028011,12.11386293,2,Emitter_1
5410,119.2370975,1.713227544,17.01552888,2,Emitter_1
5400,1052.900255,0.276738948,25.81099116,0.74651362,Emitter_2
5400,149.5131696,1.672480731,13.13469185,2,Emitter_1
5400,162.3562325,1.798092755,7.183583596,1.770201106,Emitter_1
5400,1032.420185,0.374971497,24.59008024,0.197189426,Emitter_2
5409.568187,159.5044212,2,12.26055822,1.730969617,Emitter_1
5404.919408,312.8797211,0.256832736,18.13035802,0.123280918,Noise
5409.503588,126.8753408,1.793931512,11.75072347,1.877413382,Emitter_1
5409.509285,716.0994941,0.875021337,32.276221,1.41497166,Noise
5405.190924,137.226314,1.724517621,7.191489341,1.59600615,Emitter_1
5410,1026.384864,0.357568215,29.78093031,0.647370931,Emitter_2
5404.932149,257.6630363,0.179758273,10.19067041,0.449028177,Noise
5400,126.9931773,1.163688468,18.48044532,1.601733133,Emitter_1
5400,1005.48992,0.266336066,26.7408715,0.559115237,Emitter_2
5403.641951,132.8867162,1.569154773,7,2,Emitter_1
5401.729935,467.4883812,1.11815712,12.0370205,0.888909576,Noise
5404.484046,145.7884607,1.791748474,13.9083504,1.517894679,Emitter_1
5404.150575,1060.074942,0.107364654,48.99509438,0.673688942,Emitter_3
5403.07353,524.2829543,1.389629941,42.816698,0.924190883,Noise
5409.890482,140.6620573,1.894057898,10.71682623,2,Emitter_1
5400.426796,987.2342933,0.681314428,29.98947739,0.494072908,Emitter_2
5410,121.412873,1.817158005,7,1.856619996,Emitter_1
5400,988.9974518,0.265373928,35.13842417,0.660948502,Emitter_2
5405.065195,1049.355499,0.406010498,27.93950269,0.315986937,Emitter_2
5401.221176,1034.116677,0.605036527,33.39375154,0.338736232,Emitter_2
5400,160.8740243,1.615928975,11.53320514,2,Emitter_1
5400,1040.715548,0.355834247,32.27962965,0.379747636,Emitter_2
5410,1017.732692,0.409471195,30.60426363,0.821024318,Emitter_2
5410,1047.13805,0.155910063,26.50587841,0.311696284,Emitter_2
5400,164.6209091,1.916641934,15.13677641,1.923570237,Emitter_1
5410,162.2486239,1.757163912,11.12959578,2,Emitter_1
5407.53062,1095.817514,0,48.81995361,0.051962757,Emitter_3
5404.431233,144.404891,1.647378801,8.784140258,1.853209206,Emitter_1
5406.273924,1029.468586,0.50661383,32.08788583,0.599720752,Emitter_2
5400,161.4494081,1.832933038,15.71127402,2,Emitter_1
5400,1010.76623,0.408695868,33.33304179,0.638662507,Emitter_2
5400,1070.162782,0,43.7322956,0,Emitter_3
5400,122.7674227,1.787045051,8.599736129,1.929824375,Emitter_1
5402.214393,127.1682281,1.90495359,13.0831566,1.580719795,Emitter_1
5400,114.658713,1.828712871,20.48767443,1.956234653,Emitter_1
5400,1018.554979,0.171796081,23.97475452,0.605725848,Emitter_2
5410,1039.355885,0,40.48035115,0,Emitter_3
5402.620321,1055.195564,1.239820057,24.29553437,0.443431746,Noise
5400,114.7441514,1.931845124,17.64912316,1.125264974,Emitter_1
5403.076475,1068.513477,0.097153983,41.105557,0,Emitter_3
5400,1000.616436,0.478733074,33.12468238,0.879858317,Emitter_2
5400,1014.322132,0.080002279,28.05281565,0.527808232,Emitter_2
5400,1058.395242,0,51,0,Emitter_3
5402.287191,1052.747686,0.164234046,48.2959227,0.05793881,Emitter_3
5400,1068.421208,0,50.60472597,0.10291511,Emitter_3
5400,109.5369368,1.730695356,7,1.661147322,Emitter_1
5403.011782,1022.032643,0.206566106,28.56960906,0.555873737,Emitter_2
5400,128.3415873,1.582474608,11.75477202,2,Emitter_1
5400,1054.609749,0.325987408,45.25278655,0,Emitter_3
5400,994.1072019,0.611512191,33.18359436,0.45335402,Emitter_2
5407.403044,145.8789466,1.458707931,19.07214102,1.904772492,Emitter_1
5410,127.7452876,1.631277322,14.26960061,1.983918486,Emitter_1
5410,1064.507026,0.345780513,31.16497028,0,Emitter_3
5410,1042.429586,0.072652726,29.03928466,0.639341506,Emitter_2
5400.963448,1054.355685,0,40.6423012,0.032471708,Emitter_3
5406.94716,909.0906013,0.497641809,38.32643131,0.49081953,Noise
5400,155.9019246,1.601105716,12.54147914,1.926530057,Emitter_1
5400,161.2917843,1.938172803,12.85696597,1.747741892,Emitter_1
5404.591308,1069.287132,0,49.64322971,0.178179775,Emitter_3
5404.869073,122.3784609,1.958744039,7,2,Emitter_1
5406.8935,165.8392953,2,10.02335153,1.380404425,Emitter_1
5404.537613,195.5945706,0.894084915,38.38887246,1.192292578,Noise
5400.781599,1044.642133,0,51,0,Emitter_3
5400,162.2119356,1.864645206,7.66056119,1.460437995,Emitter_1
5407.501618,138.1314771,1.429109559,12.09406681,1.820379087,Emitter_1
5405.540448,448.5955696,1.711049156,21.10557251,0.226586855,Noise
5404.424305,613.8998353,1.698098562,15.44633437,0.832834133,Noise
5407.526916,104.3863638,1.839307076,16.97012513,1.858402974,Emitter_1
5410,128.752607,1.821361253,12.63586445,2,Emitter_1
5400,138.9234435,1.730485688,15.18676034,1.666848394,Emitter_1
5400,1008.560024,0.385337821,31.11476396,0.479244021,Emitter_2
5410,1047.399098,0.274748376,32.98605253,0.153341593,Emitter_2
5399.625059,146.3534852,1.982404419,3.85579168,1.435119618,Emitter_1
5410,1062.002784,0.50888076,23.34189233,0.290059244,Emitter_2
5400,1068.259677,0.089187189,31.97493826,0.680490246,Emitter_2
5404.617217,1000.811966,0.028270399,26.86808268,0.715554684,Emitter_2
5406.864735,1079.339373,0.157271075,40.94616994,0.686930325,Noise
5400,1039.190047,0.067210892,35.06801548,0,Emitter_3
5400,106.8159106,2,9.897714136,1.831698496,Emitter_1
5401.116835,144.8472407,1.691556352,10.83961032,1.581592696,Emitter_1
5400,141.7686964,1.764594007,10.13963102,1.790680676,Emitter_1
5410,1025.67392,0.21246285,25.94521473,0.480221124,Emitter_2
5405.453344,132.9732712,1.948727929,8.078453008,1.600917153,Emitter_1
5410,1031.547537,0.381994315,27.70412521,0.544793449,Emitter_2
5400,158.0220337,1.396485255,9.222383441,1.875155873,Emitter_1
5400,1079.221404,0,38.57656001,0,Emitter_3
5400,1023.462951,0.294372318,22.23157838,0.61950825,Emitter_2
5400.602085,1060.841783,0.063027974,47.35333041,0,Emitter_3
5400,1010.957572,0.242224894,35.26241845,0.337739436,Emitter_2
5407.811976,1050.124229,0.098263333,33.9345679,0,Emitter_3
5400,119.4903187,1.408550713,25.33133688,2,Emitter_1
5410,166.513264,1.86226154,11.72670858,2,Emitter_1
5406.326091,127.6089403,1.50148236,13.3812865,1.736245331,Emitter_1
5410,1032.988184,0.178733766,31.84494957,0.365250855,Emitter_2
5400,1068.402771,0.311837896,51,0,Emitter_3
5400.330938,392.8619646,0.566028151,24.34919128,0.174019793,Noise
5402.535448,1071.526376,0.09423393,32.41377381,0.060066379,Emitter_3
5410,1017.891606,0.438420014,25.94103373,0.434591701,Emitter_2
5401.863737,246.7400648,1.378957415,33.65779168,1.008566191,Noise
5406.564793,193.0685465,1.827936308,44.75895442,0.823226003,Noise
5408.340633,1028.874182,0.270539097,31.11402558,0.299892678,Emitter_2
5402.849681,1066.947029,0,51,0,Emitter_3
5400,999.263416,0.376561863,35.04631665,0.612355912,Emitter_2
5405.033749,156.5128506,1.698874686,22.11676771,1.817009281,Emitter_1
5400,1030.068094,0.278671471,31.75242423,0.475008175,Emitter_2
5400,1006.961097,0.131183941,20.62732659,0.266485226,Emitter_2
5400,1061.841647,0.437002107,26.99451202,0.126858078,Emitter_2
5402.165971,146.6476667,2,7,1.641967947,Emitter_1
5407.58087,1050.522028,0.190996827,49.32776345,0,Emitter_3
5400.2143,169.74473,1.658567899,15.36599791,1.614217071,Emitter_1
5410,1003.353297,0.452345625,30.34121111,0.554208456,Emitter_2
5405.517651,989.3000001,0.294493626,33.99620566,0.185208745,Emitter_2
5410,133.6606784,1.561233582,11.6152563,2,Emitter_1
5400,127.3750503,1.619044024,16.76651556,1.783303604,Emitter_1
5400,159.4034789,1.868899545,9.696644656,1.84258267,Emitter_1
5400,1069.012455,0.080078423,42.02544553,0.127595989,Emitter_3
5404.373609,1059.459141,0.21474616,38.43203257,0.375527835,Emitter_2
5409.176947,458.9999725,1.334920305,33.70434259,1.749022167,Noise
5401.842868,472.0973745,0.468116478,15.00311349,0.543862961,Noise
5410,1046.33917,0,50.41487351,0.34144627,Emitter_3
5407.963714,1028.049364,0.304384108,29.42049992,0.646520313,Emitter_2
5405.874878,1028.260845,0.37625233,29.24960284,0.517181028,Emitter_2
5403.491158,121.504021,1.892221035,10.65889178,1.995864978,Emitter_1
5400,1028.066203,0.590661931,29.37900443,0.641998259,Emitter_2
5400,1023.467962,0.215528831,34.25642071,0.399003385,Emitter_2
5400,1047.865637,0.106122558,48.92097189,0,Emitter_3
5405.830106,1045.996665,1.399244625,16.66219524,0.091009921,Noise
5403.810119,1039.06269,0.08512288,32.80726477,0.665121811,Emitter_2
5402.682539,1018.31491,0.028075605,28.12508625,0.875579183,Emitter_2
5410,100,1.704959513,11.7183493,2,Emitter_1
5400,1010.175048,0.184849887,30.17922326,0.668640387,Emitter_2
5400,113.1726761,1.90218483,23.68451005,1.800256306,Emitter_1
5400,997.9636183,0.48049846,24.86262547,0.241466885,Emitter_2
5400,1048.735427,0.151148828,49.11398959,0.256067054,Emitter_3
5400,157.7208795,2,9.197550435,1.678060438,Emitter_1
5400,124.3655634,2,10.86091461,1.848339331,Emitter_1
5410,1015.347567,0.487584504,19.81942727,0.684863494,Emitter_2
5400,147.7057056,2,12.46854417,1.668834214,Emitter_1
5400,165.0079529,1.680890878,16.43110357,1.463331567,Emitter_1
5407.930009,1014.72034,0.609938311,18.71069192,0.4925875,Emitter_2
5410,1029.761233,0.406505704,31.55464484,0.658939402,Emitter_2
5410,144.4121171,1.734961752,17.62977834,1.761578633,Emitter_1
5410,1051.064918,0,47.49390604,0.200775605,Emitter_3
5406.013703,1025.265257,0.345726857,38.25607188,0.575757065,Emitter_2
5400,140.5628625,1.730915576,9.964309159,1.416062051,Emitter_1
5400,152.3085327,1.791345297,11.44839869,1.505363943,Emitter_1
5400,173.8543402,2,13.65843065,1.767893031,Emitter_1
5400.269673,716.734716,1.269366685,9.246718652,1.429361701,Noise
