Radio Frequency,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5408.540025,0.967369342,1.425116532,Noise,Noise
5408.263144,0.267517203,0.50320651,Noise,Emitter_2
5403.302868,0.660588308,1.143415289,Noise,Noise
5409.5169,1.909492016,0.575911569,Noise,Noise
5402.20876,0.023920127,1.096400489,Noise,Noise
5404.736677,0.462107454,1.076237763,Noise,Noise
5405.332494,0.436500117,0.671466188,Noise,Noise
5403.938623,0.13477387,1.405331803,Noise,Noise
5404.394987,1.000817269,1.152549483,Noise,Noise
5406.171141,1.535336449,0.776308839,Noise,Noise
5406.109434,1.958455525,1.895008026,Noise,Emitter_3
5408.206219,1.196352658,1.779110116,Noise,Noise
5402.088805,0.877748499,1.760270703,Noise,Noise
5402.925851,0.19207685,1.704230018,Noise,Noise
5403.98261,1.234569276,1.927349071,Noise,Noise
5400.735502,1.400854138,1.420168712,Noise,Emitter_3
5402.111633,0.776466526,0.297468437,Noise,Noise
5405.845488,0.485802571,0.006438844,Noise,Emitter_2
5401.868485,0.439965148,0.00216643,Noise,Emitter_2
5405.409962,0.081952633,0.659712463,Noise,Emitter_2
5403.540319,0.784486496,0.332295975,Noise,Noise
5400.349271,1.03204277,1.10383037,Noise,Noise
5405.115696,1.242767747,1.389343,Noise,Noise
5405.618633,0.509241684,0.666115115,Noise,Noise
5409.787732,1.153227966,0.022314687,Noise,Noise
5405.767322,0.273485244,1.79251818,Noise,Noise
5406.20412,1.281650068,1.409987083,Noise,Noise
5409.330807,0.655702473,1.969709073,Noise,Noise
5407.816196,1.015556251,0.458501542,Noise,Noise
5405.281958,0.365932594,1.955256955,Noise,Noise
5401.652938,1.810642581,0.525741451,Noise,Noise
5404.019978,0.621276282,1.833786614,Noise,Noise
5403.781832,1.379223439,0.757831282,Noise,Noise
5401.09021,1.700999385,1.430482372,Noise,Emitter_3
5402.201162,1.984458131,1.531113168,Noise,Emitter_3
5406.363395,1.307813905,0.326134018,Noise,Noise
5405.234323,1.515531232,0.588288281,Noise,Noise
5400.639562,0.821493795,0.968583601,Noise,Noise
5409.76776,0.038585638,1.416912117,Noise,Noise
5400.468446,0.890577707,1.689350326,Noise,Noise
5406.673597,1.335898849,0.542050279,Noise,Noise
5406.896655,0.669454426,0.71912579,Noise,Noise
5409.030507,1.71194084,0.027019489,Noise,Noise
5406.205823,1.47831676,0.269805625,Noise,Noise
5408.175911,0.699542144,0.694731743,Noise,Noise
5406.701327,1.837115401,1.833952849,Noise,Emitter_3
5400.160042,0.358290751,1.18760656,Noise,Noise
5404.080024,1.129122453,0.488330545,Noise,Noise
5402.738838,0.410558983,1.538160955,Noise,Noise
5401.339579,0.270017779,1.852529694,Noise,Noise
5406.995541,0.593440374,0.741071919,Noise,Emitter_2
5404.109353,0.298121401,1.650272843,Noise,Noise
5402.60566,0.1573935,1.405682606,Noise,Noise
5409.802198,1.997348788,1.996076491,Noise,Emitter_3
5407.236349,1.386308814,0.137287223,Noise,Noise
5407.090782,0.501804724,1.651424831,Noise,Noise
5402.980859,0.032591081,0.270159714,Noise,Emitter_2
5402.526801,0.398410285,1.57721092,Noise,Noise
5406.510427,1.835379673,1.040508169,Noise,Noise
5403.318633,1.81435359,0.712456432,Noise,Noise
5403.902779,0.220012326,0.252985778,Noise,Emitter_2
5402.716507,0.011352217,0.906217634,Noise,Noise
5406.572335,1.039213718,0.706903801,Noise,Noise
5408.655583,1.929371297,0.802203519,Noise,Noise
5403.176782,1.421989093,0.378269675,Noise,Noise
5408.185214,0.048766134,0.221993096,Noise,Emitter_2
5404.401172,1.283466033,1.928855774,Noise,Emitter_3
5402.517299,0.875544055,1.258929869,Noise,Noise
5407.073183,0.357825818,0.094524488,Noise,Noise
5408.055387,1.448645657,0.190278131,Noise,Noise
5405.324249,0.703787693,1.526933433,Noise,Noise
5405.1473,1.458073213,0.887395045,Noise,Noise
5403.612473,1.700523623,0.210561726,Noise,Noise
5405.644142,1.282665443,0.825611982,Noise,Noise
5409.448432,1.242055557,0.71000684,Noise,Noise
5407.081093,1.829417131,0.961804667,Noise,Noise
5406.142866,1.20650933,1.677197842,Noise,Emitter_3
5402.237979,1.158681981,1.289549572,Noise,Noise
5404.818005,0.27844643,1.986841372,Noise,Noise
5409.803444,0.664346026,0.363956104,Noise,Emitter_2
5406.355585,1.549199768,1.0503436,Noise,Noise
5404.713176,1.160065495,1.333213359,Noise,Noise
5401.632841,1.942469645,0.775899981,Noise,Noise
5402.231237,1.579211556,1.041854796,Noise,Noise
5407.925523,1.490201667,0.672497741,Noise,Noise
5400.125942,1.327362192,0.134272763,Noise,Noise
5405.329559,0.952289787,0.063040831,Noise,Noise
5404.969495,1.554193357,0.617004976,Noise,Noise
5406.809565,1.200741723,1.809156188,Noise,Emitter_3
5403.653206,1.180066289,0.215994649,Noise,Noise
5407.639211,1.447737829,1.920515498,Noise,Emitter_3
5404.719967,1.953872367,1.614848238,Noise,Emitter_3
5404.202468,0.210388456,0.10139125,Noise,Emitter_2
5406.326311,1.510789072,0.473377927,Noise,Noise
5403.357567,1.355834415,1.371924803,Noise,Noise
5402.273654,0.423672143,1.405492415,Noise,Noise
5408.145101,1.205709577,0.973367019,Noise,Noise
5409.473373,0.237432287,0.423185844,Noise,Emitter_2
5400.658503,0.63591864,0.306755952,Noise,Emitter_2
5404.446596,1.250812312,1.35463101,Noise,Noise
5407.432615,1.23668559,0.979687051,Noise,Noise
5402.945964,1.636646039,1.893888721,Noise,Emitter_3
5400.61554,1.605106248,0.105106987,Noise,Noise
5404.646406,1.694355499,1.167600363,Noise,Noise
5402.503312,0.217424383,0.207753331,Noise,Emitter_2
5401.604958,0.801277938,0.787506173,Noise,Noise
5407.176461,1.958118099,0.862649333,Noise,Noise
5405.173152,0.120968268,0.23009536,Noise,Emitter_2
5404.11452,0.848523612,0.595029598,Noise,Noise
5409.474619,0.455659826,0.051517522,Noise,Emitter_2
5409.432572,0.879743473,1.221004807,Noise,Noise
5400.339625,0.824362943,1.324771851,Noise,Noise
5403.604241,1.412045346,1.256776729,Noise,Noise
5400.664794,0.121683854,0.367881527,Noise,Emitter_2
5406.529695,1.456732029,0.402523257,Noise,Noise
5400.269549,1.821943641,0.52685958,Noise,Noise
5401.318067,0.875791701,1.998356317,Noise,Noise
5404.319766,0.472888589,1.712675385,Noise,Noise
5406.58643,0.12363259,1.241707808,Noise,Noise
5405.476246,1.388304287,1.955004179,Noise,Emitter_3
5406.496308,0.892125431,1.045048514,Noise,Noise
5407.074968,1.62899398,0.474192503,Noise,Noise
5402.458039,1.05859153,0.542808365,Noise,Noise
5402.530928,1.992626603,0.540935832,Noise,Noise
5400.083867,0.729171205,0.284337489,Noise,Emitter_2
5407.277892,1.298307838,0.530392803,Noise,Noise
5403.91642,1.04086688,0.852888136,Noise,Noise
5409.17263,0.437924119,1.331213394,Noise,Noise
5405.98053,1.977235111,1.771212726,Noise,Emitter_3
5404.285188,0.509391323,0.906192101,Noise,Noise
5409.185712,1.09301139,1.95337567,Noise,Noise
5408.952,0.579371756,1.389591857,Noise,Noise
5403.759195,1.62240048,0.795423123,Noise,Noise
5407.772407,0.242186737,0.277456121,Noise,Emitter_2
5401.995481,1.363902443,1.771027172,Noise,Emitter_3
5405.940798,0.059031074,0.764540972,Noise,Emitter_2
5406.224904,1.962328428,1.905542054,Noise,Emitter_3
5408.125422,1.509669041,1.166194806,Noise,Emitter_3
5407.563842,0.438757558,0.235984008,Noise,Emitter_2
5407.544646,0.213385444,1.648444061,Noise,Noise
5402.719797,1.404988591,1.182561101,Noise,Noise
5403.369547,0.278132554,0.857749451,Noise,Noise
5403.554355,1.086619954,1.856521165,Noise,Emitter_3
5406.654298,1.266557605,0.993662637,Noise,Noise
5402.644172,1.658090855,0.3301909,Noise,Noise
5408.48554,0.629048471,0.352209146,Noise,Emitter_2
5401.289337,1.133316469,0.304639011,Noise,Noise
5400.961306,1.881036772,1.947469192,Noise,Emitter_3
5402.220843,0.176716585,1.644349005,Noise,Noise
5407.017756,0.522251266,0.8782417,Noise,Noise
5408.564836,1.368186442,1.362885565,Noise,Noise
5407.631708,0.603136762,1.875976823,Noise,Noise
5408.806096,1.448723599,0.073544687,Noise,Noise
5407.805739,1.259675195,1.412321804,Noise,Noise
5402.197364,0.562465625,0.988942458,Noise,Noise
5400.69452,0.602947407,1.393584055,Noise,Noise
5400.401278,1.603763468,1.138896554,Noise,Noise
5409.95893,0.105047993,1.149136841,Noise,Emitter_2
5400.663527,1.508663993,1.596638086,Noise,Emitter_3
5400.977907,1.840803226,0.565373203,Noise,Noise
5408.636045,0.671407364,1.651739632,Noise,Noise
5402.708791,0.381434799,0.536796024,Noise,Emitter_2
5407.367998,0.320388742,0.700869816,Noise,Emitter_2
5400.06542,1.258593457,0.202182484,Noise,Noise
5402.595221,1.656445985,0.907578849,Noise,Noise
5405.142306,0.380309531,0.961105655,Noise,Noise
5407.242876,1.357806626,0.230546912,Noise,Noise
5403.120096,0.015590161,0.460199514,Noise,Emitter_2
5405.81958,0.77922961,0.212392931,Noise,Noise
5400.84124,0.234078295,1.494643831,Noise,Noise
5409.585798,0.326199176,1.543720528,Noise,Noise
5403.622301,1.764100061,0.109876617,Noise,Noise
5402.786829,1.754832552,1.290096144,Noise,Noise
5406.39877,0.136937297,1.717359527,Noise,Noise
5401.725779,1.533756369,0.793929614,Noise,Noise
5409.556591,0.272202655,0.556671283,Noise,Emitter_2
5400.341904,0.970275112,0.950178105,Noise,Noise
5409.309422,1.983984712,0.382419211,Noise,Noise
5403.051897,0.455591949,1.564922037,Noise,Noise
5404.593424,0.297537563,1.6822188,Noise,Noise
5409.467502,0.465685716,1.407932925,Noise,Noise
5409.788289,0.00941076,1.539128579,Noise,Noise
5404.381401,1.991107084,1.683889436,Noise,Emitter_3
5408.022687,0.013856035,1.263903566,Noise,Noise
5403.586697,1.840786519,0.740800764,Noise,Noise
5403.341548,0.970095395,0.783319026,Noise,Noise
5402.031533,0.926462713,1.523471922,Noise,Noise
5404.592804,1.678729145,1.873291139,Noise,Emitter_3
5402.679035,0.938774327,1.433146033,Noise,Noise
5404.309552,0.227296864,1.789460492,Noise,Noise
5402.884639,1.816005372,0.279011462,Noise,Noise
5403.062509,0.209311314,0.896571943,Noise,Noise
5402.514053,1.413605018,1.999180895,Noise,Emitter_3
5404.614432,0.717722865,0.013804621,Noise,Noise
5400.495316,0.648923159,1.374981763,Noise,Noise
5400.888291,0.45025053,1.47915819,Noise,Noise
5409.528909,0.692360155,0.360898853,Noise,Emitter_2
5405.294272,1.969705434,1.674196895,Noise,Emitter_3
5407.528896,0.675199246,1.985877843,Noise,Noise
5405.73207,0.295533361,1.906735943,Noise,Noise
5404.700279,1.98554086,0.517199815,Noise,Noise
5404.146004,0.529954533,0.220105745,Noise,Emitter_2
5408.07811,0.167773436,0.603338595,Noise,Emitter_2
5404.491923,0.689387177,1.124536403,Noise,Noise
5404.365799,0.819131704,1.227654018,Noise,Noise
5405.384311,1.849267516,1.776397305,Noise,Emitter_3
5405.956968,0.700725813,0.021535888,Noise,Noise
5405.674547,0.513388061,0.880951295,Noise,Noise
5402.276226,0.921370689,1.178251714,Noise,Noise
5409.784241,1.885257892,1.298262205,Noise,Emitter_3
5405.51864,1.610325312,0.316350306,Noise,Noise
5400.814725,0.705479749,0.498267891,Noise,Emitter_2
5407.354745,1.400692473,1.826043636,Noise,Emitter_3
5407.596146,0.449008028,1.736042933,Noise,Noise
5406.859015,0.753138751,1.239360987,Noise,Noise
5405.064406,1.748405415,0.064102308,Noise,Noise
5409.122947,0.103394756,0.132292614,Noise,Emitter_2
5409.256809,1.499226551,1.024865701,Noise,Emitter_3
5406.118091,1.524270358,0.408824338,Noise,Noise
5402.379589,0.233284162,0.043235889,Noise,Emitter_2
5401.987881,1.216007206,0.729902535,Noise,Noise
5403.146339,1.86110035,1.284815507,Noise,Emitter_3
5404.558193,0.339003189,0.923057684,Noise,Noise
5409.709881,1.315984441,0.17384367,Noise,Noise
5404.200077,0.262759906,1.457941609,Noise,Noise
5401.700818,0.527642142,1.95598074,Noise,Noise
5405.311699,1.395222655,0.942418537,Noise,Noise
5409.131095,1.520553736,0.554767422,Noise,Noise
5406.236141,1.986405131,0.175470431,Noise,Noise
5406.895549,1.450099078,0.287684463,Noise,Noise
5404.030968,0.063613338,0.49889294,Noise,Emitter_2
5403.934072,1.122371881,1.026106485,Noise,Noise
5409.668132,1.249381493,1.978927458,Noise,Emitter_3
5405.246916,0.431317368,0.742986482,Noise,Noise
5408.641643,1.457984734,0.558879589,Noise,Noise
5402.365712,0.836654634,1.674173724,Noise,Noise
5403.851683,1.411188396,1.791279463,Noise,Emitter_3
5407.424792,1.477210085,1.165404551,Noise,Emitter_3
5404.025867,1.416739156,0.853433167,Noise,Noise
5400.185732,0.915493521,0.810383963,Noise,Noise
5403.026139,1.460272125,0.873240043,Noise,Noise
5401.223455,0.123986054,1.714898775,Noise,Noise
5405.784573,0.832740871,1.674955073,Noise,Noise
5400.302886,0.538996925,0.495061536,Noise,Emitter_2
5409.446405,1.162310558,0.999761248,Noise,Noise
5401.038507,0.084763769,1.175339639,Noise,Noise
5400.477175,1.398632003,0.416499988,Noise,Noise
5401.033256,1.444374945,0.188930329,Noise,Noise
5402.867431,0.776064839,1.233154901,Noise,Noise
5400.587993,0.273779367,0.882176685,Noise,Noise
5403.596944,0.426829451,1.381204042,Noise,Noise
5408.875849,1.850945253,1.923278164,Noise,Emitter_3
5406.350122,0.407220624,1.347195184,Noise,Noise
5406.929594,1.325884453,1.856933022,Noise,Emitter_3
5408.021965,1.166651886,0.840225994,Noise,Noise
5400.927929,0.685844562,0.867361997,Noise,Noise
5406.215103,1.325790848,0.308633065,Noise,Noise
5404.566509,1.226481178,0.331901797,Noise,Noise
5402.270577,0.417460566,0.788648681,Noise,Noise
5408.395048,1.241613809,1.038719211,Noise,Noise
5400.987869,1.409014432,1.329556907,Noise,Noise
5404.940836,0.487029442,1.586015625,Noise,Noise
5401.385593,1.867813175,0.770765845,Noise,Noise
5400.668449,1.263920357,0.59552824,Noise,Noise
5406.868598,0.125936026,0.749636824,Noise,Emitter_2
5402.303866,0.77740836,1.830724433,Noise,Noise
5405.479326,1.861656719,1.044147562,Noise,Noise
5400.829726,0.616114388,0.788187594,Noise,Noise
5404.115497,0.517563771,0.584509473,Noise,Noise
5409.749491,1.907366287,1.117400036,Noise,Emitter_3
5404.508114,1.347224356,1.901049483,Noise,Emitter_3
5400.831088,1.561646326,0.326748679,Noise,Noise
5405.287512,1.922971117,1.70428972,Noise,Emitter_3
5400.506346,0.448473161,0.929499561,Noise,Emitter_2
5409.783464,0.842918685,0.911683121,Noise,Noise
5401.423483,0.673966149,1.436954182,Noise,Noise
5401.711107,1.948760819,0.203113466,Noise,Noise
5408.567469,1.860205998,1.204242261,Noise,Emitter_3
5409.880537,1.114131724,0.448227607,Noise,Noise
5405.584672,0.581538534,1.701286131,Noise,Noise
5401.077566,0.709948509,0.28711848,Noise,Emitter_2
5403.835392,1.424356275,0.181787077,Noise,Noise
5405.686272,0.46377088,0.540747315,Noise,Emitter_2
5401.51975,1.631278001,1.771678748,Noise,Emitter_3
5408.907488,1.938217989,0.063285661,Noise,Noise
5400.227577,1.945997192,0.438258957,Noise,Noise
5401.384368,0.822163321,1.653444719,Noise,Noise
5404.231045,0.08891177,1.290951399,Noise,Noise
5402.490404,0.747901092,0.649908099,Noise,Noise
5403.784817,1.058769564,1.068944859,Noise,Noise
5408.012452,0.867668617,1.816922228,Noise,Noise
5404.135635,0.701081962,0.290170789,Noise,Emitter_2
5403.685291,1.24026607,1.487126717,Noise,Noise
5404.073007,0.018344254,0.432381595,Noise,Emitter_2
5408.445224,0.696913607,0.018042431,Noise,Noise
5401.391772,1.489781784,0.690525508,Noise,Noise
5403.904067,1.547745923,0.96803847,Noise,Noise
5407.607931,1.22518304,1.118101587,Noise,Noise
5404.984778,1.60028403,1.795831116,Noise,Emitter_3
5405.732047,1.641417572,1.393668385,Noise,Emitter_3
5400.821256,1.807860931,0.643240154,Noise,Noise
5409.593138,0.086996703,0.644414621,Noise,Emitter_2
5408.877966,1.839117379,1.562298663,Noise,Emitter_3
5404.264719,0.055501903,0.480858026,Noise,Emitter_2
5409.507678,1.511993137,1.898592616,Noise,Emitter_3
5401.976025,0.186618144,0.824656198,Noise,Emitter_2
5405.090622,1.989997797,1.899268661,Noise,Emitter_3
5400.1443,1.407755805,1.128966875,Noise,Emitter_3
5404.931577,0.318088223,0.271007309,Noise,Emitter_2
5402.329958,1.244007575,1.087165653,Noise,Noise
5408.986123,1.132517354,0.301144468,Noise,Noise
5402.686526,1.691689491,1.093853197,Noise,Noise
5400.727128,0.488836926,0.729186955,Noise,Emitter_2
5407.012535,0.936364368,0.002640313,Noise,Noise
5402.093572,1.80351599,1.236486208,Noise,Noise
5406.383801,0.648012681,0.268843881,Noise,Noise
5401.470777,1.755441897,1.652804378,Noise,Emitter_3
5400.296772,0.610927402,0.603826212,Noise,Emitter_2
5403.054195,1.817201965,1.221574444,Noise,Emitter_3
5404.633533,1.230909153,0.41968482,Noise,Noise
5404.632165,1.118937643,0.419378552,Noise,Noise
5407.855701,1.502049278,1.303902534,Noise,Noise
5403.345122,1.387046911,1.594669587,Noise,Emitter_3
5407.815979,1.332032823,1.849589516,Noise,Emitter_3
5401.890571,1.352771369,0.639826663,Noise,Noise
5407.228836,0.471252547,1.950738618,Noise,Noise
5404.572301,1.721651957,1.36973703,Noise,Emitter_3
5405.480669,1.777101324,0.500073306,Noise,Noise
5408.982853,1.302827564,0.521346126,Noise,Noise
5409.582381,1.725516875,0.739334204,Noise,Noise
5408.301841,1.711902849,1.349394755,Noise,Emitter_3
5404.705463,0.768484331,0.556593826,Noise,Noise
5402.820131,0.776164088,1.619464878,Noise,Noise
5400.626264,1.87028635,1.231497562,Noise,Noise
5409.620063,1.4388598,0.925087204,Noise,Noise
5401.777834,1.545865574,0.236866628,Noise,Noise
5407.944914,1.030087435,0.946551341,Noise,Noise
5406.61759,0.775322629,1.052629803,Noise,Noise
5401.784823,0.599966476,1.874006788,Noise,Noise
5409.453716,1.775614752,0.415185381,Noise,Noise
5400.171136,0.302757039,1.577553143,Noise,Noise
5406.840553,1.773283803,1.3381329,Noise,Emitter_3
5400.576064,0.178004595,0.552485727,Noise,Emitter_2
5400.309193,1.733576849,0.858264347,Noise,Noise
5403.986149,0.360483962,0.127159253,Noise,Emitter_2
5401.106572,0.503232866,0.122942789,Noise,Emitter_2
5407.305834,0.633790869,0.027984067,Noise,Noise
5403.894158,1.938831307,0.780835078,Noise,Noise
5407.057461,1.674685686,0.229561903,Noise,Noise
5407.121807,0.249435515,0.076556146,Noise,Emitter_2
5407.912406,0.723196784,1.373463803,Noise,Noise
5401.12596,0.406345151,0.107941474,Noise,Emitter_2
5402.918517,0.95319594,0.989156695,Noise,Noise
5402.505833,0.628927331,0.913844543,Noise,Noise
5409.807413,0.827796728,1.177279999,Noise,Noise
5401.396918,1.113640044,1.153766589,Noise,Noise
5405.925858,1.428736799,0.126516419,Noise,Noise
5406.495693,1.728323811,1.004477144,Noise,Noise
5401.835708,0.995071409,0.196986077,Noise,Noise
5407.829285,1.361444357,0.860452087,Noise,Noise
5409.979826,1.678924208,0.553995842,Noise,Noise
5407.896175,0.263519999,0.016493981,Noise,Emitter_2
5403.081829,1.534675368,0.9060651,Noise,Noise
5400.083648,1.699875362,0.595689093,Noise,Noise
5404.637012,1.461800035,1.023913369,Noise,Noise
5408.302075,0.315410367,1.409860031,Noise,Noise
5401.817873,0.914467214,1.259621766,Noise,Noise
5401.093189,0.561942789,1.619751057,Noise,Noise
5406.818475,1.457513616,0.890190578,Noise,Noise
5400.083652,0.806453479,0.783031694,Noise,Emitter_2
5407.369574,0.336172191,1.977244267,Noise,Noise
5401.414922,0.786734393,0.880699028,Noise,Noise
5409.543598,1.995427801,0.130312693,Noise,Noise
5407.831256,1.05069288,1.55274193,Noise,Noise
5409.41827,0.084066745,0.296722403,Noise,Emitter_2
5409.895467,0.111749799,1.793136483,Noise,Noise
5400.256503,0.234615298,1.252080525,Noise,Noise
5407.601557,0.825626504,0.386430528,Noise,Noise
5409.539077,1.586168239,0.266905237,Noise,Noise
5403.036116,0.785715229,0.826984155,Noise,Noise
5404.150541,0.470254427,0.081722157,Noise,Emitter_2
5402.790747,0.316367146,0.82132045,Noise,Noise
5404.730856,0.629052082,1.904679995,Noise,Noise
5405.076435,1.186124405,1.229510611,Noise,Noise
5401.649728,1.428763476,1.665533988,Noise,Emitter_3
5406.855281,1.842853477,0.262092901,Noise,Noise
5409.67634,0.624869862,1.818321094,Noise,Noise
5406.794425,1.779835749,0.828279172,Noise,Noise
5401.481786,1.167417015,1.235587428,Noise,Noise
5408.045072,1.690376527,0.473160382,Noise,Noise
5408.908324,1.522091135,0.205510443,Noise,Noise
5405.403447,0.695337028,1.050255151,Noise,Noise
5403.723594,1.455875929,1.109970099,Noise,Noise
5406.990222,1.529315521,0.338716316,Noise,Noise
5406.775632,0.883587637,1.489137841,Noise,Noise
5404.067806,0.101124329,1.041334425,Noise,Noise
5401.09357,1.835274227,0.723952583,Noise,Noise
5400.39509,1.087720221,0.689333646,Noise,Noise
5401.809169,1.042546792,0.238967544,Noise,Noise
5409.816394,1.037850281,1.558336197,Noise,Noise
5401.960247,0.458392679,0.791889373,Noise,Noise
5400.417207,1.3382144,0.689518987,Noise,Noise
5403.867529,0.273481956,1.943403209,Noise,Noise
5406.951324,0.187549185,1.908270562,Noise,Noise
5409.208773,1.651913486,0.394527353,Noise,Noise
5407.019197,1.489564187,1.800430991,Noise,Emitter_3
5403.287866,0.978991194,1.231635784,Noise,Noise
5404.20177,1.800582708,1.175402208,Noise,Noise
5408.998305,1.227981832,1.878692405,Noise,Noise
5401.586336,0.629720354,0.743894582,Noise,Noise
5406.30866,1.545609628,1.920008496,Noise,Emitter_3
5409.760662,1.747236501,0.149854524,Noise,Noise
5401.786945,0.240423768,0.5346749,Noise,Emitter_2
5400.947325,0.16372491,1.97796724,Noise,Noise
5407.701434,1.865122872,1.210370221,Noise,Emitter_3
5408.545141,1.504915078,1.621790119,Noise,Emitter_3
5409.569509,0.402512709,0.065706754,Noise,Emitter_2
5407.76964,0.480462012,1.373854018,Noise,Noise
5405.781452,0.911720419,1.092871022,Noise,Noise
5407.720408,1.81024353,0.768583784,Noise,Noise
5407.552218,0.745019311,1.199411982,Noise,Noise
5404.074759,0.109266296,0.539618875,Noise,Emitter_2
5406.291865,1.598012192,0.046710223,Noise,Noise
5401.185918,0.472307796,1.689045105,Noise,Noise
5403.229434,1.900318526,0.037256551,Noise,Noise
5406.68324,1.863392005,1.784839458,Noise,Emitter_3
5407.504342,0.318402207,1.064568184,Noise,Noise
5403.45027,0.458701963,0.606772355,Noise,Emitter_2
5404.375795,0.121604746,0.625564483,Noise,Emitter_2
5408.978864,0.390173411,0.388278073,Noise,Emitter_2
5406.392127,0.277126343,1.427816802,Noise,Noise
5401.949836,1.535494275,0.089007595,Noise,Noise
5408.758737,1.2946249,1.018052204,Noise,Noise
5402.263503,0.92253172,1.933513564,Noise,Emitter_3
5404.034398,1.060871579,1.679946082,Noise,Noise
5403.340108,0.808528097,1.995633862,Noise,Noise
5403.508165,1.031517104,1.349700378,Noise,Noise
5404.6727,1.499555689,0.972598148,Noise,Noise
5408.373143,0.256408947,1.295704305,Noise,Noise
5409.072978,1.715515589,1.663611162,Noise,Emitter_3
5400.424679,0.797952186,1.547509661,Noise,Noise
5401.197934,1.149749239,1.62296937,Noise,Emitter_3
5406.477087,0.16645193,0.787971906,Noise,Emitter_2
5407.696611,1.395851832,1.797958482,Noise,Emitter_3
5409.690267,0.784425981,0.07980023,Noise,Emitter_2
5402.65645,0.256749299,0.61686137,Noise,Emitter_2
5405.97995,0.57082876,0.223269342,Noise,Emitter_2
5408.892857,1.700038083,0.203663437,Noise,Noise
5407.875791,1.690992519,0.955005567,Noise,Noise
5405.193365,1.777753774,1.374697066,Noise,Emitter_3
5407.941978,0.35247946,1.097969721,Noise,Noise
5401.206848,0.564833532,1.974248554,Noise,Noise
5402.825091,0.394979646,0.471749504,Noise,Emitter_2
5401.635178,0.35380185,1.835232712,Noise,Noise
5408.864537,0.61680831,0.028744673,Noise,Noise
5407.708656,1.963877879,1.763398558,Noise,Emitter_3
5402.410548,0.551004243,0.171414669,Noise,Emitter_2
5406.617423,0.756135136,0.727067811,Noise,Noise
5409.877779,1.619527239,0.754409147,Noise,Noise
5409.220014,1.092263723,1.368201058,Noise,Emitter_3
5404.024192,0.079214243,0.314888539,Noise,Emitter_2
5406.450599,0.290137429,0.329756069,Noise,Emitter_2
5404.82965,1.872907527,1.507696811,Noise,Emitter_3
5403.182624,0.150091863,1.516345722,Noise,Noise
5407.985739,0.474712539,0.620307269,Noise,Emitter_2
5404.134074,1.521992666,1.152516059,Noise,Noise
5405.254744,0.85858809,1.787056995,Noise,Noise
5402.763546,1.66890687,0.987194466,Noise,Noise
5404.383979,0.386609794,1.118035652,Noise,Noise
5405.006682,1.284192464,0.55894793,Noise,Noise
5406.815891,1.456823499,0.720704139,Noise,Noise
5403.841109,1.53489774,1.919516291,Noise,Emitter_3
5409.922773,1.311472281,1.802676946,Noise,Emitter_3
5403.272134,0.232029974,1.821248583,Noise,Noise
5402.301839,1.510554382,0.930230125,Noise,Noise
5403.713695,1.355828417,1.550428986,Noise,Emitter_3
5404.889298,0.877315743,0.251313118,Noise,Noise
5408.576777,1.80026659,1.864331686,Noise,Emitter_3
5402.369363,1.555529911,0.273505107,Noise,Noise
5401.272428,1.604489723,0.802274667,Noise,Noise
5407.411637,1.04032041,1.867038551,Noise,Emitter_3
5406.443011,0.304608732,1.276649142,Noise,Noise
5409.432827,1.743187192,0.213128088,Noise,Noise
5404.238888,0.862792184,1.414975674,Noise,Noise
5409.050583,0.964709595,0.085281462,Noise,Noise
5402.074339,1.195216051,1.613887159,Noise,Emitter_3
5405.030446,0.403046353,1.635339953,Noise,Noise
5407.211791,0.563344275,1.22122683,Noise,Noise
5400.131604,1.868056405,0.701369645,Noise,Noise
5404.223337,0.516668166,0.262248328,Noise,Emitter_2
5401.565868,0.722885849,0.280218452,Noise,Emitter_2
5404.804973,1.775946369,0.652881274,Noise,Noise
5404.42192,0.132164815,1.841664464,Noise,Noise
5403.168291,1.201214631,0.158292829,Noise,Noise
5407.713518,0.315117758,0.175246222,Noise,Emitter_2
5405.792207,0.434445672,1.124464541,Noise,Noise
5400.134173,1.185666902,1.576287618,Noise,Emitter_3
5407.986986,0.469635465,0.576403666,Noise,Emitter_2
5405.826047,1.822143182,0.284379388,Noise,Noise
5400.231379,1.843921207,1.153101053,Noise,Noise
5401.915734,1.318272107,0.18099083,Noise,Noise
5400.809672,0.670479749,1.533400116,Noise,Noise
5406.574572,1.011072073,0.789673809,Noise,Noise
5407.928656,1.224888316,0.738152417,Noise,Noise
5409.93329,0.791390225,0.847659308,Noise,Emitter_2
5407.055535,0.273607895,0.889664709,Noise,Noise
5402.490183,1.366665347,1.963273975,Noise,Emitter_3
5406.236959,1.262079064,0.623944957,Noise,Noise
5400.940442,0.143260441,1.758943093,Noise,Noise
5403.86216,0.068738064,0.570699377,Noise,Emitter_2
5407.593013,0.972122868,1.784327728,Noise,Emitter_3
5404.843772,1.849740371,1.128694827,Noise,Noise
5405.146233,1.785441578,1.212469517,Noise,Emitter_3
5402.862829,1.145464366,0.828898093,Noise,Noise
5406.234759,1.38236712,1.393307827,Noise,Emitter_3
5408.881419,0.257978195,0.018873073,Noise,Emitter_2
5408.858745,1.624451263,0.29336989,Noise,Noise
5401.485982,1.394226168,0.924353429,Noise,Noise
5405.037212,0.492431801,0.860646951,Noise,Noise
